"Forlag id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","ISBN-prefix","Url","Land","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004"
"23933","ArtHub","06-Jun-2023 12:22:29","Arthub Publisher","1","978-82-8221","http://www.arthub.no/","Norge","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"23935","EFL University Press","06-Jun-2023 12:22:29","EFL University Press","1","","http://www.efluniversity.ac.in/index.php?option=com_content&view=article&id=100&Itemid=310","India","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"23949","Morgan & Claypool Publishers","06-Jun-2023 12:22:29","Morgan & Claypool Publishers","1","","http://www.morganclaypool.com/","USA","","1","1","1","1","1","1","1","1","1","1","1","1","0","0","","","","","",""
"23953","Medimond","06-Jun-2023 12:22:29","Medimond","1","","http://www.medimond.com/proceedings/index.html","Italia","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"23960","HSRC Press","06-Jun-2023 12:22:29","HSRC Press","1","","http://www.hsrcpress.ac.za/","Sør-Afrika","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","",""
"23970","Lutheran University Press","06-Jun-2023 12:22:29","Lutheran University Press","1","","http://www.lutheranupress.org/","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","",""
"23972","Language and Literature Press","06-Jun-2023 12:22:29","Language and Literature Press","1","","http://www.ywcbs.com","Sør-Korea","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"23975","Asia-Pacific Society for Computers in Education","06-Jun-2023 12:22:29","Asia-Pacific Society for Computers in Education","1","","http://www.apsce.net/Formation.aspx","Taiwan","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","",""
"23976","International Annual EurOMA Conference","06-Jun-2023 12:22:29","International Annual EurOMA Conference","1","","http://www.euroma-online.org/r/default.asp?iId=GMLHM","Storbritannia","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","",""
"23977","European Systems Engineering Conference","06-Jun-2023 12:22:29","European Systems Engineering Conference","1","","http://www.incose.se/eusec2010/","Sverige","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","",""
"23981","College du France","06-Jun-2023 12:22:29","College du France","1","","http://www.college-de-france.fr/default/EN/all/college_english/index.htm","Frankrike","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",""
"23990","RC33 Logic and Methodology in Sociology","06-Jun-2023 12:22:29","RC33 Logic and Methodology in Sociology","1","","http://www.rc33.org/index.php?fl=0&p1=226&p2=238&p3=623&id=623","Tyskland","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"23991","Tsing Hua University Press","06-Jun-2023 12:22:29","Tsing Hua University Press","1","","http://thup.et.nthu.edu.tw/pub00.htm","Taiwan","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","",""
"23992","Forlaget Philosophia","06-Jun-2023 12:22:29","Forlaget Philosophia","1","","http://www.philosophia.dk/","Danmark","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"23993","Dafolo","06-Jun-2023 12:22:29","Dafolo","1","978-87-716","https://dafolo.dk/boeger-og-e-boeger.aspx","Danmark","","0","0","0","0","0","0","0","0","0","0","0","1","1","1","","","","","",""
"23997","Himal Books","06-Jun-2023 12:22:29","Himal Books","1","","http://www.himalbooks.com","Nepal","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"24005","Bodoni forlag","06-Jun-2023 12:22:29","Bodoni forlag","1","","http://www.bodoni.no/bodoni/Bodoni-Forlag","Norge","","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","",""
"24007","Hallgren & Fallgren","06-Jun-2023 12:22:29","Hallgren & Fallgren","1","","http://www.hallgren-fallgren.se/omforlag.asp","Sverige","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
