"Forlag id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","ISBN-prefix","Url","Land","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004"
"23221","010 Publishers","06-Jun-2023 12:22:29","010 Publishers","1","","http://www.010publishers.nl/index_ie.htm","Nederland","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23225","Instituto Colombiano de Antropologia e Historia","06-Jun-2023 12:22:29","Instituto Colombiano de Antropologia e Historia","1","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"23263","Wiley-Blackwell","06-Jun-2023 12:18:58","Wiley-Blackwell","1","978-1-5095","http://eu.wiley.com/WileyCDA/Brand/id-35.html","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"23264","Bardwell Press","06-Jun-2023 12:22:29","Bardwell Press","1","","http://www.bardwell-press.co.uk/","Storbritannia","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"23300","Paternoster Press","06-Jun-2023 12:22:29","Paternoster Press","1","","","Storbritannia","","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","",""
"23301","The Clifton Antiquarian Club","06-Jun-2023 12:22:29","The Clifton Antiquarian Club","1","","http://www.cliftonantiquarian.co.uk/","Storbritannia","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"23305","Ute Hempen Verlag","06-Jun-2023 12:22:29","Ute Hempen Verlag","1","","http://www.hempen-verlag.de/","Tyskland","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23307","Presses universitaires François-Rabelais (PUFR)","06-Jun-2023 12:22:29","Presses universitaires François-Rabelais (PUFR)","1","978-2-869","https://pufr-editions.fr/","Frankrike","","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23308","AVERE. European Association for Battery, Hybrid and Fuel Cell Electric Road Vehicles","06-Jun-2023 12:22:29","AVERE. European Association for Battery, Hybrid and Fuel Cell Electric Road Vehicles","1","","http://www.avere.org/","Belgia","","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","",""
"23309","Verdens hellige skrifter","06-Jun-2023 12:22:29","Verdens hellige skrifter","1","","http://www.bokklubben.no/SamboWeb/side.do?dokId=5136","Norge","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23310","Narosa Publishing House","06-Jun-2023 12:22:29","Narosa Publishing House","1","","http://www.narosa.com/why.htm","India","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23315","International Business Information Management Association (IBIMA)","06-Jun-2023 12:22:29","International Business Information Management Association (IBIMA)","1","","http://www.ibima.org/","USA","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23317","Polimetrica","06-Jun-2023 12:22:29","Polimetrica","1","","http://www.polimetrica.com/","Italia","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23319","Centrum Europejskie Uniwersytetu Warszawskiego","06-Jun-2023 12:22:29","Centrum Europejskie Uniwersytetu Warszawskiego","1","","http://www.ce.uw.edu.pl/en/","Polen","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","",""
"23322","New York University Press","06-Jun-2023 12:22:29","New York University Press","1","978-0-8147","http://www.nyupress.org/","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"23324","British Institute of International and Comparative Law","06-Jun-2023 12:22:29","British Institute of International and Comparative Law","1","","http://www.biicl.org","Storbritannia","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23325","CMP Publishing","06-Jun-2023 12:22:29","CMP Publishing","1","","http://www.cmppublishing.com","Storbritannia","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23330","European Union Control Association","06-Jun-2023 12:22:29","European Union Control Association","1","","http://www.esi2.us.es/~euca/","Belgia","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"23331","Editions des femmes","06-Jun-2023 12:22:29","Editions des femmes","1","","http://www.desfemmes.fr/","Frankrike","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23332","Editions Petra","06-Jun-2023 12:22:29","Editions Petra","1","","http://www.editionspetra.fr","Frankrike","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23333","Pacific Linguistics","06-Jun-2023 12:22:29","Pacific Linguistics","1","","http://pacling.anu.edu.au/index.html","Australia","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"23336","Forlaget Museerne.dk","06-Jun-2023 12:22:29","Forlaget Museerne.dk","1","","http://www.museerne.dk/content/dk/om_museernedk/forlaget_museernedk/udgivelser","Danmark","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"23337","ANU Press","06-Jun-2023 12:22:29","ANU Press","1","","http://press.anu.edu.au","Australia","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"23338","Polish Safety and Reliability Association","06-Jun-2023 12:22:29","Polish Safety and Reliability Association","1","","http://www.ptbn.pl/","Polen","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"23339","Now Publishers Inc.","06-Jun-2023 12:18:58","Now Publishers Inc.","1","","http://www.nowpublishers.com/","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","",""
"23344","The International Colour Association","06-Jun-2023 12:22:29","The International Colour Association","1","","http://www.aic-colour.org/","USA","","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","","","","",""
"23347","Lambert-Lucas","06-Jun-2023 12:22:29","Lambert-Lucas","1","","http://www.lambert-lucas.com","Frankrike","","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","","","","",""
"23348","Giannini Editore","06-Jun-2023 12:22:29","Giannini Editore","1","","http://www.gianninispa.it","Italia","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23349","International Microelectronics and Packaging Society (IMAPS) Nordic","06-Jun-2023 12:22:29","International Microelectronics and Packaging Society (IMAPS) Nordic","1","","http://www.nordic.imaps.org/Index.asp","Sverige","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23350","Savalas Publishers","06-Jun-2023 12:22:29","Savalas Publishers","1","","http://savalas.gr/company_en.php","Hellas","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23353","Paradigm Publishers","06-Jun-2023 12:22:29","Paradigm Publishers","1","","http://www.paradigmpublishers.com","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"23355","Council for British Archeology","06-Jun-2023 12:22:29","Council for British Archeology","1","","http://www.britarch.ac.uk/books/rr","Storbritannia","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23360","Innsbruck University Press","06-Jun-2023 12:22:29","Innsbruck University Press","1","","http://www.uibk.ac.at/iup/","Østerrike","","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","",""
"23361","Promocult","06-Jun-2023 12:22:29","Promocult","1","","","Bosnia-Hercegovina","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23390","Espasa-Calpe","06-Jun-2023 12:22:29","Espasa-Calpe","1","","http://www.espasa.es/index.php","Spania","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23394","American Rock Mechanics Association (ARMA)","06-Jun-2023 12:29:07","American Rock Mechanics Association (ARMA)","1","","http://www.armarocks.org/","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","","","","",""
"23423","River Publishers","06-Jun-2023 12:22:29","River Publishers","1","978-87-93102","http://www.riverpublishers.com/about.html","Danmark","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"23424","ECPR Press","06-Jun-2023 12:22:29","ECPR Press","1","","http://www.ecprnet.eu/ecprpress/","Storbritannia","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"23425","RUSI Journal","06-Jun-2023 12:22:29","RUSI Journal","1","","http://www.rusi.org/publication/journal/","Storbritannia","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23449","International Academy, Research and Industry Association (IARIA)","06-Jun-2023 12:18:58","International Academy, Research and Industry Association (IARIA)","1","","http://www.iaria.org/about.html","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"23454","OHC publications","06-Jun-2023 12:22:29","OHC publications","1","","http://www.ohc.kcl.ac.uk/books.html","Storbritannia","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23455","Norsk Maritimt Museum","06-Jun-2023 12:22:29","Norsk Maritimt Museum","1","","http://www.norsk-sjofartsmuseum.no/","Norge","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",""
"23457","Commonwealth Secretariat","06-Jun-2023 12:22:29","Commonwealth Secretariat","1","","http://publications.thecommonwealth.org/Default.aspx","Storbritannia","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23458","DTP Publishing","06-Jun-2023 12:22:29","DTP Publishing","1","","http://www.dtppublishing.com/","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23462","Schwarzkopf & Schwarzkopf Verlag","06-Jun-2023 12:22:29","Schwarzkopf & Schwarzkopf Verlag","1","","http://www.schwarzkopf-schwarzkopf.de/","Tyskland","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"23464","Diaphanes Verlag","06-Jun-2023 12:22:29","Diaphanes Verlag","1","","http://www.diaphanes.de","Tyskland","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
