"Forlag id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","ISBN-prefix","Url","Land","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004"
"21320","American Concrete Institute","06-Jun-2023 12:22:29","American Concrete Institute","1","978-0-614","http://www.concrete.org/bookstore/bookstore.htm","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","",""
"21321","Editions Bayard","06-Jun-2023 12:22:29","Editions Bayard","1","","http://www.bief.org/?fuseaction=annuaire.editeur&E=9","Frankrike","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"21323","ESRI Press","06-Jun-2023 12:22:29","ESRI Press","1","978-1-58948","http://gis.esri.com/esripress/display/index.cfm","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"21324","Verlag für Polizeiwissenschaft","06-Jun-2023 12:22:29","Verlag für Polizeiwissenschaft","1","","http://www.polizeiwissenschaft.de","Tyskland","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","",""
"21325","Suomalainen Lakimiesyhdistys","06-Jun-2023 12:22:29","Suomalainen Lakimiesyhdistys","1","","http://www.lakimies.org/","Finland","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","",""
"21326","Geographica Bernensia","06-Jun-2023 12:22:29","Geographica Bernensia","1","","http://www.giub.unibe.ch","Sveits","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","",""
"21327","International Information Management Corporation Limited","06-Jun-2023 12:22:29","International Information Management Corporation Limited","1","","http://www.iimg.com/home/","Irland","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","",""
"21328","Le bord de l'eau","06-Jun-2023 12:22:29","Le bord de l'eau","1","","http://www.editionsbdl.com/index.html","Frankrike","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"21329","Société de Législation comparée","06-Jun-2023 12:22:29","Société de Législation comparée","1","","http://www.legiscompare.com/","Frankrike","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","",""
"21334","Marxist Forlag","06-Jun-2023 12:22:29","Marxist Forlag","1","978-82-997552","www.marxist.no","Norge","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"21335","William Carey Publishing","06-Jun-2023 12:22:29","William Carey Publishing","1","","https://missionbooks.org/","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","",""
"21336","Gabler Verlag","06-Jun-2023 12:22:29","Gabler Verlag","1","","http://www.gabler.de","Tyskland","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","",""
"21337","International Association for Universal Design","06-Jun-2023 12:22:29","International Association for Universal Design","1","","http://www.iaud.net/en/","Japan","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","",""
"21341","Pyatigorsk State Linguistic University Publishing House","06-Jun-2023 12:22:29","Pyatigorsk State Linguistic University Publishing House","1","","","Russland","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","",""
"21346","GTA Verlag","06-Jun-2023 12:22:29","GTA Verlag","1","","http://books.gta.arch.ethz.ch/bookshop","Sveits","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","",""
"21347","Silvana Editoriale","06-Jun-2023 12:22:29","Silvana Editoriale","1","","http://www.silvanaeditoriale.it","Italia","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
