"Forlag id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","ISBN-prefix","Url","Land","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004"
"15300","Tartu Ülikool Kirjastus","06-Jun-2023 12:22:29","University of Tartu Press","1","","http://www.tyk.ee/","Estland","","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","",""
"15303","Schneider Verlag Hohengehren GmbH","06-Jun-2023 12:22:29","Schneider Verlag Hohengehren GmbH","1","978-3-89676","http://www.paedagogik.de/","Tyskland","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",""
"15313","Vikingeskibsmuseet","06-Jun-2023 12:22:29","Vikingeskibsmuseet","1","978-87-85180","http://www.vikingeskibsmuseet.dk/default.asp?contentsection=contentsection.dk&zcs=","Danmark","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","",""
"15321","Det Arnamagnæanske Institut","06-Jun-2023 12:22:29","Det Arnamagnæanske Institut","1","978-87-7001","http://www.hum.ku.dk/ami/index.html","Danmark","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"15332","International Food Policy Research Institute","06-Jun-2023 12:22:29","International Food Policy Research Institute","1","978-0-89629","http://www.ifpri.cgiar.org/","USA","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"15381","European Commission","12-Jul-2023 09:39:53","European Commission","1","978-92-76","http://ec.europa.eu/","Belgia","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"15389","Oxbow Books","06-Jun-2023 12:18:58","Oxbow Books","1","978-1-59874, 978-1-84217","http://www.oxbowbooks.com/home.cfm?&","Storbritannia","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",""
"15392","Labyrinth Press","06-Jun-2023 12:22:29","Labyrinth Press","1","978-82-7393","http://www.labyrinthpress.no/","Norge","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",""
"15542","Wilhelm Braumüller","06-Jun-2023 12:22:29","Wilhelm Braumüller","1","","http://www.braumueller.at","Østerrike","","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","",""
"15655","Forlaget Hikuin","06-Jun-2023 12:22:29","Forlaget Hikuin","1","978-87-90814","http://www.hikuin.dk/","Danmark","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",""
"15746","Institut français d'archéologie orientale du Caire","06-Jun-2023 12:22:29","The French Institute of Oriental Archaeology (IFAO)","1","978-2-7247","http://www.ifao.egnet.net/publications/","Egypt","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"15966","N.W. Damm & Sønn ASA","08-Feb-2016 08:59:47","N.W. Damm & Sønn ASA","0","978-82-04","http://www.damm.no","Norge","","","","","","","","","","","","","","","","","0","1","","0",""
"15976","Northwestern University Press","06-Jun-2023 12:22:29","Northwestern University Press","1","978-0-8101, 978-0-8110, 978-7-5612","http://www.nupress.northwestern.edu/","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"15992","Føroya Fródskaparfelag","06-Jun-2023 12:22:29","Føroya Fródskaparfelag","1","978-99918-41","http://www.frodskaparfelag.fo/","Færøyene","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",""
"15998","Purdue University Press","06-Jun-2023 12:22:29","Purdue University Press","1","","http://www.thepress.purdue.edu/","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","",""
