"Forlag id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","ISBN-prefix","Url","Land","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004"
"13325","Kommuneforlaget AS","06-Jun-2023 12:22:29","Kommuneforlaget AS","1","978-82-446","http://www.kommuneforlaget.no","Norge","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"13349","Suomalais-Ugrilainen Seura","06-Jun-2023 12:22:29","Finno-Ugrian Society","1","978-951-901","https://www.sgr.fi/fi/","Finland","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","",""
"13361","Nyt Nordisk Forlag Arnold Busck","11-Jul-2023 07:25:58","Nyt Nordisk Forlag Arnold Busck","0","978-87-17","https://www.gyldendal.dk/","Danmark","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"13364","Stockholm University","11-Jul-2023 07:27:57","Stockholm University","1","","https://www.su.se/english/","Sverige","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",""
"13379","Chicago Linguistic Society","06-Jun-2023 12:22:29","Chicago Linguistic Society","1","","http://humanities.uchicago.edu","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","",""
"13393","I.B. Tauris","06-Jun-2023 12:22:29","I.B. Tauris","1","978-1-780, 978-1-86064","http://www.ibtauris.com/","Storbritannia","2","2","2","2","2","2","1, 2","2","2","2","2","2","2","2","2","2","2","2","2","2",""
"13428","Facultés Universitaires Saint-Louis","11-Jul-2023 07:29:35","Facultés Universitaires Saint-Louis","1","","https://www.usaintlouis.be/","Frankrike","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",""
"13448","Heinemann","06-Jun-2023 12:22:29","Heinemann","1","978-0-325, 978-0-431","http://www.heinemann.com","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","",""
"13484","Penguin","06-Jun-2023 12:22:29","Penguin","1","","http://www.penguin.co.uk","Storbritannia","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"13487","Verlag Rüegger Zürich","06-Jun-2023 12:22:29","Verlag Rüegger Zürich","1","","http://www.rueggerverlag.ch/page/home/index.cfm","Sveits","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"13488","Guilford Press","06-Jun-2023 12:22:29","Guilford Press","1","978-1-4625, 978-1-60623, 978-1-60918","http://www.guilford.com/cgi-bin/cartscript.cgi?page=home.html&cart_id=","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","",""
"13501","Kegan Paul","06-Jun-2023 12:22:29","Kegan Paul","1","","http://www.keganpaul.com/","Storbritannia","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","",""
"13528","ANU Press","11-Jul-2023 07:32:00","ANU Press","1","978-0-97512","https://press.anu.edu.au/","Australia","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","",""
"13541","Physica Verlag","06-Jun-2023 12:22:29","Physica Verlag","1","978-3-7908","http://www.springer.com/dal/home/economics?SGWID=1-165-2-73481-0","Tyskland","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","",""
"13545","Ravan Press","11-Jul-2023 07:35:49","Ravan Press","0","978-0-86975","https://www.macmillaneducation.co.za/","Sør-Afrika","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",""
"13547","Dansk Psykologisk Forlag","06-Jun-2023 12:18:58","Dansk Psykologisk Forlag","1","","http://www.dpf.dk","Danmark","","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","","","","",""
"13573","Messel Forlag","06-Jun-2023 12:22:29","Messel Forlag","1","","http://www.messelforlag.no","Norge","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"13576","Presses Universitaires d'Aix, Marseille (PUAM)","06-Jun-2023 12:22:29","Presses Universitaires d'Aix, Marseille (PUAM)","1","","https://presses-universitaires.univ-amu.fr/","Frankrike","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"13577","Teachers College Press","06-Jun-2023 12:22:29","Teachers College Press","1","978-0-8077","http://www.teacherscollegepress.com/index.html","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2",""
"13578","James Currey Publishers","06-Jun-2023 12:22:29","James Currey Publishers","1","978-0-85255","http://www.jamescurrey.com/","Storbritannia","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2",""
"13613","Methuen","06-Jun-2023 12:22:29","Methuen","1","978-0-413, 978-0-416, 978-0-417, 978-0-423, 978-0-456, 978-0-458","http://www.methuen.co.uk/index.php","Storbritannia","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","",""
"13627","Jessica Kingsley Publishers","06-Jun-2023 12:22:29","Jessica Kingsley Publishers","1","978-1-84905, 978-1-85302","http://www.jkp.com/","Storbritannia","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",""
"13646","The Minerals, Metals, and Materials Society (TMS)","06-Jun-2023 12:22:29","The Minerals, Metals, and Materials Society (TMS)","1","978-0-87339","http://www.tms.org/pubs/Publications.html","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",""
"13653","Suomalaisen Kirjallisuuden Seura","06-Jun-2023 12:22:29","Finnish Literature Society","1","978-951-746","http://www.finlit.fi","Finland","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","",""
"13654","M.E. Sharpe Inc.","11-Jul-2023 07:37:53","M.E. Sharpe Inc.","0","","https://www.routledge.com/","USA","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",""
"13666","Piper Verlag","11-Jul-2023 07:39:34","Piper Verlag","1","978-3-492","https://www.piper.de/","Tyskland","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"13693","Orient BlackSwan","06-Jun-2023 12:22:29","Orient BlackSwan","1","978-81-7824","http://www.orientblackswan.com/","India","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","",""
"13713","McGill-Queen's University Press","06-Jun-2023 12:29:07","McGill-Queen's University Press","1","","http://mqup.mcgill.ca/content.php?id=8","Canada","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"13716","Edizioni Quasar","06-Jun-2023 12:18:58","Edizioni Quasar","1","","http://www.edizioniquasar.it/index.php","Italia","","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","",""
"13717","Genesis Forlag","06-Jun-2023 12:22:29","Genesis Forlag","1","978-82-476","http://www.genesis.no/","Norge","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"13721","Earthscan Publications Ltd.","11-Jul-2023 07:43:36","Earthscan Publications Ltd.","0","","https://www.routledge.com/search?sb=SCES","Storbritannia","","","","","","","","","","1","1","1","1","1","1","","","","","",""
"13723","Pergamon Press","06-Jun-2023 12:22:29","Pergamon Press","1","978-0-08, 978-1-85617","http://www.elsevier.com/wps/find/homepage.cws_home","Nederland","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","",""
"13731","Basic Books","06-Jun-2023 12:22:29","Basic Books","1","978-0-465, 978-0-7382","http://www.perseusbooksgroup.com/basic/index.jsp","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","",""
"13741","Gyldendal Akademisk","06-Jun-2023 12:29:07","Gyldendal Akademisk","1","978-82-05, 978-82-054","https://www.gyldendal.no/faglitteratur/c-16112/","Norge","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"13743","Verso","06-Jun-2023 12:22:29","Verso","1","978-1-85984","http://www.versobooks.com","Storbritannia","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2",""
"13759","Proprius Förlag","06-Jun-2023 12:22:29","Proprius Förlag","1","","http://www.proprius.se","Sverige","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"13772","Northern Illinois University Press (NIU Press)","06-Jun-2023 12:22:29","Northern Illinois University Press (NIU Press)","1","978-08758","https://www.cornellpress.cornell.edu/imprints/northern-illinois-university-press/","USA","","1","1","1","1","0","0","0","0","0","0","0","0","","","","","","","",""
"13807","Falmer Press","06-Jun-2023 12:22:29","Falmer Press","1","978-0-7507, 978-0-8002","http://www.tandf.co.uk/homepages/fphome.html","Storbritannia","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2",""
"13809","St. Martin's Press","06-Jun-2023 12:22:29","St. Martin's Press","1","978-0-312","http://www.stmartins.com/","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","",""
