"Forlag id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","ISBN-prefix","Url","Land","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004"
"18489","Vervuert Verlag","06-Jun-2023 12:22:29","Vervuert Verlag","1","978-84-8489","http://www.hotfrog.de/Firmen/Vervuert-Verlag","Tyskland","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18490","Vienna University Press (WUV)","06-Jun-2023 12:22:29","Vienna University Press (WUV)","1","978-3-8470, 978-3-8471, 978-3-85114","https://www.vandenhoeck-ruprecht-verlage.com/verlage/vienna-university-press/","Østerrike","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18491","VS Verlag für Sozialwissenschaften","06-Jun-2023 12:22:29","VS Verlag für Sozialwissenschaften","1","978-3-8100","http://www.vs-verlag.de/","Tyskland","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18492","VSP International Science Publishers","06-Jun-2023 12:22:29","VSP International Science Publishers","1","978-90-6764","","Canada","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18493","Walter de Gruyter (De Gruyter)","06-Jun-2023 12:29:07","Walter de Gruyter (De Gruyter)","1","978-3-11","http://www.degruyter.com/","Tyskland","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2"
"18494","Wasmuth","06-Jun-2023 12:22:29","Wasmuth","1","978-3-8030","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18495","Watson Publishing International","06-Jun-2023 12:22:29","Watson Publishing International","1","978-0-88135","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18496","Waxmann Verlag","06-Jun-2023 12:18:58","Waxmann Verlag","1","978-3-8309","https://www.waxmann.com/","Tyskland","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2"
"18497","Wayne State University Press","06-Jun-2023 12:22:29","Wayne State University Press","1","978-0-8143","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18498","West Virginia University Press","06-Jun-2023 12:22:29","West Virginia University Press","1","978-0-937058, 978-1-933202","http://wvupressonline.com/","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18499","Westburn Publishers","06-Jun-2023 12:22:29","Westburn Publishers","1","978-0-946433","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18500","Westview Press","06-Jun-2023 12:22:29","Westview Press","1","","http://www.perseusbooks.com","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2"
"18501","White Horse Press","06-Jun-2023 12:18:58","White Horse Press","1","978-1-874267","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18502","Whurr Publishers","06-Jun-2023 12:22:29","Whurr Publishers","1","978-1-86156","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18503","Wiley-VCH","06-Jun-2023 12:22:29","Wiley-VCH","1","978-3-527","https://www.wiley-vch.de/en/","Tyskland","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18504","Wilhelm Fink Verlag","06-Jun-2023 12:18:58","Wilhelm Fink Verlag","1","978-3-7705","https://www.fink.de/","Tyskland","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1"
"18505","William B. Eerdmans Publishing Company","06-Jun-2023 12:18:58","William B. Eerdmans Publishing Company","1","978-0-8028","http://www.eerdmans.com/","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18506","Wissenschaftlicher Verlag Trier","06-Jun-2023 12:22:29","Wissenschaftlicher Verlag Trier","1","978-3-88476","http://www.wvttrier.de/","Tyskland","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18507","Wissenschaftsverlag Vauk Kiel","06-Jun-2023 12:22:29","Wissenschaftsverlag Vauk Kiel","1","978-3-8175","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18508","WIT Press","06-Jun-2023 12:22:29","WIT Press","1","978-1-84564, 978-1-85312","http://www.witpress.com/","Storbritannia","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18510","Wydawnictwo Naukowe","06-Jun-2023 12:22:29","Wydawnictwo Naukowe","1","978-83-01","http://www.wsb.edu.pl/governance-i-wyzwania-partycypacji-publicznej,new,wyd,1588.html,4366","Polen","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18511","Yale University Press","06-Jun-2023 12:22:29","Yale University Press","1","978-0-300","http://yalepress.yale.edu/yupbooks/home.asp","USA","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2"
"18512","Ökom Verlag","06-Jun-2023 12:22:29","Ökom Verlag","1","978-3-928244","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18513","Åbo Akademis Förlag","06-Jun-2023 12:18:58","Åbo Akademis Förlag","1","978-951-765","http://www.abo.fi/stiftelsen/forlag/","Finland","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
