"Forlag id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","ISBN-prefix","Url","Land","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004"
"26871","Mondadori Education","06-Jun-2023 12:22:29","Mondadori Education","1","978-88-6184","https://www.mondadorieducation.it/universita-saggistica/","Italia","","0","0","0","0","0","0","","","","","","","","","","","","","",""
"26872","Université Charles-de-Gaulle - Lille III (CEGES)","06-Jun-2023 12:22:29","Université Charles-de-Gaulle - Lille III (CEGES)","1","978-2-84467, 978-2-86531","https://commandes-recherche.univ-lille3.fr/publications/","Frankrike","","0","0","0","0","0","0","","","","","","","","","","","","","",""
"26873","Asociación para la Enseñanza del Español como Lengua Extranjera - ASELE","06-Jun-2023 12:22:29","Asociation for the Teaching of Spanish as a Foreign Language","1","978-84-697","http://www.aselered.org","Spania","","0","0","0","0","0","0","","","","","","","","","","","","","",""
"26874","Morfem förlag","06-Jun-2023 12:22:29","Morfem förlag","1","978-91-88419","http://morfem.se/index.html","Sverige","","0","0","0","0","0","0","","","","","","","","","","","","","",""
"26875","Editorial Académica Universitaria","06-Jun-2023 12:22:29","Editorial Académica Universitaria","1","978-959-7225","http://edacunob.ult.edu.cu","Cuba","","0","0","0","0","0","0","","","","","","","","","","","","","",""
"26876","Издательство им. Сабашниковых","06-Jun-2023 12:22:29","Izdatelstvo im. Sabashnikovykh","1","978-5-8242","http://www.sabashnikov.ru/Izdatelstvo_im._Sabasnikovyh/%22Izdatelstvo_im._Sabasnikovyh%22.html","Russland","","0","0","0","0","0","0","","","","","","","","","","","","","",""
"26877","Société européenne pour la formation des ingénieurs (SEFI)","06-Jun-2023 12:18:58","European Society for Engineering Education","1","978-2-87352","https://www.sefi.be/publications/","Belgia","","1","1","1","1","1","0","","","","","","","","","","","","","",""
"26878","Видавництво Львівської політехніки","06-Jun-2023 12:22:29","Vydavnitstvo lvivs'koi politechniky","1","978-966-02","http://vlp.com.ua/","Ukraina","","0","0","0","0","0","0","","","","","","","","","","","","","",""
"26879","C.F. Müller","06-Jun-2023 12:22:29","C.F. Müller","1","978-3-8114","https://www.cfmueller.de/","Tyskland","","0","0","0","0","0","0","","","","","","","","","","","","","",""
"26880","Ziel Verlag","06-Jun-2023 12:22:29","ZIEL - Zentrum für interdisziplinäres erfahrungsorientiertes Lernen GmbH","1","978-3-937","https://www.ziel-verlag.de/impressum.php","","","0","0","0","0","0","0","","","","","","","","","","","","","",""
"26881","Jane Jacobs is still here. Jane Jacobs 100. Her legacy and relevance in the 21st century","06-Jun-2023 12:22:29","Jane Jacobs is still here. Jane Jacobs 100. Her legacy and relevance in the 21st century","1","978-94-6186","https://www.tudelft.nl/en/events/2016/otb/jane-jacobs-100-her-legacy-and-relevance-in-the-21st-century/","","","0","0","0","0","0","0","","","","","","","","","","","","","",""
"26882","Urban form and social context: from traditions to newest demands. 25th ISUF international Conference","06-Jun-2023 12:22:29","Urban form and social context: from traditions to newest demands. 25th ISUF international Conference","1","978-5-7638","http://conf.sfu-kras.ru/en/isuf2018","","","0","0","0","0","0","0","","","","","","","","","","","","","",""
"26883","Transport and Sustainability","06-Jun-2023 12:22:29","Transport and Sustainability","1","978-1-78635","http://www.emeraldgrouppublishing.com/products/books/series.htm?id=2044-9941","","","0","0","0","0","0","0","","","","","","","","","","","","","",""
"26884","INTERNATIONAL CONFERENCE ON PRINCIPLES OF KNOWLEDGE REPRESENTATION AND REASONING","06-Jun-2023 12:22:29","INTERNATIONAL CONFERENCE ON PRINCIPLES OF KNOWLEDGE REPRESENTATION AND REASONING","1","","http://www.kr.org","","","0","0","0","0","0","0","","","","","","","","","","","","","",""
"26885","Wildy, Simmons and Hill Publishing","06-Jun-2023 12:22:29","Wildy, Simmons and Hill Publishing","1","978-085, 978-0-85490","https://www.wildy.com/aboutwsh","Storbritannia","","1","1","1","1","1","1","","","","","","","","","","","","","",""
"26886","Lehigh University Press","06-Jun-2023 12:18:58","Lehigh University Press","1","978-1-61146","https://lupress.cas.lehigh.edu/","USA","","1","1","0","0","0","0","","","","","","","","","","","","","",""
"26887","Arc Humanities Press (Arc)","06-Jun-2023 12:22:29","Arc Humanities Press (Arc)","1","978-1-9424","https://arc-humanities.org/","Storbritannia","","1","1","1","1","1","1","","","","","","","","","","","","","",""
"26888","Wydawnictwo Uniwersytetu Śląskiego","06-Jun-2023 12:22:29","University of Silesia Press","1","978-83-226","http://wydawnictwo.us.edu.pl/?language=en","Polen","","0","0","0","0","0","0","","","","","","","","","","","","","",""
"26889","Languages at the Crossroads: Training, Accreditation and Context of Use","06-Jun-2023 12:22:29","Languages at the Crossroads: Training, Accreditation and Context of Use","1","978-84-9159","http://www.aesla.org.es/es/aesla-english","Spania","","0","0","0","0","0","0","","","","","","","","","","","","","",""
"26890","Advances in Hospitality & Tourism Marketing and Management (AHTMM) Conference Proceedings","06-Jun-2023 12:22:29","Advances in Hospitality & Tourism Marketing and Management (AHTMM) Conference Proceedings","1","978-0-9964244","http://www.ahtmm.com/","","","0","0","0","0","0","0","","","","","","","","","","","","","",""
"26891","Universal Edition","06-Jun-2023 12:22:29","Universal Edition","1","978-3-7024","https://musikaesthetik.kug.ac.at/institut-14-musikaesthetik/publikationen/schriftenreihe.html","Østerrike","","0","0","0","0","0","0","","","","","","","","","","","","","",""
"26892","Nauchno-innovatsionnyj tsentr Krasnojarsk","06-Jun-2023 12:22:29","Nauchno-innovatsionnyj tsentr Krasnojarsk","1","978-5-906314","http://www.nkras.ru/","Russland","","0","0","0","0","0","0","","","","","","","","","","","","","",""
"26893","The British Machine Vision Association (BMVA) Press","06-Jun-2023 12:22:29","The British Machine Vision Association (BMVA) Press","1","978-1-9017, 978-1-901725","http://www.bmva.org/bmvc/?id=bmvc","Storbritannia","","0","0","0","0","0","0","","","","","","","","","","","","","",""
"26894","ISOCARP (International Society of City and Regional Planners)","06-Jun-2023 12:22:29","ISOCARP (International Society of City and Regional Planners)","1","978-94-90354","https://isocarp.org/","Nederland","","0","0","0","0","0","0","","","","","","","","","","","","","",""
"26895","utzverlag","06-Jun-2023 12:22:29","utzverlag","1","978-3-8316","https://www.utzverlag.de/","Tyskland","","1","1","0","0","0","0","","","","","","","","","","","","","",""
"26896","Myers Education Press (MEP)","06-Jun-2023 12:22:29","Myers Education Press (MEP)","1","978-1-9755","https://myersedpress.presswarehouse.com/","USA","","1","1","1","1","1","0","","","","","","","","","","","","","",""
"26897","Wydawnictwo i Pracownia Archeologiczna Profil-Archeo","06-Jun-2023 12:22:29","Profil-Archeo Publishing House and Archaeological Studio","1","978-83-940949","http://www.profil-archeo.pl","Polen","","0","0","0","0","0","0","","","","","","","","","","","","","",""
"26898","Verlag Ernst und Werner Gieseking","06-Jun-2023 12:22:29","Verlag Ernst und Werner Gieseking","1","978-3-7694","http://www.gieseking-verlag.de/","Tyskland","","1","1","1","1","0","0","","","","","","","","","","","","","",""
"26901","Wolke Verlag","06-Jun-2023 12:22:29","Wolke Verlag","1","978-3-936","https://www.wolke-verlag.de/musikbuecher/live-electronics-im-in-the-swr-experimentalstudio/","Tyskland","","0","0","0","0","0","","","","","","","","","","","","","","",""
"26903","International Union for Conservation of Nature (IUCN)","06-Jun-2023 12:22:29","International Union for Conservation of Nature (IUCN)","1","978-2-8317","https://www.iucn.org/resources/publications","Sveits","","1","1","1","1","1","","","","","","","","","","","","","","",""
"26904","Christoph Merian Verlag","06-Jun-2023 12:22:29","Christoph Merian Verlag","1","978-3-85616","https://www.merianverlag.ch/en/home.html","Tyskland","","1","1","1","1","1","","","","","","","","","","","","","","",""
"26905","EADTU Maastricht","06-Jun-2023 12:22:29","EADTU Maastricht","1","978-90-7973","https://conference.eadtu.eu/","Nederland","","0","0","0","0","0","","","","","","","","","","","","","","",""
"26907","Editorial Doble J - Gegner Libros","06-Jun-2023 12:22:29","Editorial Doble J - Gegner Libros","1","978-84-96875","http://www.editorialdoblej.com","Spania","","1","1","1","1","1","","","","","","","","","","","","","","",""
"26908","Naukowo-Wydawniczy Instytut Badań Bezpieczeństwa i Obronności Wyższej Szkoły Bezpieczeństwa Publicznego i Indywidualnego „Apeiron” w Krakowie","06-Jun-2023 12:22:29","Research and Publishing Institute of Security and Defence Studies at WSBPI ""Apeiron""","1","978-83-64035","http://apeiron-wydawnictwo.pl/en/homepage/","Polen","","1","1","1","1","1","","","","","","","","","","","","","","",""
"26909","University Press of Colorado","06-Jun-2023 12:22:29","University Press of Colorado","1","978-1-60732","http://upcolorado.com","USA","","1","1","1","1","1","","","","","","","","","","","","","","",""
"26910","Viella","06-Jun-2023 12:22:29","Viella","1","978-88-331","https://www.viella.it/","Italia","","1","1","1","1","1","","","","","","","","","","","","","","",""
"26911","Росток","06-Jun-2023 12:22:29","Rostok","1","978-5-94668","http://rostokbooks.ru","Russland","","0","0","0","0","0","","","","","","","","","","","","","","",""
"26912","Programa EDICE/Stockholms universitet","06-Jun-2023 12:22:29","ASICE-EDICE Programme","1","978-91-974521","http://edice.asice.se","Sverige","","0","0","0","0","0","","","","","","","","","","","","","","",""
"26913","Nauka","06-Jun-2023 12:22:29","Nauka Publishers","1","978-5-0203","https://www.naukapublishers.ru","Russland","","0","0","0","0","0","","","","","","","","","","","","","","",""
"26914","University of Huddersfield Press","06-Jun-2023 12:22:29","University of Huddersfield Press","1","978-1-86218","https://unipress.hud.ac.uk/","Storbritannia","","1","1","1","1","1","","","","","","","","","","","","","","",""
"26915","Publicaciones Universidad de Alcalá (UAH)","06-Jun-2023 12:18:58","Publicaciones Universidad de Alcalá (UAH)","1","978-84-16978, 978-84-17729","http://publicaciones.uah.es/","Spania","","1","1","1","1","1","","","","","","","","","","","","","","",""
"26916","Uten Tittel","06-Jun-2023 12:22:29","Not Yet Titled Press","1","978-82-93502","http://www.utentittel.no","Norge","","0","0","0","0","0","","","","","","","","","","","","","","",""
"26917","CLEPUL, Centre de Literaturas e Culturas Lusofonas e Europeias, Faculdade de Letras da Universidade de Lisboa","06-Jun-2023 12:22:29","Faculty of Letters, University of Lisbon","1","978-989-8577","http://www.clepul.eu/","Portugal","","0","0","0","0","0","","","","","","","","","","","","","","",""
"26918","Российская политическая энциклопедия","06-Jun-2023 12:22:29","Political Encyclopedia Publishers ROSSPEN","1","978-5-8243","http://www.rosspen.su/","Russland","","1","1","1","1","1","","","","","","","","","","","","","","",""
"26919","JAS Arqueología S.L.U.","06-Jun-2023 12:22:29","JAS Arqueología S.L.U.","1","978-84-16725","http://www.jasarqueologia.es/","Spania","","1","1","1","1","1","","","","","","","","","","","","","","",""
"26920","Büchner Verlag","06-Jun-2023 12:18:58","Büchner Verlag","1","978-3-96317","https://www.buechner-verlag.de/buecher/","Tyskland","","1","1","1","1","1","","","","","","","","","","","","","","",""
"26921","University of Westminster Press (UWP)","06-Jun-2023 12:22:29","University of Westminster Press (UWP)","1","978-1-85919","https://www.uwestminsterpress.co.uk/site/","Storbritannia","","1","1","1","1","1","","","","","","","","","","","","","","",""
"26922","Publicacions de l’Abadia de Montserrat","06-Jun-2023 12:22:29","Publicacions de l’Abadia de Montserrat","1","978-84-9191","http://www.pamsa.cat/pamsa/inici.html","Spania","","1","1","1","1","1","","","","","","","","","","","","","","",""
"26923","Vulkan-Verlag GmbH","06-Jun-2023 12:22:29","Vulkan-Verlag GmbH","1","978-3-8356","http://www.vulkan-verlag.de","Tyskland","","0","0","0","0","0","","","","","","","","","","","","","","",""
"26925","BoldBooks","06-Jun-2023 12:22:29","BoldBooks","1","978-82-93770","http://boldbooks.no","Norge","","0","0","0","0","0","","","","","","","","","","","","","","",""
"26926","The Archaeological society of Finland","06-Jun-2023 12:22:29","The Archaeological society of Finland","1","978-952-68453","http://www.sarks.fi/julkaisut_masf.html","Finland","","1","1","1","1","1","","","","","","","","","","","","","","",""
"26927","Iwanami Shoten","06-Jun-2023 12:22:29","Iwanami Publishing","1","978-4-00","https://www.iwanami.co.jp/english/","Japan","","1","1","1","1","1","","","","","","","","","","","","","","",""
"26928","Riveneuve Editions","06-Jun-2023 12:22:29","Riveneuve Editions","1","978-2-36013","https://www.riveneuve.com","Frankrike","","0","0","0","0","0","","","","","","","","","","","","","","",""
"26929","Mesogea","06-Jun-2023 12:22:29","Mesogea","1","978-88-469","http://www.mesogea.it","Italia","","0","0","0","0","0","","","","","","","","","","","","","","",""
"26930","Editora Mundos Sociais","06-Jun-2023 12:22:29","Editora Mundos Sociais","1","978-989-8536","http://www.mundossociais.com/","Portugal","","1","1","1","1","1","","","","","","","","","","","","","","",""
"26931","אדרה בית הוצאת ספרים אקדמיים","06-Jun-2023 12:22:29","Idra Press: Academic Publishers of Esoteric Literature","1","978-965-90042","http://idra.org.il/english/","Israel","","0","0","0","0","0","","","","","","","","","","","","","","",""
"26932","Menasseh ben Israel Instituut","06-Jun-2023 12:22:29","Menasseh ben Israel Institute","1","978-90-815860","https://www.mbii.nl/?id=30","Nederland","","0","0","0","0","0","","","","","","","","","","","","","","",""
"26933","Figueroa Press","06-Jun-2023 12:22:29","Figueroa Press","1","978-1-932800","https://www.figueroapress.com","USA","","1","1","1","1","1","","","","","","","","","","","","","","",""
"26934","Hiersemann Verlag","06-Jun-2023 12:22:29","Hiersemann Verlag","1","978-3-7772","https://www.hiersemann.de/","Tyskland","","1","1","1","1","1","","","","","","","","","","","","","","",""
"26935","Legenda","06-Jun-2023 12:22:29","Legenda","1","978-1-78188","http://www.mhra.org.uk/legenda","Storbritannia","","1","1","1","1","1","","","","","","","","","","","","","","",""
"26936","Scottish History Society","06-Jun-2023 12:22:29","Scottish History Society","1","978-0-906245","https://boydellandbrewer.com/imprints-affiliates/scottish-history-society.html","Storbritannia","","1","1","1","1","0","","","","","","","","","","","","","","",""
"26937","Pacific-Credo Publications","06-Jun-2023 12:22:29","Pacific-Credo Publications","1","978-2-9537485","http://publications.pacific-credo.fr/english.html","Frankrike","","1","1","1","1","1","","","","","","","","","","","","","","",""
"26938","EUT Edizioni Università di Trieste","06-Jun-2023 12:18:58","EUT Edizioni Università di Trieste","1","978-88-5511","https://www.eut.units.it/","Italia","","1","1","1","1","1","","","","","","","","","","","","","","",""
"26939","Oud Consultancy","06-Jun-2023 12:22:29","Oud Consultancy","1","978-90","http://www.oudconsultancy.nl/","Nederland","","1","1","1","1","1","","","","","","","","","","","","","","",""
"26940","Valiz","06-Jun-2023 12:22:29","Valiz","1","978-90-78088","https://www.valiz.nl/en/","Nederland","","1","1","1","1","1","","","","","","","","","","","","","","",""
"26941","Lexham Press","06-Jun-2023 12:22:29","Lexham Press","1","978-1-68359","https://lexhampress.com/","USA","","1","1","1","1","0","","","","","","","","","","","","","","",""
"26942","Universitätsverlag Hildesheim","06-Jun-2023 12:22:29","Universitätsverlag Hildesheim","1","978-3-96424","https://www.uni-hildesheim.de/bibliothek/forschen-publizieren/universitaetsverlag/","Tyskland","","0","0","0","0","0","","","","","","","","","","","","","","",""
"26943","NHÀ XUẤT BẢN HỒNG ĐỨC","06-Jun-2023 12:22:29","Hong Duc Publishing House, Hanoi Vietnam","1","978-604-89","https://www.facebook.com/Nh%C3%A0-xu%E1%BA%A5t-b%E1%BA%A3n-H%E1%BB%93ng-%C4%90%E1%BB%A9c-1403941323214037/","Vietnam","","0","0","0","0","0","","","","","","","","","","","","","","",""
"26944","Quodlibet","06-Jun-2023 12:18:58","Quodlibet","1","978-88-229","https://www.quodlibet.it","Italia","","1","1","1","1","1","","","","","","","","","","","","","","",""
