"Forlag id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","ISBN-prefix","Url","Land","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004"
"18282","Kluwer Academic Publishers","15-Feb-2016 14:04:33","Kluwer Academic Publishers","0","978-1-4020","http://www.wkap.nl/","Nederland","","","","","","","","","","","","","","","","","","1","1","1","2"
"18283","Kluwer Law International","06-Jun-2023 12:22:29","Kluwer Law International","1","978-90-411","http://www.kluwerlawonline.com/","Nederland","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2"
"18284","KNNV Publishers","06-Jun-2023 12:22:29","KNNV Publishers","1","978-90-5011","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18285","Konrad Theiss Verlag","06-Jun-2023 12:22:29","Konrad Theiss Verlag","1","978-3-8062","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18286","Kopaed","06-Jun-2023 12:22:29","Kopaed","1","978-3-935686","http://www.kopaed.de/kopaedshop/index.php","Tyskland","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18287","Kroghs Forlag","06-Jun-2023 12:22:29","Kroghs Forlag","1","978-87-624","http://www.kroghsforlag.dk/","Danmark","","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1"
"18288","Kunnskapsforlaget","06-Jun-2023 12:22:29","Kunnskapsforlaget","1","978-82-573","http://www.kunnskapsforlaget.no/","Norge","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"18289","KvaN","06-Jun-2023 12:22:29","KvaN","1","978-87-90066","","Sverige","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18290","La Librairie Vuibert","06-Jun-2023 12:22:29","La Librairie Vuibert","1","978-2-7117","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18291","Lawrence and Wishart","06-Jun-2023 12:22:29","Lawrence and Wishart","1","978-0-85315","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18292","Lawrence Erlbaum Associates","06-Jun-2023 12:22:29","Lawrence Erlbaum Associates","1","","http://www.erlbaum.com/","USA","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2"
"18293","L'Erma di Bretschneider","06-Jun-2023 12:22:29","L'Erma di Bretschneider","1","978-88-7062","","Italia","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18294","Les Belles Lettres","06-Jun-2023 12:22:29","Les Belles Lettres","1","978-2-251","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18295","Leuven University Press","06-Jun-2023 12:18:58","Leuven University Press","1","978-90-5867","http://www.kuleuven.ac.be/upers/","Belgia","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18296","L'Harmattan","06-Jun-2023 12:22:29","L'Harmattan","1","978-2-7307","http://www.editions-harmattan.fr/index.asp","Frankrike","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2"
"18297","Liber","06-Jun-2023 12:22:29","Liber","1","978-91-47, 978-972-9492","http://www.liber.se/","Sverige","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
