"Forlag id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","ISBN-prefix","Url","Land","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004"
"26534","Allkopi Forlag","06-Jun-2023 12:22:29","Allkopi Forlag","1","978-82-998475","http://www.allkopi.no/","Norge","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"26535","ESERA","06-Jun-2023 12:22:29","ESERA","1","978-9963-700","http://www.esera.org/about-esera/","Internasjonal","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"26536","Publications of Kola Science Centre","06-Jun-2023 12:22:29","Publications of Kola Science Centre","1","978-5-91137","http://www.kolasc.net.ru/english/","Russland","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"26537","University press of Eastern Finland UPEF","06-Jun-2023 12:22:29","University press of Eastern Finland UPEF","1","978-952-5934","http://www.kustannushai.fi/upef/","Finland","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"26539","CLE International","06-Jun-2023 12:22:29","CLE International","1","978-0-38","http://www.cle-inter.com/","Frankrike","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"26540","UA Editora","06-Jun-2023 12:22:29","UA Editora","1","978-972","http://www.ua.pt/uaedicoes/PageText.aspx?id=3109","Portugal","","1","1","1","1","1","1","1","1","1","1","","","","","","","","","",""
"26541","Palgrave Pivot","06-Jun-2023 12:29:07","Palgrave Pivot","1","978-1-137","http://www.palgrave.com/gp/palgrave-pivot","Storbritannia","","1","1","1","1","1","1","1","1","1","1","","","","","","","","","",""
"26542","Dmitrij Bulanin","06-Jun-2023 12:22:29","Dmitrij Bulanin","1","978-5-86007","http://www.dbulanin.ru","Russland","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"26543","Verlag Traugott Bautz","06-Jun-2023 12:22:29","Verlag Traugott Bautz","1","978-3-88309, 978-3-95948","http://www.bautz.de/","Tyskland","","1","1","1","1","1","1","1","0","0","0","","","","","","","","","",""
"26544","OpenProceedings","06-Jun-2023 12:18:58","OpenProceedings","1","978-3-89318","http://openproceedings.org","Tyskland","","1","1","1","1","1","1","1","1","1","1","","","","","","","","","",""
"26545","Akropolis","06-Jun-2023 12:22:29","Akropolis","1","978-80-7470","http://www.akropolis.info","Tsjekkia","","1","1","1","1","1","1","1","1","1","1","","","","","","","","","",""
