"Forlag id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","ISBN-prefix","Url","Land","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004"
"28081","Servizo de Publicacións e Intercambio Científico da Universidade de Santiago de Compostela (SPIC)","06-Jun-2023 12:22:29","University Press of Santiago de Compostela (SPIC)","1","978-84-191","https://www.usc.gal/en/servizos/publicacions/index.html","Spania","","0","0","","","","","","","","","","","","","","","","","",""
"28082","Strömstad akademi","06-Jun-2023 12:22:29","Strömstad Academy","1","978-91-89331","http://stromstadakademi.se/wp2/publikationer-2/","Sverige","","0","0","","","","","","","","","","","","","","","","","",""
"28083","Zondervan Academic","06-Jun-2023 12:22:29","Zondervan Academic","1","978-0-31009","https://zondervanacademic.com/","USA","","1","1","","","","","","","","","","","","","","","","","",""
"28084","Melusina Press","06-Jun-2023 12:22:29","Melusina Press","1","978-2-919","https://www.melusinapress.lu/","Luxembourg","","1","1","","","","","","","","","","","","","","","","","",""
"28085","Lived Places Publishing","06-Jun-2023 12:22:29","Lived Places Publishing","1","978-1-915734","https://livedplacespublishing.com/","Storbritannia","","0","0","","","","","","","","","","","","","","","","","",""
"28086","Scientia Kiado","06-Jun-2023 12:22:29","Scientia Publishing House","1","978-606-9750","https://www.scientiakiado.ro/en/?pg=txt&op=bemutato","Ungarn","","0","0","","","","","","","","","","","","","","","","","",""
"28087","Arkitektur- og designhøgskolen i Oslo","06-Jun-2023 12:22:29","The Oslo School of Architecture and Design","1","","https://aho.no/no","Norge","","0","0","","","","","","","","","","","","","","","","","",""
"28088","Fafo","06-Jun-2023 12:22:29","Fafo","1","","https://www.fafo.no/","Norge","","0","0","","","","","","","","","","","","","","","","","",""
"28089","Folkehelseinstituttet","06-Jun-2023 12:22:29","Norwegian Institute of Public Health","1","","https://www.fhi.no/","Norge","","0","0","","","","","","","","","","","","","","","","","",""
"28090","Forsvarets forskningsinstitutt ","06-Jun-2023 12:22:29","Norwegian Defence Research Establishment ","1","","https://www.ffi.no/","Norge","","0","0","","","","","","","","","","","","","","","","","",""
"28091","Forsvarets høgskole","06-Jun-2023 12:22:29","Forsvarets høgskole","1","","https://www.forsvaret.no/om-forsvaret/organisasjon/FHS","Norge","","0","0","","","","","","","","","","","","","","","","","",""
"28092","Haraldsplass Diakonale Sykehus","06-Jun-2023 12:22:29","Haraldsplass Diakonale Sykehus","1","","https://www.haraldsplass.no/","Norge","","0","0","","","","","","","","","","","","","","","","","",""
"28093","Helgelandssykehuset HF","06-Jun-2023 12:22:29","Helgelandssykehuset HF","1","","https://helgelandssykehuset.no/","Norge","","0","0","","","","","","","","","","","","","","","","","",""
"28094","Helse Fonna HF","06-Jun-2023 12:22:29","Helse Fonna HF","1","","https://helse-fonna.no/","Norge","","0","0","","","","","","","","","","","","","","","","","",""
"28095","Høgskolen i Innlandet","06-Jun-2023 12:22:29","Inland Norway University of Applied Sciences","1","","https://www.inn.no/","Norge","","0","0","","","","","","","","","","","","","","","","","",""
"28096","Martina Hansens Hospital AS","06-Jun-2023 12:22:29","Martina Hansens Hospital AS","1","","https://www.martinahansen.no/","Norge","","0","0","","","","","","","","","","","","","","","","","",""
"28097","Nansen Senter for Miljø og Fjernmåling (NERSC)","06-Jun-2023 12:22:29","Nansen Environmental and Remote Sensing Center","1","","https://www.nersc.no/","Norge","","0","0","","","","","","","","","","","","","","","","","",""
"28098","NIFU Nordisk institutt for studier av innovasjon, forskning og utdanning","06-Jun-2023 12:22:29","The Nordic Institute for Studies of Innovation, Research and Education (NIFU)","1","","https://www.nifu.no/om-nifu/","Norge","","0","0","","","","","","","","","","","","","","","","","",""
"28099","NMBU","06-Jun-2023 12:22:29","NMBU","1","","https://www.nmbu.no/","Norge","","0","0","","","","","","","","","","","","","","","","","",""
"28100","Nofima","06-Jun-2023 12:22:29","Nofima","1","","https://nofima.no/","Norge","","0","0","","","","","","","","","","","","","","","","","",""
"28101","Norges Geotekniske Institutt","06-Jun-2023 12:22:29","Norwegian Geotechnical Institute","1","","https://www.ngi.no/","Norge","","0","0","","","","","","","","","","","","","","","","","",""
"28102","Norges teknisk-naturvitenskapelige universitet","06-Jun-2023 12:22:29","Norwegian University of Science and Technology","1","","https://www.ntnu.no/","Norge","","0","0","","","","","","","","","","","","","","","","","",""
"28103","Oslo universitetssykehus HF","06-Jun-2023 12:22:29","Oslo universitetssykehus HF","1","","https://oslo-universitetssykehus.no/","Norge","","0","0","","","","","","","","","","","","","","","","","",""
"28104","OsloMet - storbyuniversitetet","06-Jun-2023 12:22:29","OsloMet","1","","https://www.oslomet.no/","Norge","","0","0","","","","","","","","","","","","","","","","","",""
"28105","Politihøgskolen","06-Jun-2023 12:22:29","Politihøgskolen","1","","https://www.politihogskolen.no/","Norge","","0","0","","","","","","","","","","","","","","","","","",""
"28106","RURALIS - Institutt for rural- og regionalforskning","06-Jun-2023 12:22:29","Ruralis","1","","https://ruralis.no/","Norge","","0","0","","","","","","","","","","","","","","","","","",""
"28107","STAMI - Statens arbeidsmiljøinstitutt","06-Jun-2023 12:22:29","STAMI – The National Institute of Occupational Health in Norway","1","","https://stami.no/","Norge","","0","0","","","","","","","","","","","","","","","","","",""
"28108","Statistisk sentralbyrå","06-Jun-2023 12:22:29","Statistics Norway","1","","https://www.ssb.no/","Norge","","0","0","","","","","","","","","","","","","","","","","",""
"28109","Sykehuset Innlandet HF","06-Jun-2023 12:22:29","Sykehuset Innlandet HF","1","","https://sykehuset-innlandet.no/","Norge","","0","0","","","","","","","","","","","","","","","","","",""
"28110","Sykehuset Telemark HF","06-Jun-2023 12:22:29","Sykehuset Telemark HF","1","","https://www.sthf.no/","Norge","","0","0","","","","","","","","","","","","","","","","","",""
"28111","Transportøkonomisk institutt ","06-Jun-2023 12:22:29","The Institute of Transport Economics","1","","https://www.toi.no/","Norge","","0","0","","","","","","","","","","","","","","","","","",""
"28112","Universitetet i Agder","06-Jun-2023 12:22:29","University of Agder","1","","https://www.uia.no/","Norge","","0","0","","","","","","","","","","","","","","","","","",""
"28113","Universitetet i Oslo","06-Jun-2023 12:22:29","University of Oslo","1","","https://www.uio.no/","Norge","","0","0","","","","","","","","","","","","","","","","","",""
"28114","Universitetssykehuset Nord-Norge","06-Jun-2023 12:22:29","Universitetssykehuset Nord-Norge","1","","https://unn.no/","Norge","","0","0","","","","","","","","","","","","","","","","","",""
"28115","Veterinærinstituttet","06-Jun-2023 12:22:29","Norwegian Veterinary Institute","1","","https://www.vetinst.no/","Norge","","0","0","","","","","","","","","","","","","","","","","",""
"28116","VID vitenskapelige høgskole","06-Jun-2023 12:22:29","VID Specialized University","1","","https://www.vid.no/","Norge","","0","0","","","","","","","","","","","","","","","","","",""
"28117","TU Wien Academic Press","06-Jun-2023 12:18:58","TU Wien Academic Press","1","978-3-85448","https://www.tuwien.at/academicpress/en/","Østerrike","","1","1","","","","","","","","","","","","","","","","","",""
"28118","Éditions de Linguistique et de Philologie (ELiPhi)","06-Jun-2023 12:22:29","Éditions de Linguistique et de Philologie (ELiPhi)","1","978-2-3727","https://www.eliphi.fr/#/eliphi/accueil/presentation","Frankrike","","0","0","","","","","","","","","","","","","","","","","",""
"28119","Zone Books","06-Jun-2023 12:22:29","Zone Books","1","978-0-94229","https://www.zonebooks.org/","USA","","1","1","","","","","","","","","","","","","","","","","",""
"28120","南京大学出版社","06-Jun-2023 12:22:29","Nanjing University Press (NJUP)","1","978-7-305","http://www.njupco.com/","Kina","","0","0","","","","","","","","","","","","","","","","","",""
"28121","中国社会科学出版社","06-Jun-2023 12:22:29","China Social Sciences Press (CSSP)","1","978-7-5161","http://www.csspw.com.cn/tgfw/index.jhtml","Kina","","0","0","","","","","","","","","","","","","","","","","",""
"28122","Statped","06-Jun-2023 12:22:29","Statped","1","","https://www.statped.no/","Norge","","0","0","","","","","","","","","","","","","","","","","",""
"28123","Society for Landscape Studies","28-Jun-2023 07:51:30","Society for Landscape Studies","1","978-0-09","https://www.landscapestudies.com/journal/","","","0","","","","","","","","","","","","","","","","","","",""
"28124","Fiskeridirektoratet","21-Feb-2023 21:11:23","Directorate of Fisheries","1","","https://www.fiskeridir.no/","Norge","","0","","","","","","","","","","","","","","","","","","",""
"28125","Bergen Filmutvikling","21-Feb-2023 21:11:23","Bergen Filmutvikling","1","","x","Norge","","0","","","","","","","","","","","","","","","","","","",""
"28126","Senter for omsorgsforskning","21-Feb-2023 21:11:23","Centre for Care Research","1","","http://www.omsorgsforskning.no/","Norge","","0","","","","","","","","","","","","","","","","","","",""
"28127","Norsk jernbanemuseum","21-Feb-2023 21:11:23","The Norwegian Railway Museum","1","","https://jernbanemuseet.no/","Norge","","0","","","","","","","","","","","","","","","","","","",""
"28129","Edirora Artemis","28-Jun-2023 07:51:21","Editora Artemis","1","978-65-81701, 978-65-87396","https://www.editoraartemis.com.br/","Brasil","","0","","","","","","","","","","","","","","","","","","",""
"28130","Høgskulen i Volda","05-Apr-2023 15:35:32","Volda University College","1","","https://www.hivolda.no/","Norge","","0","","","","","","","","","","","","","","","","","","",""
"28131","Clueb","28-Jun-2023 07:51:20","Clueb","1","978-88-491","http://www.clueb.it","Italia","","0","","","","","","","","","","","","","","","","","","",""
"28132","Intergovernmental Science-Policy Platform on Biodiversity and Ecosystem Services (IPBES)","28-Jun-2023 07:51:24","Intergovernmental Science-Policy Platform on Biodiversity and Ecosystem Services (IPBES)","1","978-3-947851","https://www.ipbes.net/","Tyskland","","0","","","","","","","","","","","","","","","","","","",""
"28133","Silex Ediciones","28-Jun-2023 07:51:30","Silex Ediciones","1","978-84-18388","http://www.silexediciones.com","Spania","","0","","","","","","","","","","","","","","","","","","",""
"28137","Statens vegvesen","30-Aug-2023 08:48:24","Norwegian Public Roads Administration","1","","https://www.vegvesen.no/","Norge","","0","","","","","","","","","","","","","","","","","","",""
"28138","Stiftelsen Falstadsenteret","18-Sep-2023 13:10:15","The Falstad Centre","1","","https://falstadsenteret.no/","Norge","","0","","","","","","","","","","","","","","","","","","",""
