"Forlag id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","ISBN-prefix","Url","Land","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004"
"18829","Camden House","06-Jun-2023 12:22:29","Camden House","1","978-1-57113, 978-1-879751","http://www.camden-house.com","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",""
"18830","Wehrhahn Verlag","06-Jun-2023 12:22:29","Wehrhahn Verlag","1","978-3-86525","http://www.wehrhahnverlag.de/","Tyskland","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",""
"18831","Institutionen för Lingvistik","06-Jun-2023 12:22:29","Institutionen för Lingvistik","1","","http://www.uu.se/","Sverige","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18832","University of New Orleans","06-Jun-2023 12:22:29","University of New Orleans","1","","","USA","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18833","Medieval and Renaissance Drama Society","06-Jun-2023 12:22:29","Medieval and Renaissance Drama Society","1","","http://www.byu.edu/~hurlbut/mrds/mrds.html","USA","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18834","Loyola University of Chicago","06-Jun-2023 12:22:29","Loyola University of Chicago","1","","","USA","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18835","University of Tennessee","06-Jun-2023 12:22:29","University of Tennessee","1","","","USA","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18836","John O'Brien","06-Jun-2023 12:22:29","John O'Brien","1","","","USA","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18837","Universidad de Alicante","06-Jun-2023 12:22:29","Universidad de Alicante","1","","","Spania","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18838","University of Laguna","06-Jun-2023 12:22:29","University of Laguna","1","","","Spania","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18839","Pan American Union","06-Jun-2023 12:22:29","Pan American Union","1","","","USA","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18840","Société pour le Progrès des Etudes Philologiques et Historiques","06-Jun-2023 12:22:29","Société pour le Progrès des Etudes Philologiques et Historiques","1","","","Belgia","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18841","Abbaye de Maredsous","06-Jun-2023 12:22:29","Abbaye de Maredsous","1","","","Belgia","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18842","Didier Erudition","06-Jun-2023 12:22:29","Didier Erudition","1","","","Frankrike","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18843","University of Ottawa","06-Jun-2023 12:22:29","University of Ottawa","1","","","Canada","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18845","Ecole des hautes etudes en sciences","06-Jun-2023 12:22:29","Ecole des hautes etudes en sciences","1","","","Frankrike","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18846","Canadian Consortium on Human Security","06-Jun-2023 12:22:29","Canadian Consortium on Human Security","1","","http://www.humansecurity.info/CCHS_web/Home/en/","Canada","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18847","Eighteen Nineties Society","06-Jun-2023 12:22:29","Eighteen Nineties Society","1","","","Storbritannia","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18848","English Academy of Southern Africa","06-Jun-2023 12:22:29","English Academy of Southern Africa","1","","http://www.englishacademy.co.za/comms.html","Sør-Afrika","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18849","Institute for Study of English in Africa, Rhodes University","06-Jun-2023 12:22:29","Institute for Study of English in Africa, Rhodes University","1","","","Sør-Afrika","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18850","The Laurence Sterne Trust","06-Jun-2023 12:22:29","The Laurence Sterne Trust","1","","http://www.let.uu.nl/~Peter.deVoogd/shandean/trust.html","Storbritannia","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18851","Centre d'Etudes Irlandaises, Université Rennes 2","06-Jun-2023 12:22:29","Centre d'Etudes Irlandaises, Université Rennes 2","1","","http://www.uhb.fr/langues/cei/welcome.htm","Frankrike","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18852","Rosenberg & Sellier","06-Jun-2023 12:22:29","Rosenberg & Sellier","1","","","Italia","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18853","Edizioni Tracce","06-Jun-2023 12:22:29","Edizioni Tracce","1","","","Italia","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18854","The Robert Frost Society","06-Jun-2023 12:22:29","The Robert Frost Society","1","","http://www.robertfrostsociety.org/","USA","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18855","Rocky Mountain Modern Language Association","06-Jun-2023 12:22:29","Rocky Mountain Modern Language Association","1","","http://rmmla.wsu.edu/","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",""
"18856","Purdue Research Foundation","06-Jun-2023 12:22:29","Purdue Research Foundation","1","","","USA","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18857","Growing Room Collective","06-Jun-2023 12:22:29","Growing Room Collective","1","","","Canada","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18858","Ruskin Association","06-Jun-2023 12:22:29","Ruskin Association","1","","","Storbritannia","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18859","Ardis Publishers","06-Jun-2023 12:22:29","Ardis Publishers","1","","","USA","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18860","Holdan Books Ltd.","06-Jun-2023 12:22:29","Holdan Books Ltd.","1","","","Storbritannia","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18861","Saturday Review Magazine Co.","06-Jun-2023 12:22:29","Saturday Review Magazine Co.","1","","","USA","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18862","Temple University","06-Jun-2023 12:22:29","Temple University","1","","","USA","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18863","Association for Scottish Literary Studies","06-Jun-2023 12:22:29","Association for Scottish Literary Studies","1","","","Storbritannia","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18864","Scripsi Society","06-Jun-2023 12:22:29","Scripsi Society","1","","","USA","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18865","Southern Conference on Linguistics","06-Jun-2023 12:22:29","Southern Conference on Linguistics","1","","","USA","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18867","Faculty of Social Science","06-Jun-2023 12:22:29","Faculty of Social Science","1","","","Sør-Afrika","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18868","South Central Modern Language Association","06-Jun-2023 12:22:29","South Central Modern Language Association","1","","","USA","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18869","Southern Methodist University Press","06-Jun-2023 12:22:29","Southern Methodist University Press","1","","","USA","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18870","University of Keele","06-Jun-2023 12:22:29","University of Keele","1","","","Storbritannia","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18871","Haskins Laboratories","06-Jun-2023 12:22:29","Haskins Laboratories","1","","","USA","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18873","Richmond University","06-Jun-2023 12:22:29","Richmond University","1","","","USA","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"18874","Armstrong Browning Library","06-Jun-2023 12:22:29","Armstrong Browning Library","1","","http://www3.baylor.edu/abl/","USA","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18875","English Language and Literature Society, Kyushu University","06-Jun-2023 12:22:29","English Language and Literature Society, Kyushu University","1","","","Japan","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"18876","University of Notre Dame Press","06-Jun-2023 12:22:29","University of Notre Dame Press","1","978-0-268","http://undpress.nd.edu/about/","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","","","0",""
"18877","University of Virginia Press","06-Jun-2023 12:22:29","University of Virginia Press","1","978-0-8139","http://www.upress.virginia.edu/","USA","","1","1","1","1","1","1","1","1","1","1","0","","","","","","","","0",""
