"Forlag id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","ISBN-prefix","Url","Land","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004"
"19604","Immigrant-institutet","06-Jun-2023 12:22:29","Immigrant-institutet","1","","http://www.immi.se/insti/index.htm","Sverige","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"19605","Grune & Stratton","06-Jun-2023 12:22:29","Grune & Stratton","1","","","USA","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"19606","Psychohistory Press","06-Jun-2023 12:22:29","Psychohistory Press","1","","","USA","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"19608","American Association of Public Health Dentists","06-Jun-2023 12:22:29","American Association of Public Health Dentists","1","","","USA","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"19609","Pulp and Paper Technical Association of Canada","06-Jun-2023 12:22:29","Pulp and Paper Technical Association of Canada","1","","","Canada","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"19610","Institute of Nuclear Chemistry and Technology","06-Jun-2023 12:22:29","Institute of Nuclear Chemistry and Technology","1","","","Polen","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"19611","Österreichischen Numismatischen Gesellschaft","06-Jun-2023 12:22:29","Österreichischen Numismatischen Gesellschaft","1","","","Østerrike","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"19612","Radiotelevisione italiana","06-Jun-2023 12:22:29","Radiotelevisione italiana","1","","","Italia","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"19613","The Genetics Society","06-Jun-2023 12:22:29","The Genetics Society","1","","http://www.genetics.org.uk/","Storbritannia","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",""
"19614","Anthony J. Jannetti Inc","06-Jun-2023 12:22:29","Anthony J. Jannetti Inc","1","","","USA","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"19615","The Herpetologists' League","06-Jun-2023 12:22:29","The Herpetologists' League","1","","http://www.inhs.uiuc.edu/cbd/HL/HL.html","USA","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",""
"19617","University of Pennsylvania Press","06-Jun-2023 12:22:29","University of Pennsylvania Press","1","978-0-8122","http://www.upenn.edu/pennpress/","USA","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0",""
"19619","Wichtig Editore Srl","06-Jun-2023 12:22:29","Wichtig Editore Srl","1","","http://www.wichtig-publisher.com/","Italia","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",""
"19620","American Association of Teachers of Spanish and Portuguese","06-Jun-2023 12:22:29","American Association of Teachers of Spanish and Portuguese","1","","http://www.aatsp.org/scriptcontent/index.cfm","USA","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",""
"19622","The World Association for the History of Veterinary Medicine","06-Jun-2023 12:22:29","The World Association for the History of Veterinary Medicine","1","","http://www.wahvm.vet.uu.nl/","Nederland","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",""
"19625","The Society for Historical Archaeology","06-Jun-2023 12:22:29","The Society for Historical Archaeology","1","","","USA","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",""
"19626","CálliidLágádus","06-Jun-2023 12:22:29","CálliidLágádus","1","978-82-92044","http://www.calliidlagadus.org/samegillii/","Norge","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0",""
"19627","Plaza y Valdes","06-Jun-2023 12:22:29","Plaza y Valdes","1","978-968-856","http://www.plazayvaldes.com/","Mexico","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0",""
"19628","Findlay Publications","06-Jun-2023 12:22:29","Findlay Publications","1","","","Storbritannia","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"19629","Høst & Søn","06-Jun-2023 12:22:29","Høst & Søn","1","978-87-588, 978-87-63, 978-87-638","http://www.hoest.dk/","Danmark","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"19630","Pendragon Press","06-Jun-2023 12:22:29","Pendragon Press","1","978-1-57647","http://www.pendragonpress.com/","USA","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0",""
"19631","Cambridge Scholars Publishing","06-Jun-2023 12:18:58","Cambridge Scholars Publishing","1","978-1-4438, 978-1-5275","https://www.cambridgescholars.com/","Storbritannia","","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0",""
"19632","AAAI Press","06-Jun-2023 12:22:29","AAAI Press","1","978-1-57735","http://www.aaai.org/Press/press.php","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0",""
"19633","1956-os Intézet","06-Jun-2023 12:22:29","1956-os Intézet","1","","http://www.rev.hu/","Ungarn","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"19634","Danmarks Pædagogiske Universitets Forlag","06-Jun-2023 12:22:29","Danmarks Pædagogiske Universitets Forlag","1","978-87-7684","http://www.dpu.dk/forlag","Danmark","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0",""
"19635","Verlag Julius Klinkhardt","06-Jun-2023 12:22:29","Verlag Julius Klinkhardt","1","978-3-7815","http://www.klinkhardt.de/","Tyskland","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0",""
"19636","Ibidem-Verlag","06-Jun-2023 12:22:29","Ibidem-Verlag","1","978-3-89821","http://www.ibidem-verlag.de/","Tyskland","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0",""
"19637","Alfred Kröner","06-Jun-2023 12:22:29","Alfred Kröner","1","978-3-520","http://www.kroener-verlag.de/","Tyskland","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0",""
"19639","Seltmann GmbH Druckeribetrieb","06-Jun-2023 12:22:29","Seltmann GmbH Druckeribetrieb","1","978-3-93468, 978-3-934687","http://www.seltmann.de/","Tyskland","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"19640","Deutscher Universitäts-Verlag","06-Jun-2023 12:22:29","Deutscher Universitäts-Verlag","1","","http://www.duv.de","Tyskland","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0",""
"19641","Rotbuch Verlag","06-Jun-2023 12:22:29","Rotbuch Verlag","1","978-3-4","http://www.rotbuch.de","Tyskland","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"19642","Berlin Verlag","06-Jun-2023 12:22:29","Berlin Verlag","1","978-3-8","http://www.berlinverlag.de","Tyskland","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
