"Forlag id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","ISBN-prefix","Url","Land","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004"
"20798","Éditions Recherches","06-Jun-2023 12:22:29","Éditions Recherches","1","","http://perso.orange.fr/.editions-recherches/","Frankrike","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"20800","Evangelische Verlagsanstalt - Wissenschaft","06-Jun-2023 12:18:58","Evangelische Verlagsanstalt - Wissenschaft","1","978-3-374","http://www.eva-leipzig.de/?seite=home","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","",""
"20801","Gorgias Press","06-Jun-2023 12:18:58","Gorgias Press","1","978-1-59333","http://www.gorgiaspress.com/bookshop/c-31-series.aspx","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","",""
"20802","Carabela","06-Jun-2023 12:22:29","Carabela","1","","http://www.ub.es/filhis/culturele/carabela.html","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
"20803","Edições Colibri","06-Jun-2023 12:22:29","Edições Colibri","1","978-972-8047","http://www.edi-colibri.pt/","Portugal","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","",""
"20806","Appelhans-verlag","06-Jun-2023 12:22:29","Appelhans-verlag","1","978-3-937664","http://www.appelhans-verlag.de/index.php","Tyskland","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","",""
"20807","Editora da UFSC","06-Jun-2023 12:22:29","Editora da UFSC","1","","http://www.edufsc.com.br","Brasil","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","",""
"20808","Association for Computational Linguistics","06-Jun-2023 12:29:07","Association for Computational Linguistics","1","978-1-932432, 978-1-937284, 978-1-948087","http://www.aclweb.org","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","",""
"20822","Munshiram Manoharlal","06-Jun-2023 12:22:29","Munshiram Manoharlal","1","978-81-215","http://www.mrmlonline.com/","India","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","",""
"20835","Juul forlag","06-Jun-2023 12:22:29","Juul forlag","1","","http://www.juulforlag.no","Norge","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",""
