"Forlag id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","ISBN-prefix","Url","Land","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004"
"19096","Ellerströms förlag","06-Jun-2023 12:22:29","Ellerströms förlag","1","978-91-7247","http://www.ellerstroms.se/","Sverige","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0",""
"19097","Skira","06-Jun-2023 12:22:29","Skira","1","978-88-7624","http://www.skira.net/skira_eng.php","Italia","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",""
"19098","Forlaget Paul Moxnes","06-Jun-2023 12:22:29","Forlaget Paul Moxnes","1","978-8291558","http://www.moxnes.com","Norge","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"19099","The Åland Islands Peace Institute","06-Jun-2023 12:22:29","The Åland Islands Peace Institute","1","","http://www.peace.aland.fi/publications/books.htm","Åland","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"19100","Jazyki slavjanskoj kul'tury","06-Jun-2023 12:22:29","LRC Publishing House","1","978-5-94457","http://lrc-press.ru/","Russland","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",""
"19101","Computer Science Press","06-Jun-2023 12:22:29","Computer Science Press","1","","","Sør-Korea","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0",""
"19103","Landscape Architecture Group","06-Jun-2023 12:22:29","Landscape Architecture Group","1","","http://www.lincoln.ac.nz/esdd/groups/lag.htm","New Zealand","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",""
"19105","Japan Institute of Navigation","06-Jun-2023 12:22:29","Japan Institute of Navigation","1","978-4-921187","http://homepage2.nifty.com/navigation/doc/Introduction.pdf","Japan","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",""
"19106","IADIS Press","06-Jun-2023 12:18:58","IADIS Press","1","978-972-98947","http://www.iadis.org/","Portugal","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",""
"19108","IEEE conference proceedings","06-Jun-2023 12:29:07","IEEE conference proceedings","1","978-0-7803, 978-1-61284","","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",""
