"Forlag id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","ISBN-prefix","Url","Land","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004"
"18384","Presses Universitaires de Bordeaux","06-Jun-2023 12:22:29","Presses Universitaires de Bordeaux","1","978-2-86781","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18385","Presses Universitaires de France","06-Jun-2023 12:22:29","Presses Universitaires de France","1","978-2-13","https://www.puf.com/","Frankrike","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2"
"18386","Presses Universitaires de Strasbourg","06-Jun-2023 12:18:58","Presses Universitaires de Strasbourg","1","978-2-86820","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18387","Presses Universitaires du Septentrion","06-Jun-2023 12:22:29","Presses Universitaires du Septentrion","1","978-2-907170","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18388","Princeton University Press","06-Jun-2023 12:22:29","Princeton University Press","1","978-0-691","http://www.pupress.princeton.edu/","USA","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2"
"18389","Pro-Ed","06-Jun-2023 12:22:29","Pro-Ed","1","978-0-89079","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18390","Profil Verlag","06-Jun-2023 12:22:29","Profil Verlag","1","978-3-89019","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18391","Psychology Press","06-Jun-2023 12:22:29","Psychology Press","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18392","Psykologisk Forlag","06-Jun-2023 12:22:29","Psykologisk Forlag","1","978-87-7706","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18393","Quasar","06-Jun-2023 12:22:29","Quasar","1","978-88-7097","","Italia","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18394","Oldenbourg Wissenschaftsverlag GmbH","06-Jun-2023 12:22:29","Oldenbourg Wissenschaftsverlag GmbH","1","978-3-486","http://www.oldenbourg.de/","Tyskland","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18395","Radcliffe Publishing","06-Jun-2023 12:22:29","Radcliffe Publishing","1","","http://www.radcliffe-oxford.com/","Storbritannia","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18396","Ramtrans Publishing","06-Jun-2023 12:22:29","Ramtrans Publishing","1","978-1-870965","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18397","Rhodos","06-Jun-2023 12:22:29","Rhodos","1","978-87-7246","http://www.rhodos.com/","Danmark","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18398","Rockefeller University Press","06-Jun-2023 12:22:29","Rockefeller University Press","1","978-0-87470","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18399","Brill|Rodopi","06-Jun-2023 12:22:29","Brill|Rodopi","1","978-90-420","http://www.rodopi.nl/","Nederland","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2"
"18400","Rombach Druck- und Verlagshaus","06-Jun-2023 12:22:29","Rombach Druck- und Verlagshaus","1","978-3-7930","http://www.rombach.de/","Tyskland","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18401","Roskilde Universitetsforlag","06-Jun-2023 12:22:29","Roskilde Universitetsforlag","1","978-87-7867","http://www.ruforlag.dk/","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18402","Routledge","29-Sep-2023 13:49:33","Routledge","1","978-0-291, 978-0-340, 978-0-367, 978-03673, 978-0-415, 978-0-4158, 978-0-419, 978-0-7146, 978-0-7890, 978-0-8133, 978-0-8240, 978-0-8247, 978-0-88163, 978-0-901286, 978-0-902879, 978-0-906348, 978-0-9627232, 978-1-032, 978-1-4106, 978-1-4128, 978-1-58391, 978-1-84169, 978-1-84392, 978-1-84407, 978-1-84872, 978-1-85941, 978-1-85996, 978-1-870905, 978-1-874719, 978-1-906540, 978-1-907322, 978-90-265, 978-90-5702","https://www.routledge.com/","Storbritannia","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2"
"18404","RoutledgeCurzon","06-Jun-2023 12:22:29","RoutledgeCurzon","1","978-C_0-415","","Storbritannia","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18405","RoutledgeFalmer","06-Jun-2023 12:22:29","RoutledgeFalmer","1","978-B_0-415","http://www.routledgefalmer.com/","","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2"
"18406","Royal Meteorological Society","06-Jun-2023 12:22:29","Royal Meteorological Society","1","978-0-948090","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18408","Royal Society of Medicine Press","06-Jun-2023 12:22:29","Royal Society of Medicine Press","1","978-1-85315","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18409","Russell Sage Foundation","06-Jun-2023 12:22:29","Russell Sage Foundation","1","978-0-87154","http://www.russellsage.org/","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18410","S. Karger","06-Jun-2023 12:22:29","S. Karger","1","978-3-8055","","Sveits","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18411","Sage Publications","06-Jun-2023 12:18:58","Sage Publications","1","978-0-8039, 978-1-4129","http://www.sagepub.com/","USA","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2"
"18412","Sall Data","06-Jun-2023 12:22:29","Sall Data","1","978-87-7820","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18413","Samfundslitteratur","06-Jun-2023 12:18:58","Samfundslitteratur","1","978-87-593","https://samfundslitteratur.dk/","Danmark","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18414","Det Norske Samlaget","06-Jun-2023 12:18:58","Det Norske Samlaget","1","978-82-521","http://www.samlaget.no/","Norge","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18415","Scandinavian Veterinary Press","06-Jun-2023 12:22:29","Scandinavian Veterinary Press","1","978-82-91743","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18416","Schattauer Gmbh","06-Jun-2023 12:22:29","Schattauer Gmbh","1","978-3-7945","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18417","School of Oriental and African Studies","06-Jun-2023 12:22:29","School of Oriental and African Studies","1","978-0-7286","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18418","Singapore University Press","06-Jun-2023 12:22:29","Singapore University Press","1","978-981-02","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18419","Slavica Publishers","06-Jun-2023 12:22:29","Slavica Publishers","1","978-0-89357","http://www.slavica.com/","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18420","Smithsonian Institution Press","06-Jun-2023 12:22:29","Smithsonian Institution Press","1","978-0-87474, 978-1-56098","http://www.sipress.si.edu/","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18421","Society for Industrial and Applied Mathematics","06-Jun-2023 12:22:29","Society for Industrial and Applied Mathematics","1","978-0-89871, 978-1-61197","http://www.siam.org/proceedings/","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18422","Society for Underwater Technology","06-Jun-2023 12:22:29","Society for Underwater Technology","1","978-0-906940","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18423","Solum","06-Jun-2023 12:18:58","Solum","0","978-82-560","http://www.solumforlag.no/","Norge","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18424","Spartacus","06-Jun-2023 12:22:29","Spartacus","1","978-82-430","http://www.spartacus.no/","Norge","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18425","Spektrum Akademischer Verlag","06-Jun-2023 12:22:29","Spektrum Akademischer Verlag","1","978-3-8274","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18426","SPIE - The International Society for Optics and Photonics","06-Jun-2023 12:22:29","SPIE - The International Society for Optics and Photonics","1","978-0-8194","https://spie.org/","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18427","Springer Publishing Company","06-Jun-2023 12:29:07","Springer Publishing Company","1","978-0-8261","http://www.springerpub.com","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18429","Stanford University Press","06-Jun-2023 12:18:58","Stanford University Press","1","978-0-8047","http://www.sup.org/","USA","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2"
"18430","Stauffenburg Verlag","06-Jun-2023 12:22:29","Stauffenburg Verlag","1","978-3-86057","http://www.stauffenburg.de/index2.htm","Tyskland","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1"
"18431","Suhrkamp","06-Jun-2023 12:22:29","Suhrkamp","1","978-3-518","http://www.suhrkamp.de/","Tyskland","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2"
"18432","Sussex Academic Press","06-Jun-2023 12:22:29","Sussex Academic Press","1","978-1-84519","http://www.sussex-academic.co.uk/","Storbritannia","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18433","Swedish Science Press","06-Jun-2023 12:22:29","Swedish Science Press","1","978-91-89652, 978-91-97802","http://www.ssp.nu/","Sverige","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18434","Swets & Zeitlinger","06-Jun-2023 12:22:29","Swets & Zeitlinger","1","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18435","Syddansk Universitetsforlag","06-Jun-2023 12:18:58","University Press of Southern Denmark","1","978-87-7492","http://www.universitypress.dk/DK/","Danmark","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18436","Symposion Brutus Östlings bokförlag","06-Jun-2023 12:22:29","Symposion Brutus Östlings bokförlag","1","978-91-7139","http://www.symposion.se/","Sverige","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18437","Synchron Wissenschaftsverlag der Autoren","06-Jun-2023 12:22:29","Synchron Wissenschaftsverlag der Autoren","1","978-3-935025","http://www.synchron-publishers.com/","Tyskland","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18438","Sypress forlag","06-Jun-2023 12:22:29","Sypress forlag","1","978-82-91224","http://www.sypress.no/forlaget.htm","Norge","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18439","Syracuse University Press","06-Jun-2023 12:18:58","Syracuse University Press","1","978-0-8156","http://www.syracuseuniversitypress.syr.edu/","USA","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1"
"18441","Tapir Akademisk Forlag","15-Apr-2020 14:53:19","Tapir Akademisk Forlag","0","978-82-519","http://www.tapirforlag.no/","Norge","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18442","Taylor & Francis","06-Jun-2023 12:29:07","Taylor & Francis","1","978-0-203, 978-0-415","http://www.tandf.co.uk/books/","Storbritannia","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
