"Forlag id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","ISBN-prefix","Url","Land","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004"
"18077","Association for Computing Machinery (ACM)","04-Oct-2023 11:50:22","Association for Computing Machinery (ACM)","1","978-1-450, 978-1-4503, 978-1-58113, 978-1-59593","http://www.acm.org/pubs/","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",""
"18078","Association for the Advancement of Computing in Education (AACE)","06-Jun-2023 12:18:58","Association for the Advancement of Computing in Education (AACE)","1","978-1-880094","http://www.aace.org/","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18079","American Society for Testing & Materials (ASTM) International","13-Jul-2023 07:21:02","American Society for Testing & Materials (ASTM) International","1","978-0-8031","https://www.astm.org/","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18080","Ateneo de Manila University Press (ADMU Press)","13-Jul-2023 07:23:47","Ateneo de Manila University Press (ADMU Press)","1","978-971-11, 978-971-550","https://unipress.ateneo.edu/","Filippinene","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18081","Attempto Verlag","15-Apr-2020 14:53:19","Attempto Verlag","0","978-3-89308","http://narr-starter.de/magento/index.php/bucher/germanistik/grosse-werke-der-literatur-xiv.html","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18082","Australian Academic Press","13-Jul-2023 07:24:57","Australian Academic Press","1","978-1-875378","http://www.australianacademicpress.com.au/","Australia","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18083","Baifukan","13-Jul-2023 07:29:24","Baifukan","1","978-4-563","http://www.baifukan.co.jp/","Japan","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18084","Balkema","06-Jun-2023 12:22:29","Balkema","1","978-90-5809","http://www.balkema.nl","Nederland","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18085","Scienze e Lettere","13-Jul-2023 07:34:45","Scienze e Lettere","1","978-88-85699","http://www.scienzeelettere.it/","Italia","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18086","Begell House","06-Jun-2023 12:22:29","Begell House","1","978-1-56700","http://www.begellhouse.com/","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18087","Belknap Press of Harvard University Press","06-Jun-2023 12:22:29","Belknap Press of Harvard University Press","1","978-0-674","http://www.hup.harvard.edu/results-list.php?search=Belknap+Press","USA","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2"
"18088","Berg Publishers","06-Jun-2023 12:22:29","Berg Publishers","0","978-0-85496","http://NA","Storbritannia","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2"
"18089","Berghahn Books","06-Jun-2023 12:29:07","Berghahn Books","1","978-0-436, 978-1-84545","http://www.berghahnbooks.com/","USA","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2"
"18090","Biblion Verlag","06-Jun-2023 12:22:29","Biblion Verlag","1","978-3-932331","http://www.biblion.de/","Tyskland","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"18091","Bibliopolis, Edizioni di Filosofia e Scienze","06-Jun-2023 12:22:29","Bibliopolis, Edizioni di Filosofia e Scienze","1","978-88-7088","http://www.bibliopolis.it/","Italia","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
