"Forlag id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","ISBN-prefix","Url","Land","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004"
"22905","Oficyna Wydawnicza Errata","06-Jun-2023 12:22:29","Oficyna Wydawnicza Errata","1","","","Polen","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"22907","Verlag Otto Lembeck","06-Jun-2023 12:22:29","Verlag Otto Lembeck","1","","http://www.lembeck.de","Tyskland","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"22908","Istituto Italiano di Studi Germanici","06-Jun-2023 12:22:29","Istituto Italiano di Studi Germanici","1","","http://www.studigermanici.it/","Italia","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"22911","Pensoft Publishers","06-Jun-2023 12:22:29","Pensoft Publishers","1","","http://www.pensoft.net","Bulgaria","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"22913","Shaker Media","06-Jun-2023 12:22:29","Shaker Media","1","","http://www.shaker-media.eu/de/","Tyskland","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"22914","Shaker Publishing","06-Jun-2023 12:22:29","Shaker Publishing","1","","http://www.shaker.nl/","Nederland","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"22918","Academia Verlag","06-Jun-2023 12:18:58","Academia Verlag","1","","http://www.academia-verlag.de/","Tyskland","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"22921","Wydawnictwa Komunikacji  I Lacznosci","06-Jun-2023 12:22:29","Wydawnictwa Komunikacji  I Lacznosci","1","","http://www.pik.org.pl/pl,Foreign_Rights,WYDAWNICTWA_KOMUNIKACJI_I_LACZNOSCI_Sp_z_o_o.html","Polen","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"22925","Cornelsen","06-Jun-2023 12:22:29","Cornelsen","1","","http://www.cornelsen.de","Tyskland","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"22932","Le Lettere Editrice","06-Jun-2023 12:22:29","Le Lettere Editrice","1","","http://www.lelettere.it","Italia","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"22944","Nordiska museets förlag","06-Jun-2023 12:22:29","Nordiska museets förlag","1","","http://www.nordiskamuseet.se/category.asp?intLevel=1&Cat=158&CatName=forlaget&tmpID=757&topmenu=143","Sverige","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"22945","IN-TECH","06-Jun-2023 12:22:29","IN-TECH","1","","http://www.intechweb.org/","Østerrike","","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","","","","",""
"22946","Forlaget Univers","06-Jun-2023 12:18:58","Forlaget Univers","1","","http://www.forlagetunivers.dk/","Danmark","","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","","","","",""
"22947","Jenny Stanford Publishing","06-Jun-2023 12:22:29","Jenny Stanford Publishing","1","","http://www.panstanford.com","Singapore","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"22948","Impact press","06-Jun-2023 12:22:29","Impact press","1","","http://amd.uwe.ac.uk/cfpr/index.asp?pageid=1","Storbritannia","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"22949","PUC Minas","06-Jun-2023 12:22:29","PUC Minas","1","","http://www.pucminas.br/editora/index_padrao.php","Brasil","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"22950","Axl Books","06-Jun-2023 12:22:29","Axl Books","1","","http://www.axlbooks.com","Sverige","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"22951","Bioform","06-Jun-2023 12:22:29","Bioform","1","","","Tyskland","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"22952","Pedlex Norsk Skoleinformasjon","06-Jun-2023 12:22:29","Pedlex Norsk Skoleinformasjon","1","","http://www.lex.no","Norge","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"22953","Global Science Press","06-Jun-2023 12:22:29","Global Science Press","1","","http://www.global-sci.org/","Hongkong","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"22955","ARFO","06-Jun-2023 12:22:29","ARFO","1","","http://www.arfo.no/","Norge","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"22956","Trafo Verlag","06-Jun-2023 12:22:29","Trafo Verlag","1","","http://www.trafoberlin.de/","Tyskland","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"22958","Linton Atlantic Books","06-Jun-2023 12:22:29","Linton Atlantic Books","1","","http://lintonatlanticbooks.com/default.html","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"22960","Centro de Publicaciones Académicas (CePA)","06-Jun-2023 12:22:29","Centro de Publicaciones Académicas (CePA)","1","","http://www.uprm.edu/ac/cepa/","Puerto Rico","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"22961","Geological Society of London","06-Jun-2023 12:22:29","Geological Society of London","1","","http://www.geolsoc.org.uk/gsl/cache/offonce/publications/bookshop/pid/4426;jsessionid=76997FACEE6C578CCDC9F3F0D386B2E0","Storbritannia","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"23031","Svensk förening för MatematikDidaktisk Forskning - SMDF","06-Jun-2023 12:22:29","Svensk förening för MatematikDidaktisk Forskning - SMDF","1","","http://matematikdidaktik.org/","Sverige","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23033","Éditions du Sandre","06-Jun-2023 12:22:29","Éditions du Sandre","1","","http://www.editionsdusandre.fr","Frankrike","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"23035","International Association for Probabilistic Safety Assessment and Management (IAPSAM)","06-Jun-2023 12:22:29","International Association for Probabilistic Safety Assessment and Management (IAPSAM)","1","","http://www.iapsam.org/","USA","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23037","Nordic nuclear safety research (NKS)","06-Jun-2023 12:22:29","Nordic nuclear safety research (NKS)","1","","http://www.nks.org/","Danmark","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"23038","Baldini Castoldi Dalai editore","06-Jun-2023 12:22:29","Baldini Castoldi Dalai editore","1","","http://bcdeditore.it/","Italia","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23041","Centro de investigaciones y estudios superiores en antropología social (CIESAS)","06-Jun-2023 12:22:29","Centro de investigaciones y estudios superiores en antropología social (CIESAS)","1","","http://www.ciesas.edu.mx/","Mexico","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"23044","Lambert Academic Publishing","06-Jun-2023 12:22:29","Lambert Academic Publishing","1","","http://www.lap-publishing.com/","Tyskland","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23045","Angelo Longo Editore","06-Jun-2023 12:22:29","Angelo Longo Editore","1","","http://www.longo-editore.it/index.php","Italia","","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","","","","",""
"23048","Forlagið","06-Jun-2023 12:22:29","Forlagið","1","","http://www.forlagid.is/Forsida/","Island","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","","","","",""
"23049","Maggioli Editore","06-Jun-2023 12:22:29","Maggioli Editore","1","","http://www.maggioli.it/uk/editoria.php","Italia","","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","","","","",""
"23054","Classiques Garnier","06-Jun-2023 12:18:58","Classiques Garnier","1","","http://www.classiques-garnier.com","Frankrike","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"23061","OLKC. Organizatioal Learning, Knowledge & Capabilities","06-Jun-2023 12:22:29","OLKC. Organizatioal Learning, Knowledge & Capabilities","1","","http://www.feweb.vu.nl/olkc2009/olkc.html","Storbritannia","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23078","The International Foundation for Autonomous Agents and Multiagent Systems (IFAAMAS)","06-Jun-2023 12:22:29","The International Foundation for Autonomous Agents and Multiagent Systems (IFAAMAS)","1","","http://www.aamas-conference.org/","Storbritannia","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"23079","Space Research Institute (IKI)","06-Jun-2023 12:22:29","Space Research Institute (IKI)","1","","http://www.iki.rssi.ru/eng/","Russland","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23080","Kirjapaja","06-Jun-2023 12:22:29","Kirjapaja","1","","http://www.kirjapaja.fi/","Finland","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23081","Norsk Geologisk Forening","06-Jun-2023 12:22:29","Norsk Geologisk Forening","1","","","Norge","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23082","Zinatne","06-Jun-2023 12:22:29","Zinatne","1","978-9984-808","http://www.zinatnesgramatas.lv/","Latvia","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23086","International Association of Research Organizations for the Information, Media and Graphic Arts Industrie (IARIGAI)","06-Jun-2023 12:22:29","International Association of Research Organizations for the Information, Media and Graphic Arts Industrie (IARIGAI)","1","","http://www.iarigai.com/","Tyskland","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23089","The Institute of Applied Physics of the Russian Academy of Sciences (IAP RAS)","06-Jun-2023 12:22:29","The Institute of Applied Physics of the Russian Academy of Sciences (IAP RAS)","1","","http://www.ipfran.ru/english/publ_e.html","Russland","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23095","UTET","06-Jun-2023 12:22:29","UTET","1","","http://www.utet.it/utet/index.jsp","Italia","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23096","Wydawnictwo Pracowni Komputerowej Jacka Skalmierskiego","06-Jun-2023 12:22:29","Wydawnictwo Pracowni Komputerowej Jacka Skalmierskiego","1","","http://www.pkjs.com.pl","Polen","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23097","Republic of Letters Publishing","06-Jun-2023 12:22:29","Republic of Letters Publishing","1","","https://www.rolpub.com/","Nederland","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"23098","Nationellt centrum för matematikutbildning (NCM)","06-Jun-2023 12:22:29","Nationellt centrum för matematikutbildning (NCM)","1","","http://ncm.gu.se/","Sverige","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23100","Wipf and Stock Publishers","06-Jun-2023 12:22:29","Wipf and Stock Publishers","1","","http://wipfandstock.com/","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","",""
"23101","Ediciones Sigueme","06-Jun-2023 12:22:29","Ediciones Sigueme","1","","http://www.sigueme.es","Spania","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"23102","Res Publica","06-Jun-2023 12:18:58","Res Publica","1","","https://respublica.no/","Norge","","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","","","","",""
"23103","Forskningsrådet Formas","06-Jun-2023 12:22:29","Forskningsrådet Formas","1","","http://www.formas.se","Sverige","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23106","MayFlyBooks","06-Jun-2023 12:22:29","MayFlyBooks","1","","http://www.mayflybooks.org","Storbritannia","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23110","Institute of Southeast Asian Studies","06-Jun-2023 12:22:29","Institute of Southeast Asian Studies","1","978-981-4517","http://bookshop.iseas.edu.sg/","Singapore","","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","","","","",""
"23112","Comparative International Governmental Accounting Research (CIGAR)","06-Jun-2023 12:22:29","Comparative International Governmental Accounting Research (CIGAR)","1","","","Italia","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"23115","Concept Publishing Company","06-Jun-2023 12:22:29","Concept Publishing Company","1","","http://www.conceptpub.com","India","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23116","E and D Vision Publishers","06-Jun-2023 12:22:29","E and D Vision Publishers","1","","http://www.edvisionpublishing.co.tz/","Tanzania","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"23118","BrownWalker Press","06-Jun-2023 12:22:29","BrownWalker Press","1","","http://www.brownwalker.com/publishing/agreement/index.php","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"23119","Editions Alphil. Presse Universitaires Suisses","06-Jun-2023 12:22:29","Editions Alphil. Presse Universitaires Suisses","1","","http://www.alphil.ch/","Sveits","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23120","Russell House Publishing","06-Jun-2023 12:22:29","Russell House Publishing","1","","http://www.russellhouse.co.uk/","Storbritannia","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23122","SVT Press","06-Jun-2023 12:22:29","SVT Press","1","","http://www.uib.no/svt/en/resources/svt-press","Norge","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","","","","",""
"23123","Jan Sramek Verlag","06-Jun-2023 12:22:29","Jan Sramek Verlag","1","","http://www.jan-sramek-verlag.at/","Østerrike","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"23124","African Minds","06-Jun-2023 12:22:29","African Minds","1","","http://www.africanminds.co.za/","Sør-Afrika","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"23125","PsySSA Press","06-Jun-2023 12:22:29","PsySSA Press","1","","http://www.psyssa.com","Sør-Afrika","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"23126","Verlag Barbara Budrich","06-Jun-2023 12:18:58","Verlag Barbara Budrich","1","","http://budrich.de/","Tyskland","","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","",""
"23127","Council for British Research in the Levant (CBRL) Publishing","06-Jun-2023 12:22:29","Council for British Research in the Levant (CBRL) Publishing","1","","http://www.cbrl.org.uk/","Storbritannia","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"23130","Odessa State Environmental University (OSENU)","06-Jun-2023 12:22:29","Odessa State Environmental University (OSENU)","1","","http://www.odeku.edu.ua/en/index.php","Ukraina","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23139","World Conference on E-Learning in Corporate, Government, Healthcare & Higher Education","06-Jun-2023 12:22:29","World Conference on E-Learning in Corporate, Government, Healthcare & Higher Education","1","","http://www.aace.org/conf/elearn/","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"23140","Society for Information Technology and Teacher Education International Conference","06-Jun-2023 12:22:29","Society for Information Technology and Teacher Education International Conference","1","","http://site.aace.org/conf/","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"23142","Scientific Committee on Antarctic Research (SCAR)","06-Jun-2023 12:22:29","Scientific Committee on Antarctic Research (SCAR)","1","","http://www.scar.org/","Storbritannia","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23143","International Arctic Science Committee (IASC)","06-Jun-2023 12:22:29","International Arctic Science Committee (IASC)","1","","http://www.arcticportal.org/iasc/","Tyskland","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23144","Nordic Network on Fine-scale Atmospheric Modelling (NetFAM)","06-Jun-2023 12:22:29","Nordic Network on Fine-scale Atmospheric Modelling (NetFAM)","1","","http://netfam.fmi.fi/","Finland","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23145","Antarctic Research, a European Network for Astrophysics (ARENA)","06-Jun-2023 12:22:29","Antarctic Research, a European Network for Astrophysics (ARENA)","1","","http://arena.unice.fr/","Frankrike","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23147","Afdeling for dialektforskning, Nordisk forskningsinstitut, Københavns universitet","06-Jun-2023 12:22:29","Afdeling for dialektforskning, Nordisk forskningsinstitut, Københavns universitet","1","","http://dialektforskning.ku.dk/","Danmark","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"23153","Strait Crossings","06-Jun-2023 12:22:29","Strait Crossings","1","","http://www.straitcrossings.com","Norge","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"23154","Bentham eBooks","06-Jun-2023 12:22:29","Bentham eBooks","1","978-1-60805","https://benthambooks.com/","USA","","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","","","","",""
"23155","Carolina Academic Press","06-Jun-2023 12:22:29","Carolina Academic Press","1","","http://www.cap-press.com","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","",""
"23156","Bokbyen forlag","06-Jun-2023 12:22:29","Bokbyen forlag","1","","http://www.bokbyenforlag.no","Norge","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
"23157","Houghton Mifflin","06-Jun-2023 12:22:29","Houghton Mifflin","1","","http://www.hmco.com/indexf.html","USA","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","",""
