"Forlag id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","ISBN-prefix","Url","Land","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004"
"25298","Scitsiugnil Press","06-Jun-2023 12:22:29","Scitsiugnil Press","1","","http://www.pickabook.co.uk/0955953332.aspx","Storbritannia","","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","",""
"25300","Szent István Társulat","06-Jun-2023 12:22:29","Szent István Társulat","1","","http://szit.katolikus.hu/?m=bemutatkozas-en","Ungarn","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25302","Energynautics GmbH","06-Jun-2023 12:22:29","Energynautics GmbH","1","","http://www.energynautics.com/","Tyskland","","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","",""
"25304","Viguera","06-Jun-2023 12:22:29","Viguera","1","","https://www.viguera.com/","Spania","","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","",""
"25305","Hal Leonard","06-Jun-2023 12:22:29","Hal Leonard","1","","http://www.halleonard.com/","USA","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25310","Irish Texts Society","06-Jun-2023 12:22:29","Irish Texts Society","1","","http://www.irishtextssociety.org/","Irland","","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","",""
"25312","International Solar Energy Society","06-Jun-2023 12:22:29","International Solar Energy Society","1","","https://www.ises.org/ises.nsf","USA","","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","",""
"25313","Foreign Language Teaching and Research Press","06-Jun-2023 12:22:29","Foreign Language Teaching and Research Press","1","","http://en.fltrp.com","Kina","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25315","Landesmuseum für Vorgeschichte","06-Jun-2023 12:22:29","Landesmuseum für Vorgeschichte","1","","http://www.lda-lsa.de/landesmuseum_fuer_vorgeschichte","Tyskland","","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","",""
"25319","International Society of the Learning Sciences (ISLS)","06-Jun-2023 12:22:29","International Society of the Learning Sciences (ISLS)","1","978-1-73246, 978-1-7373306","http://www.isls.org","USA","","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","",""
"25323","Information Systems Evaluation and Integration Group","06-Jun-2023 12:22:29","Information Systems Evaluation and Integration Group","1","","http://www.iseing.org/","Storbritannia","","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","",""
"25328","International Astronautical Federation","06-Jun-2023 12:22:29","International Astronautical Federation","1","","","Frankrike","","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","",""
"25338","URSS","06-Jun-2023 12:22:29","URSS","1","","http://URSS.ru","Russland","","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","",""
"25343","EyeCorner Press","06-Jun-2023 12:22:29","EyeCorner Press","1","","http://eyecornerpress.com/","Danmark","","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","",""
"25344","American Society of Naval Engineers","06-Jun-2023 12:22:29","American Society of Naval Engineers","1","","https://www.navalengineers.org/Pages/default.aspx","USA","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25345","Padova University Press","06-Jun-2023 12:22:29","Padova University Press","1","","http://www.padovauniversitypress.it/","Italia","","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","",""
"25348","Centre for Languages and Literature","06-Jun-2023 12:22:29","Centre for Languages and Literature","1","","http://project.sol.lu.se/css/acta-series/","Sverige","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25352","Goodfellow Publishers","06-Jun-2023 12:22:29","Goodfellow Publishers","1","","http://www.goodfellowpublishers.com/academic-publishing.php?content=home","Storbritannia","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25357","Naval Institute Press","06-Jun-2023 12:22:29","Naval Institute Press","1","","http://www.usni.org/navalinstitutepress","USA","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25358","Institute of Sociology of the Academy of Sciences of the Czech Republic","06-Jun-2023 12:22:29","Institute of Sociology of the Academy of Sciences of the Czech Republic","1","","http://www.soc.cas.cz/info/en/6/Publications-and-Periodical-Titles.html","Tsjekkia","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","",""
"25359","Libris","06-Jun-2023 12:22:29","Libris","1","","http://www.libris.se/","Sverige","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25360","Kardamitsas Publications","06-Jun-2023 12:22:29","Kardamitsas Publications","1","","http://www.kardamitsa.gr/","Hellas","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25361","Panepistimiakes Ekdoseis Kritis","28-Jun-2023 07:51:33","Crete University Press","1","978-960-524","http://www.cup.gr/","Hellas","","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25363","Green Lines Institute","06-Jun-2023 12:22:29","Green Lines Institute","1","","http://www.greenlines-institute.org/greenlines-institute/en/en_home.html","Portugal","","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","",""
"25364","Cierre Edizioni","06-Jun-2023 12:22:29","Cierre Edizioni","1","","http://www.cierrenet.it/edizioni/","Italia","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25366","Manifesto","06-Jun-2023 12:22:29","Manifesto","1","","http://www.manifesto.se/tjanster/vart-forlag/","Sverige","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25367","Torst","06-Jun-2023 12:22:29","Torst","1","","http://torst.cz/czech/index.php","Tsjekkia","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25368","Centre d’information et de recherche sur l’Allemagne contemporaine","06-Jun-2023 12:22:29","Centre d’information et de recherche sur l’Allemagne contemporaine","1","","http://www.france-allemagne.fr/Centre-d-information-et-de,1473.html","Frankrike","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25386","CQ Press","06-Jun-2023 12:22:29","CQ Press","1","","http://www.cqpress.com/gethome.asp","USA","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25387","Ask Forlag","06-Jun-2023 12:22:29","Ask Forlag","1","978-82-922","http://www.askforlag.no/","Norge","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25393","Bokförlaget BAS","06-Jun-2023 12:22:29","Bokförlaget BAS","1","978-91-7246","http://www.fek.handels.gu.se/forskning/bas/","Sverige","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25394","Publications des Universités de Rouen et du Havre","06-Jun-2023 12:22:29","Publications des Universités de Rouen et du Havre","1","","http://www.univ-rouen.fr/SCP/0/fiche___structure/","Frankrike","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25401","Shetland Times Ltd","06-Jun-2023 12:22:29","Shetland Times Ltd","1","","","Storbritannia","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25406","Forlaget Chaos","06-Jun-2023 12:22:29","Forlaget Chaos","1","","http://forlagetchaos.dk/","Danmark","","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","",""
"25407","Universitätsverlag der TU Berlin","06-Jun-2023 12:22:29","Universitätsverlag der TU Berlin","1","978-3-7983","https://verlag.tu-berlin.de/en/","Tyskland","","1","1","1","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25412","Cascade Books","06-Jun-2023 12:22:29","Cascade Books","1","","https://wipfandstock.com/search-results-grid/?imprint=cascade-books","USA","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25413","Editorial Dunken","06-Jun-2023 12:22:29","Editorial Dunken","1","","http://www.dunken.com.ar/","Argentina","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25415","Éditions d'Organisation","06-Jun-2023 12:22:29","Éditions d'Organisation","1","","http://www.editions-organisation.com/","Frankrike","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25416","Harvard Education Press","06-Jun-2023 12:22:29","Harvard Education Press","1","978-1-891792","https://www.hepg.org/hep-home/home","USA","","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","",""
"25417","Ridgeview Publishing Company","06-Jun-2023 12:22:29","Ridgeview Publishing Company","1","","http://www.ridgeviewpublishing.com/index.html","USA","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25418","Istanbul Bilgi Universitesi","06-Jun-2023 12:22:29","Istanbul Bilgi Universitesi","1","","http://www.bilgiyay.com/","Tyrkia","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25420","Forlaget Historie & Kultur AS","06-Jun-2023 12:22:29","Forlaget Historie & Kultur AS","1","","http://bokelskere.no/forlag/historie-kultur/1477/","Norge","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25424","Thorleif Dahls Kulturbibliotek","06-Jun-2023 12:22:29","Thorleif Dahls Kulturbibliotek","1","","http://www.aschehoug.no/litteratur/Thorleif_Dahls_Kulturbibliotek","Norge","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25448","Caister Academic Press","06-Jun-2023 12:22:29","Caister Academic Press","1","","http://www.caister.com/","Storbritannia","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25449","Air University Press","06-Jun-2023 12:22:29","Air University Press","1","978-1-58566","http://aupress.maxwell.af.mil/","USA","","1","1","1","1","1","1","1","1","1","1","0","0","","","","","","","",""
"25450","Pearson Education Academic Publisher","06-Jun-2023 12:22:29","Pearson Education Academic Publisher","1","","http://www.pearsonema.com/","Storbritannia","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25451","Bock+Herchen Verlag","06-Jun-2023 12:22:29","Bock+Herchen Verlag","1","","http://www.bock-und-herchen.de/","Tyskland","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25454","Computus Druck Satz & Verlag","06-Jun-2023 12:22:29","Computus Druck Satz & Verlag","1","","http://www.computus-druck.com/verlag/","Tyskland","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25455","University of Oklahoma Press","06-Jun-2023 12:22:29","University of Oklahoma Press","1","978-0-8061","http://www.oupress.com","USA","","1","1","1","1","1","1","1","1","1","1","0","0","","","","","","","",""
"25458","Vilnius Gediminas Technical University Press","06-Jun-2023 12:22:29","Vilnius Gediminas Technical University Press","1","","http://leidykla.vgtu.lt/","Litauen","","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","",""
"25459","InterVarsity Press Academic","06-Jun-2023 12:22:29","InterVarsity Press Academic","1","","http://www.ivpress.com/academic/","USA","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25493","Vestnik Barents-tsentra MGPU","06-Jun-2023 12:22:29","Vestnik Barents-tsentra MGPU","1","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25495","Western Indian Ocean Marine Science Association (WIOMSA)","06-Jun-2023 12:22:29","Western Indian Ocean Marine Science Association (WIOMSA)","1","","http://www.wiomsa.org/index.php","Tanzania","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25501","E.M.E & InterCommunications s.p.r.l.","06-Jun-2023 12:22:29","E.M.E & InterCommunications s.p.r.l.","1","","http://www.intercommunications.be","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25551","Towarzystwo Naukowe w Toruniu","06-Jun-2023 12:22:29","Towarzystwo Naukowe w Toruniu","1","","http://www.tnt.torun.pl","Polen","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25579","07 Gruppen","06-Jun-2023 12:22:29","07 Gruppen","1","","http://www.07.no","Norge","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25580","John Donald","06-Jun-2023 12:22:29","John Donald","1","","http://www.birlinn.co.uk/publisher/details/1/","Storbritannia","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25581","Edition gesowip","06-Jun-2023 12:22:29","Edition gesowip","1","","http://www.gesowip.ch/","Sveits","","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","",""
"25582","Research-publishing.net","06-Jun-2023 12:22:29","Research-publishing.net","1","978-1-908416","http://research-publishing.net/","Internasjonal","","1","1","1","1","1","1","1","1","1","1","0","0","","","","","","","",""
"25587","Public service review European Union","06-Jun-2023 12:22:29","Public service review European Union","1","","http://www.publicservice.co.uk/publications.asp","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
"25593","The European Academy for Sustainable Rural Development","06-Jun-2023 12:22:29","The European Academy for Sustainable Rural Development","1","","http://www.euracademy.org/","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",""
