"Forlag id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","ISBN-prefix","Url","Land","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004"
"19923","Virtus InterPress","06-Jun-2023 12:22:29","Virtus InterPress","1","","http://www.virtusinterpress.org/","Ukraina","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","",""
"19946","Praesens Verlag","06-Jun-2023 12:22:29","Praesens Verlag","1","978-3-7069","http://www.praesens.at/","Østerrike","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","",""
"19951","Pied Piper Publishing","06-Jun-2023 12:22:29","Pied Piper Publishing","1","","http://www.piedpiperpublishing.com/","Storbritannia","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","",""
"19952","McPherson and Company","06-Jun-2023 12:22:29","McPherson and Company","1","978-0929701","https://www.mcphersonco.com/","USA","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"19953","NIAS Press","06-Jun-2023 12:22:29","NIAS Press","1","978-87-91114","http://www.niaspress.dk/","Danmark","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","",""
"19954","Wilmington Publication","06-Jun-2023 12:22:29","Wilmington Publication","1","","http://www.wilmington.co.uk","Storbritannia","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"19958","Association for Information Systems (AIS)","06-Jun-2023 12:29:07","Association for Information Systems (AIS)","1","","https://aisnet.org/default.aspx","USA","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","",""
"19961","Informa Healthcare","06-Jun-2023 12:22:29","Informa Healthcare","1","","http://www.informahealthcare.com/","Storbritannia","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","",""
"19970","Pravda Severa","06-Jun-2023 12:22:29","Pravda Severa","1","","http://www.pravdasevera.ru","Russland","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","",""
"19971","Lars Müller Publishers","06-Jun-2023 12:22:29","Lars Müller Publishers","1","978-3-03778","http://www.designersandbooks.com/publisher/lars-mueller-publishers","Sveits","","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","",""
