"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"498491","Trabalhos em Linguística Aplicada","06-Jun-2023 12:22:29","Trabalhos em Linguística Aplicada","1","0103-1813","2175-764X","DOAJ","Lingvistikk","Humaniora","","1","1","1","1","","","","","","","","","","","","","","","","","","1983","","","Universidade Estadual de Campinas","Brasil","Flerspråklig","0","https://periodicos.sbu.unicamp.br/ojs/index.php/tla/about"
"498493","Uluslararası Sosyal Bilimler Eğitimi Dergisi","02-Feb-2023 17:14:12","International Social Science Education (ISSEJ)","1","","2146-6297","","Pedagogikk og utdanning","Samfunnsvitenskap","","1","1","","","","","","","","","","","","","","","","","","","","2011","","","Abdulkadir Uzunöz","Tyrkia","Flerspråklig","0","https://dergipark.org.tr/en/pub/issej"
"498494","Acute Medicine Journal","18-Aug-2023 13:56:25","Acute Medicine Journal","1","1747-4884","1747-4892","","Anestesi, intensiv, akutt","Medisin og helsefag","","0","0","0","0","","","","","","","","","","","","","","","","","","2005","","","Rila Group","Storbritannia","Engelsk","0","http://www.acutemedjournal.co.uk"
"498495","Diplomatica: A Journal of Diplomacy and Society (DIPL)","18-Aug-2023 13:56:25","Diplomatica: A Journal of Diplomacy and Society (DIPL)","1","2589-1766","2589-1774","","Tverrfaglig samfunnsforskning","Samfunnsvitenskap","","1","1","1","1","","","","","","","","","","","","","","","","","18109","2019","","Brill Academic Publishers","","Nederland","Engelsk","0","https://brill.com/view/journals/dipl/dipl-overview.xml"
"498496","Nature Reviews Earth & Environment","18-Aug-2023 13:56:25","Nature Reviews Earth & Environment","1","","2662-138X","","Biovitenskap","Realfag og teknologi","","1","1","1","1","","","","","","","","","","","","","","","","","","2020","","","Nature Portfolio","Storbritannia","Engelsk","0","https://www.nature.com/natrevearthenviron/"
"498497","Journal of Native and Alien Plant Studies","06-Jun-2023 12:22:29","Journal of Native and Alien Plant Studies","1","","2707-3114","","Biovitenskap","Realfag og teknologi","","1","1","1","1","","","","","","","","","","","","","","","","","","2019","","","National Dendrological Park “Sofiyivka” of NAS of Ukraine","Ukraina","Flerspråklig","0","http://mchr.sofievka.org"
"498498","Emergent Materials","18-Aug-2023 13:56:25","Emergent Materials","1","2522-5731","2522-574X","","Kjemi og materialteknologi","Realfag og teknologi","","1","1","1","1","","","","","","","","","","","","","","","","","22512","2018","","Springer","","Sveits","Engelsk","0","https://www.springer.com/journal/42247"
"498502","Вісник Київського національного лінгвістичного університету. Серія Філологія","06-Jun-2023 12:22:29","Messenger of Kyiv National Linguistic University. Series Philology","1","2311-0821","2415-7333","DOAJ","Lingvistikk","Humaniora","","1","1","1","","","","","","","","","","","","","","","","","","","2010","","","Kyiv National Linguistic University","Ukraina","Ukrainsk","0","http://philmessenger.knlu.edu.ua/"
"498503","SN Operations Research Forum","18-Aug-2023 13:56:25","SN Operations Research Forum","1","","2662-2556","","Matematikk","Realfag og teknologi","","1","1","1","1","","","","","","","","","","","","","","","","","22512","2020","","Springer","","Sveits","Engelsk","0","https://www.springer.com/journal/43069"
"498506","Annales Henri Lebesgue (AHL)","06-Jun-2023 12:22:29","Annales Henri Lebesgue (AHL)","1","","2644-9463","DOAJ","Matematikk","Realfag og teknologi","","1","1","1","1","","","","","","","","","","","","","","","","","","2018","","","École Normale Supérieure de Rennes (ENS Rennes)/ Centre Henri Lebesgue","Frankrike","Flerspråklig","0","https://ahl.centre-mersenne.org/articles/"
