"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"476794","Journal of Mobile Technologies, Knowledge and Society","08-Jun-2023 11:40:28","Journal of Mobile Technologies, Knowledge and Society","1","","2155-4811","","IKT","Realfag og teknologi","","0","0","0","0","0","1","1","1","1","1","1","1","1","1","","","","","","","23315","2009","","International Business Information Management Association (IBIMA)","","USA","Engelsk","0","http://www.ibimapublishing.com/journals/JMTKS/jmtks.html"
"476795","International Circular of Graphic Education and Research","15-Aug-2023 13:31:38","International Circular of Graphic Education and Research","1","1868-0712","1868-0879","","Pedagogikk og utdanning","Samfunnsvitenskap","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","2008","","","Internationaler Kreis der Lehrinstitute für die Po","Tyskland","Engelsk","0","http://www.hdm-stuttgart.de/international_circle/circular/"
"476796","Revista de Estudios Políticos","18-Aug-2023 13:56:25","Revista de Estudios Políticos","1","0048-7694","1989-0613","","Statsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","22053","1941","","Centro de Estudios Politicos y Constitucionales","","Spania","Spansk","0","https://www.cepc.gob.es/publicaciones/revistas/revista-de-estudios-politicos"
"476797","Journal of Strategic Management Education","15-Aug-2023 13:31:38","Journal of Strategic Management Education","1","1649-3877","","","Økonomisk-administrative fag","Samfunnsvitenskap","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","2003","","","Senate Hall Academic Publishing","Irland","Engelsk","0","http://www.senatehall.com/strategic-management"
"476798","Età Evolutiva","15-Aug-2023 13:31:38","Età Evolutiva","1","0392-0658","","","Psykologi","Medisin og helsefag","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","18568","1978","","Giunti Editore SpA","","Italia","Italiensk","0","http://www.giuntiabbonamenti.it/index.php?etaevolutiva"
"476799","Computational & Mathematical Methods in Medicine","06-Oct-2023 05:54:14","Computational & Mathematical Methods in Medicine","1","1748-670X","1748-6718","","Radiologi og billeddiagnostikk","Medisin og helsefag","","X","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","18270","2006","","John Wiley & Sons","Hindawi","Egypt, Storbritannia","Engelsk","0","https://www.hindawi.com/journals/cmm/"
"476800","Transformation","18-Aug-2023 13:56:25","Transformation","1","0265-3788","1759-8931","","Teologi og religionsvitenskap","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","18411","2009","","Sage Publications","","Storbritannia","Engelsk","0","http://trn.sagepub.com/"
"476801","Bulletin of Institute of Vocational and Technical Education","15-Feb-2016 14:02:49","Bulletin of Institute of Vocational and Technical Education","0","1348-4893","","","Pedagogikk og utdanning","Samfunnsvitenskap","","","","","","","","","","","1","1","1","1","1","","","","","","","","2003","2014","","Nagoya University","Japan","Engelsk","0","http://www.nagoya-u.ac.jp/en/"
"476802","Informática na educação: teoria & prática","06-Jun-2023 12:22:29","Informática na educação: teoria & prática","1","1516-084X","1982-1654","","IKT","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1998","","","Faculdade de Educação","Brasil","Portugisisk","0","http://www.seer.ufrgs.br/index.php/InfEducTeoriaPratica/index"
"476803","Journal of Enterprise Resource Planning Studies","08-Jun-2023 11:40:28","Journal of Enterprise Resource Planning Studies","1","","2155-4781","","Økonomisk-administrative fag","Samfunnsvitenskap","","0","0","0","0","0","1","1","1","1","1","1","1","1","1","","","","","","","23315","2009","","International Business Information Management Association (IBIMA)","","USA","Engelsk","0","http://www.ibimapublishing.com/journals/JERPS/jerps.html"
