"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"486948","Lecture Notes in Mobility","18-Aug-2023 13:56:25","Lecture Notes in Mobility","1","2196-5544","","","IKT","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","22512","2013","","Springer","","Tyskland","Engelsk","0","http://www.springer.com/series/11573"
"486949","Metal Music Studies","18-Aug-2023 13:56:25","Metal Music Studies","1","2052-3998","2052-4005","","Musikkvitenskap","Humaniora","","1","1","1","1","1","","","","","","","","","","","","","","","","18252","2014","","Intellect Ltd.","","Storbritannia","Flerspråklig","0","http://www.intellectbooks.co.uk/journals/view-Journal,id=236/"
"486952","Gosudarstvo, religiia, tserkov' v Rossii i za rubezhom","18-Aug-2023 13:56:25","Gosudarstvo, religiia, tserkov' v Rossii i za rubezhom","1","2073-7203","2073-7211","","Teologi og religionsvitenskap","Humaniora","","1","1","1","1","","","","","","","","","","","","","","","","","","1994","","","Russian Presidential Academy of National Economy and Public Administration","Russland","Russisk","0","http://www.religion.ranepa.ru/?q=en"
"486953","State, Religion and Church","06-Jun-2023 12:22:29","State, Religion and Church","1","","2311-3448","DOAJ","Sosiologi","Samfunnsvitenskap","","1","1","1","","","","","","","","","","","","","","","","","","","2014","","","Russian Presidential Academy of National Economy and Public Administration","Russland","Engelsk","0","http://srch.ranepa.ru/"
"486956","Journal of Defense Resources Management (JoDRM)","08-Jun-2023 11:40:28","Journal of Defense Resources Management (JoDRM)","1","2068-9403","2247-6466","DOAJ","Statsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","2010","","","Regional Department of Defense Resources Management Studies (DRESMARA)","Romania","Engelsk","0","http://www.jodrm.eu/"
"486969","Sinestesie (Testo stampato)","06-Jun-2023 12:22:29","Sinestesie (Testo stampato)","1","1721-3509","2280-6849","DOAJ","Litteraturvitenskap","Humaniora","","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","2000","","","Accademia Vivarium Novum","Italia","Italiensk","0","http://www.rivistasinestesie.it"
"486971","Journal for Deradicalization","18-Aug-2023 13:56:25","Journal for Deradicalization","1","","2363-9849","DOAJ","Statsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","2014","","","Journal for Deradicalization","Tyskland","Engelsk","0","http://journals.sfu.ca/jd/index.php/jd/index"
"486979","Security, Economy & Law (SEL)","12-Aug-2019 11:22:55","Security, Economy & Law (SEL)","0","2353-0669","","","Tverrfaglig samfunnsforskning","Samfunnsvitenskap","","","","","","0","","","","","","","","","","","","","","","","26908","2013","2013","Naukowo-Wydawniczy Instytut Badań Bezpieczeństwa i Obronności Wyższej Szkoły Bezpieczeństwa Publicznego i Indywidualnego „Apeiron” w Krakowie","","Polen","Engelsk","0","http://security-economy-law.pl/"
"486982","The Journal of East Asian Economic Integration","15-Aug-2023 13:31:38","The Journal of East Asian Economic Integration","1","2234-8867","2287-8793","","Økonomisk-administrative fag","Samfunnsvitenskap","0","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","2012","","","Korea Institute for International Economic Policy","Sør-Korea","Engelsk","0","http://www.jeai.org/"
"486984","Journal of Economics and Political Economy (JEPE)","06-Jun-2023 12:22:29","Journal of Economics and Political Economy (JEPE)","1","","2148-8347","","Økonomisk-administrative fag","Samfunnsvitenskap","","0","0","0","","","","","","","","","","","","","","","","","","","2014","","","KSP Journals","Tyrkia","Flerspråklig","0","http://kspjournals.org/index.php/JEPE"
