"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"470989","The Open Fish Science Journal","08-Jun-2023 11:40:28","The Open Fish Science Journal","1","","1874-401X","","Biovitenskap","Realfag og teknologi","","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","Bentham Science Publishers, Ltd.","Nederland","","0","http://www.bentham.org/open/tofishsj/"
"470990","Pervasive and Mobile Computing","18-Aug-2023 13:56:25","Pervasive and Mobile Computing","1","1574-1192","1873-1589","","IKT","Realfag og teknologi","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","","","","18173","","","Elsevier","","Nederland","","0","http://www.sciencedirect.com/science/journal/15741192"
"470991","Journal of Ancient Near Eastern Religions","18-Aug-2023 13:56:25","Journal of Ancient Near Eastern Religions","1","1569-2116","1569-2124","","Teologi og religionsvitenskap","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","18109","2001","","Brill Academic Publishers","","Nederland","Engelsk","0","http://booksandjournals.brillonline.com/content/journals/15692124"
"470992","Scottish Geographical Journal","18-Aug-2023 13:56:25","Scottish Geographical Journal","1","1470-2541","1751-665X","","Geografi","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","18442","","","Taylor & Francis","","Storbritannia","","0","http://www.tandf.co.uk/journals/titles/14702541.asp"
"470993","Australasian Agribusiness Review","15-Feb-2016 14:02:49","Australasian Agribusiness Review","0","","1442-6951","","Økonomisk-administrative fag","Samfunnsvitenskap","","","","","","","","","","","","","","","","","","1","","","","","1997","2004","","University of Melbourne","Australia","","0","http://www.agrifood.info/review/"
"470994","Journal of Topology","18-Aug-2023 13:56:25","Journal of Topology","1","1753-8416","1753-8424","","Matematikk","Realfag og teknologi","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","","","","18270","2008","","John Wiley & Sons","","Storbritannia","Engelsk","0","https://londmathsoc.onlinelibrary.wiley.com/journal/17538424"
"470995","Antibiotiki i Khimioterapiya","18-Aug-2023 13:56:25","Antibiotics and chemoterapy","1","0235-2990","","","Farmasi, farmakologi og toksikologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","1956","","","Media Sfera","Russland","","0","http://www.periodicals.ru/import/good.phtml?id=527124&set_usr_lang=eng"
"470996","Sprogforum","08-Jun-2023 11:42:57","Sprogforum","1","0909-9328","1399-8617","","Pedagogikk og utdanning","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","18039","","","Aarhus Universitetsforlag","","Danmark","","0","http://inet.dpb.dpu.dk/infodok/sprogforum/sprogforum_welcome.html"
"470997","Critique of Political Economy","15-Aug-2023 13:31:38","Critique of Political Economy","1","1940-3062","1940-3070","","Økonomisk-administrative fag","Samfunnsvitenskap","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","2007","","","","Storbritannia","","0","http://www.copejournal.org"
"470998","Frankfurter elektronische Rundschau zur Altertumskunde","08-Jun-2023 11:39:34","Frankfurter elektronische Rundschau zur Altertumskunde","1","","1862-8478","","Gresk og latin","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","2006","","","","Tyskland","","0","http://www.fera-journal.eu/"
"470999","International Journal of Smart Home","08-Jun-2023 11:40:28","International Journal of Smart Home","1","1975-4094","","","IKT","Realfag og teknologi","","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","Security engineering research support center","Sør-Korea","","0","http://www.sersc.org/journals/IJSH/"
"471000","Journal of Information Privacy and Security","08-Jun-2023 11:39:34","Journal of Information Privacy and Security","1","1553-6548","","","IKT","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","Ivy League Publishing","USA","","0","http://jips.cob.tamucc.edu/"
"471001","Geography Compass","18-Aug-2023 13:56:25","Geography Compass","1","","1749-8198","","Geografi","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","13245","","","Blackwell Publishing","","Storbritannia","","0","http://www.blackwell-compass.com/subject/geography/"
"471002","The Cyprus Review - A Journal of Social, Economic and Political Issues","18-Aug-2023 13:56:25","The Cyprus Review - A Journal of Social, Economic and Political Issues","1","1015-2881","","","Statsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","Intercollege - Research & Development Centre","Kypros","","0","http://www.intercol.edu/nqcontent.cfm?a_id=1980"
"471003","Mathematics Student","18-Aug-2023 13:56:25","Mathematics Student","1","0025-5742","","","Matematikk","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","1933","","","The Indian Mathematical Society","India","Flerspråklig","0","https://www.indianmathsoc.org/MS.html"
