"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"477002","The Polar Journal","18-Aug-2023 13:56:25","The Polar Journal","1","2154-896X","2154-8978","","Tverrfaglig samfunnsforskning","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","18442","2011","","Taylor & Francis","","Storbritannia","Engelsk","0","http://www.tandf.co.uk/journals/rpol"
"477003","Revue de Philosophie Economique","18-Aug-2023 13:56:25","Review of Economic Philosophy","1","1376-0971","2118-4852","","Samfunnsøkonomi","Samfunnsvitenskap","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1999","","","Vrin","Frankrike","Fransk","0","http://www.vrin.fr/collection.php?code=374"
"477004","Far East Journal of Dynamical Systems","06-Jun-2023 12:22:29","Far East Journal of Dynamical Systems","1","0972-1118","","","Matematikk","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1999","","","Pushpa Publishing House","India","Engelsk","0","http://www.pphmj.com/journals/fjds.htm"
"477005","Historikeren","06-Jun-2023 12:22:29","Historikeren","1","1891-6600","","","Historie og Idéhistorie","Humaniora","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","2010","","","Den norske historiske forening","Norge","Norsk (bokmål)","0","http://hifo.b.uib.no/publikasjoner/hifo-nytt/"
"477006","European Journal of Adapted Physical Activity","18-Aug-2023 13:56:25","European Journal of Adapted Physical Activity","1","","1803-3857","DOAJ","Idrettsforskning","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","2008","","","European Federation of Adapted Physical Activity","Tsjekkia","Engelsk","0","http://www.eufapa.upol.cz/index.php/european-journal-of-apa/home.html"
"477007","Astrophysics and Space Science Proceedings","08-Jun-2023 11:40:28","Astrophysics and Space Science Proceedings","1","1570-6591","1570-6605","","Fysikk","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","22512","2008","","Springer","","Nederland","Engelsk","1","http://www.springer.com/series/7395"
"477008","The Journal of Air Transport Studies (JATS)","15-Aug-2023 13:31:38","The Journal of Air Transport Studies (JATS)","1","1791-6771","","","Samfunnsøkonomi","Samfunnsvitenskap","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","2009","","","Athina Hellenic Aviation Society","Hellas","Engelsk","0","http://www.airtransportnews.aero/jats.pl"
"477009","Le francais en Afrique","15-Aug-2023 13:31:38","Le francais en Afrique","1","1764-1209","","","Lingvistikk","Humaniora","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1999","","","","Frankrike","Fransk","0","http://www.unice.fr/ILF-CNRS/ofcaf/"
"477010","Stroke Research and Treatment","18-Aug-2023 13:56:25","Stroke Research and Treatment","1","2090-8105","2042-0056","DOAJ","Nevrologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","18220","2010","","Hindawi Limited","","Storbritannia","Engelsk","0","https://www.hindawi.com/journals/srt/"
"477011","Bonner Sammlung von Aegyptiaca","15-Aug-2023 13:31:38","Bonner Sammlung von Aegyptiaca","1","0947-1200","","","Kulturvitenskap","Humaniora","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","18212","1995","","Harrassowitz Verlag","","Tyskland","Tysk","0","http://www.harrassowitz-verlag.de/"
"477012","Ask: Research and Methods","06-Jun-2023 12:22:29","Ask: Research and Methods","1","1234-9224","","DOAJ","Sosiologi","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1995","","","Instytut Filozofii i Socjologii Polskiej Akademii / IFiS Publishers and the Ohio State University Libraries","Polen","Engelsk","0","http://askresearchandmethods.org/"
"477013","Representation","18-Aug-2023 13:56:25","Representation","1","0034-4893","1749-4001","","Statsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","18442","1908","","Taylor & Francis","","Storbritannia","Engelsk","0","http://www.tandfonline.com/loi/rrep20"
"477014","Food Security","18-Aug-2023 13:56:25","Food Security","1","1876-4517","1876-4525","","Biovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","22512","2009","","Springer","","Nederland","Engelsk","0","http://www.springer.com/life+sciences/agriculture/journal/12571"
"477015","Skriftserie for jus","06-Jun-2023 12:22:29","Skriftserie for jus","1","1503-7738","","","Rettsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","13741","2003","","Gyldendal Akademisk","","Norge","Norsk (bokmål)","0","http://www.gyldendal.no"
"477016","Eidos: Skrifter från Konstvetenskapliga institutionen vid Stockholms universitet","06-Jun-2023 12:22:29","Eidos: Skrifter från Konstvetenskapliga institutionen vid Stockholms universitet","1","1650-5298","","","Kunsthistorie","Humaniora","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","2001","","","Konstvetenskapliga Institutionen, Stockholms Unive","Sverige","Svensk","0","http://www.arthistory.su.se"
"477017","Futhark: International Journal of Runic Studies","06-Jun-2023 12:17:35","Futhark: International Journal of Runic Studies","1","","1892-0950","DOAJ","Nordisk","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","2010","","","University of Oslo, Uppsala university","Norge","Engelsk","0","http://www.futhark-journal.com"
"477018","The Moving Image Review & Art Journal (MIRAJ)","18-Aug-2023 13:56:25","The Moving Image Review & Art Journal (MIRAJ)","1","2045-6298","2045-6301","","Teatervitenskap og drama","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","18252","2012","","Intellect Ltd.","","Storbritannia","Engelsk","0","http://www.intellectbooks.co.uk/journals/view-Journal,id=207/"
"477019","APSTRACT: Applied Studies In Agribusiness And Commerce","08-Jun-2023 11:39:34","APSTRACT: Applied Studies In Agribusiness And Commerce","1","1789-221X","1789-7874","DOAJ","Økonomisk-administrative fag","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","2007","","","Agroinform Publishing House","Ungarn","Engelsk","0","http://www.apstract.net/"
"477020","Language, Society and Culture","15-Aug-2023 13:31:38","Language, Society and Culture","1","","1327-774X","","Lingvistikk","Humaniora","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1997","","","University of Tasmania","Australia","Engelsk","0","http://www.educ.utas.edu.au/users/tle/JOURNAL/"
"477021","Literacy Research and Instruction","18-Aug-2023 13:56:25","Literacy Research and Instruction","1","1938-8071","1938-8063","","Pedagogikk og utdanning","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","18402","2008","","Routledge","Taylor & Francis","Storbritannia","Engelsk","0","http://www.tandfonline.com/toc/ulri20/current"
"477022","Studia Samaritana","08-Jun-2023 11:42:57","Studia Samaritana","1","0585-5306","","","Teologi og religionsvitenskap","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","18493","1974","","Walter de Gruyter (De Gruyter)","","Tyskland","Tysk","0","https://www.degruyter.com/serial/STS-B/html"
"477023","Religion, Brain and Behavior","18-Aug-2023 13:56:25","Religion, Brain and Behavior","1","2153-599X","2153-5981","","Kulturvitenskap","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","18402","2011","","Routledge","Taylor & Francis","Storbritannia","Engelsk","0","http://www.tandfonline.com/toc/rrbb20/current"
"477024","Carbon Management","18-Aug-2023 13:56:25","Carbon Management","1","1758-3004","1758-3012","DOAJ","Biovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","2010","","","Future Science Ltd.","Storbritannia","Engelsk","0","http://www.future-science.com/page/journal/cmt/aims.jsp#aims"
"477025","Science vision","15-Aug-2023 13:31:38","Science vision","1","1027-961X","","","Tverrfaglig samfunnsforskning","Samfunnsvitenskap","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","1995","","","Commission on Science and Technology for Sustainab","Pakistan","Engelsk","0","http://www.ciit.edu.pk/"
"477026","Musikk og tradisjon","08-Jun-2023 11:39:34","Musikk og tradisjon","1","1892-0772","","DOAJ","Musikkvitenskap","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","18354","2010","","Novus Forlag","","Norge","Norsk (bokmål)","0","http://ojs.novus.no/index.php/MOT/index"
"477027","Tidsskrift for erstatningsrett, forsikringsrett og velferdsrett","01-Aug-2016 12:28:30","Tidsskrift for erstatningsrett, forsikringsrett og velferdsrett","0","1891-8956","","","Rettsvitenskap","Samfunnsvitenskap","","","","","","","","","","1","1","1","1","1","1","","","","","","","13741","2010","2015","Gyldendal Akademisk","","Norge","Norsk (bokmål)","0","http://www.gyldendal.no/Gyldendal-Akademisk/Jus/Juridiske-fag"
"477028","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","18-Aug-2023 13:56:25","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","1","1939-1404","2151-1535","DOAJ","Geovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","2008","","","IEEE Geoscience and Remote Sensing Society","USA","Engelsk","0","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=4609443"
