"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"496376","PHASIS: Greek and Roman Studies","06-Jun-2023 12:22:29","PHASIS: Greek and Roman Studies","1","1512-1046","2346-8459","","Gresk og latin","Humaniora","","1","1","1","1","","","","","","","","","","","","","","","","","","1999","","","TSU Institute of Classical, Byzantine and Modern Greek Studies","Georgia","Flerspråklig","0","http://phasis.tsu.ge/index.php/PJ"
"496377","Journal of Computer-Assisted Linguistic Research (JCLR)","06-Jun-2023 12:22:29","Journal of Computer-Assisted Linguistic Research (JCLR)","1","","2530-9455","","Lingvistikk","Humaniora","","1","1","1","","","","","","","","","","","","","","","","","","","2017","","","Universitat Politècnica de València","Spania","Engelsk","0","https://polipapers.upv.es/index.php/jclr"
"496378","Management and Business Research Quarterly","06-Jun-2023 12:22:29","Management and Business Research Quarterly","1","","2667-6761","","Økonomisk-administrative fag","Samfunnsvitenskap","","1","1","1","","","","","","","","","","","","","","","","","","","2017","","","European Knowledge Development Institute (EUROKD)","Tyrkia","Engelsk","0","https://eurokd.com/journal/jd/2"
"496384","International Journal of Technology in Education & Science (IJTES)","08-Jun-2023 11:39:34","International Journal of Technology in Education & Science (IJTES)","1","","2651-5369","","Pedagogikk og utdanning","Samfunnsvitenskap","","1","1","1","1","1","","","","","","","","","","","","","","","","","2017","","","IJTES","Tyrkia","Engelsk","0","http://www.ijtes.net"
"496385","International Journal of Research in Education and Science","08-Jun-2023 11:39:34","International Journal of Research in Education and Science","1","","2148-9955","","Pedagogikk og utdanning","Samfunnsvitenskap","","0","0","0","0","0","","","","","","","","","","","","","","","","","2014","","","Ismail Sahin","Tyrkia","Engelsk","0","https://www.ijres.net"
"496392","Eastern Review (ER)","06-Jun-2023 12:22:29","Eastern Review (ER)","1","1427-9657","2451-2567","DOAJ","Statsvitenskap","Samfunnsvitenskap","","1","1","1","1","","","","","","","","","","","","","","","","","","1997","","","Wydawnictwo Uniwersytetu Łódzkiego","Polen","Flerspråklig","0","https://czasopisma.uni.lodz.pl/eastern/index"
"496404","Fontes Linguae Vasconum: studia et documenta","18-Aug-2023 13:56:25","Fontes Linguae Vasconum: studia et documenta","1","0046-435X","2530-5832","DOAJ","Lingvistikk","Humaniora","","1","1","1","1","1","","","","","","","","","","","","","","","","","1969","","","Government of Navarra. Department of Culture, Sport and Youth Dirección General de Cultura-Institución Príncipe de Viana","Spania","Flerspråklig","0","https://revistas.navarra.es/index.php/FLV/index"
"496405","IBT Journal of Business Studies (JBS)","06-Jun-2023 12:22:29","IBT Journal of Business Studies (JBS)","1","2414-8393","2409-6520","","Økonomisk-administrative fag","Samfunnsvitenskap","","1","1","1","1","1","","","","","","","","","","","","","","","","","2013","","","ILMA University","Pakistan","Engelsk","0","http://ibtjbs.ilmauniversity.edu.pk/"
"496410","Europe and the World: A law review","08-Jun-2023 11:39:34","Europe and the World: A law review","1","","2399-2875","DOAJ","Rettsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","","","","","","","","","","","","","","","","26640","2017","","UCL Press","","","Engelsk","0","https://www.ucl.ac.uk/ucl-press/browse-books/europe-and-the-world"
"496411","Journal of Socio-Informatics","06-Jun-2023 12:22:29","Journal of Socio-Informatics","1","1882-9171","2432-2156","","IKT","Realfag og teknologi","","0","0","0","0","0","","","","","","","","","","","","","","","","","2008","","","Society of Socio-Informatics","Japan","Engelsk","0","http://www.ssi.or.jp/eng/index.html"
"496412","Statistics and Public Policy","18-Aug-2023 13:56:25","Statistics and Public Policy","1","","2330-443X","DOAJ","Økonomisk-administrative fag","Samfunnsvitenskap","","1","1","1","1","1","","","","","","","","","","","","","","","","18442","2013","","Taylor & Francis","","USA","Engelsk","0","https://www.tandfonline.com/loi/uspp20"
"496413","Asian Journal of Middle Eastern and Islamic Studies (AJMEIS)","06-Jun-2023 12:22:29","Asian Journal of Middle Eastern and Islamic Studies (AJMEIS)","1","2576-5949","2576-5957","","Asia- Midtøsten- og Nord-Afrikastudier","Humaniora","","1","1","1","1","1","","","","","","","","","","","","","","","","18442","2018","","Taylor & Francis","","Storbritannia","Engelsk","0","https://www.tandfonline.com/toc/rmei20/current"
"496414","IEEE International Workshop on Information Forensics and Security (WIFS)","06-Jun-2023 12:22:29","IEEE International Workshop on Information Forensics and Security (WIFS)","1","2157-4766","2157-4774","","IKT","Realfag og teknologi","","1","1","1","1","1","","","","","","","","","","","","","","","","18231","2009","","IEEE (Institute of Electrical and Electronics Engineers)","","USA","Engelsk","0","https://wifs2018.comp.polyu.edu.hk/call.html"
"496420","CCF Transactions on Pervasive Computing and Interaction (TPCI)","18-Aug-2023 13:56:25","CCF Transactions on Pervasive Computing and Interaction (TPCI)","1","2524-521X","2524-5228","","IKT","Realfag og teknologi","","1","1","1","1","1","","","","","","","","","","","","","","","","22512","2019","","Springer","","Singapore","Engelsk","0","https://www.springer.com/computer/hci/journal/42486"
"496421","Applied Computing and Geosciences","18-Aug-2023 13:56:25","Applied Computing and Geosciences","1","","2590-1974","DOAJ","Geovitenskap","Realfag og teknologi","","1","1","1","1","1","","","","","","","","","","","","","","","","18173","2019","","Elsevier","","Storbritannia","Engelsk","0","https://www.journals.elsevier.com/applied-computing-and-geosciences"
"496422","Journal of genetics & genomics","18-Aug-2023 13:56:25","Journal of genetics & genomics","1","1673-8527","1873-5533","","Biovitenskap","Realfag og teknologi","","1","1","1","1","1","","","","","","","","","","","","","","","","17032","2006","","Science Press","Elsevier Publishing Services (Online)","Kina, Nederland","Flerspråklig","0","http://www.sciencedirect.com/science/journal/16738527"
"496423","Journal of Research Innovation and Implications in Education (JRIEE)","06-Jun-2023 12:22:29","Journal of Research Innovation and Implications in Education (JRIEE)","1","2663-6514","2520-7504","","Pedagogikk og utdanning","Samfunnsvitenskap","","1","1","1","1","1","","","","","","","","","","","","","","","","","2017","","","","Kenya","Engelsk","0","http://www.jriie.com"
"496424","Trends in Transplantation","06-Jun-2023 12:22:29","Trends in Transplantation","1","1887-455X","1989-4139","","Kirurgiske fag","Medisin og helsefag","","0","0","0","0","0","","","","","","","","","","","","","","","","","2007","","","Open Access Text","Spania","Engelsk","0","https://www.oatext.com/Trends-in-Transplantation-TiT.php"
