"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"447475","The American journal of psychoanalysis","18-Aug-2023 13:56:25","The American journal of psychoanalysis","1","0002-9548","1573-6741","","Psykiatri","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18427","1941","","Springer Publishing Company","","USA","","0","http://www.springerlink.com/content/104799/"
"447476","American Journal of the Medical Sciences","18-Aug-2023 13:56:25","American Journal of the Medical Sciences","1","0002-9629","1538-2990","","Generell medisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1827","","","Lippincott Williams & Wilkins","","","0","http://journals.lww.com/amjmedsci/pages/default.aspx"
"447477","The American Mathematical Monthly","18-Aug-2023 13:56:25","The American Mathematical Monthly","1","0002-9890","1930-0972","","Matematikk","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18442","1894","","Taylor & Francis","","USA","Engelsk","0","https://www.tandfonline.com/journals/uamm20"
"447478","The American midland naturalist","18-Aug-2023 13:56:25","The American midland naturalist","1","0003-0031","1938-4238","","Biovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1909","","","","","","0","NA"
"447479","The American Neptune : a quarterly journal of maritime history and arts","19-Apr-2016 13:52:49","The American Neptune : a quarterly journal of maritime history and arts","0","0003-0155","","","Historie og Idéhistorie","Humaniora","","","","","","","","","","","","","","","","","","","","","1","","1941","2002","","Peabody Essex Museum of Salem","USA","Engelsk","0","http://www.pem.org/neptune/default.htm"
"447480","The American Poetry Review","18-Aug-2023 13:54:28","The American Poetry Review","1","0360-3709","","","Litteraturvitenskap","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1972","","","","","","0","http://www.aprweb.org/"
"447481","The American Scolar","18-Aug-2023 13:56:25","The American Scolar","1","0003-0937","","","Engelsk","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1932","","","","USA","","0","http://www.theamericanscholar.org/"
"447482","The American sociologist","18-Aug-2023 13:56:25","The American sociologist","1","0003-1232","1936-4784","","Sosiologi","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1965","","","","USA","","0","http://transactionpub.metapress.com/(w03tlu554glwvg45wj4jcu45)/app/home/journal.asp?referrer=parent&backto=linkingpublicationresults,1:107894,1&linkin="
"447483","The American surgeon","18-Aug-2023 13:56:25","The American surgeon","1","0003-1348","1555-9823","","Kirurgiske fag","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1951","","","","","","0","NA"
"447484","The Americas: A Quarterly Review of Latin American History","18-Aug-2023 13:56:25","The Americas: A Quarterly Review of Latin American History","1","0003-1615","1533-6247","","Historie og Idéhistorie","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18118","1944","","Cambridge University Press","","USA","Engelsk","0","http://journals.cambridge.org/action/displayJournal?jid=TAM"
"447485","The Ancient History Bulletin","08-Jun-2023 11:42:57","The Ancient History Bulletin","1","0835-3638","1700-3334","","Historie og Idéhistorie","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1987","","","Ancient History Bulletin","Canada","Engelsk","0","http://ancienthistorybulletin.org"
"447486","The Annals of Applied Probability","18-Aug-2023 13:56:25","The Annals of Applied Probability","1","1050-5164","2168-8737","","Matematikk","Realfag og teknologi","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","18243","1991","","Institute of Mathematical Statistics","","USA","","0","http://www.imstat.org/aap/"
"447487","The annals of long-term care","08-Jun-2023 11:42:57","The annals of long-term care","1","1524-7929","1943-5010","","Sykepleie","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1998","","","","","","0","NA"
"447488","The annals of regional science","18-Aug-2023 13:56:25","The annals of regional science","1","0570-1864","1432-0592","","Geografi","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1967","","","","","","0","http://www.springerlink.com/?MUD=MP"
"447489","The Antioch Review","18-Aug-2023 13:54:28","The Antioch Review","1","0003-5769","2326-9707","","Litteraturvitenskap","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1941","","","","","","0","http://review.antioch.edu/"
"447490","The Arabist","15-Aug-2023 13:31:38","The Arabist","1","0239-1619","","","Asia- Midtøsten- og Nord-Afrikastudier","Humaniora","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1988","","","","","","0","NA"
"447491","The Arkansas Historical Quarterly","08-Jun-2023 11:39:34","The Arkansas Historical Quarterly","1","0004-1823","2327-1213","","Historie og Idéhistorie","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1942","","","","","","0","http://www.uark.edu/depts/arkhist/home/quarter.html"
"447492","The Art Bulletin","18-Aug-2023 13:56:25","The Art Bulletin","1","0004-3079","1559-6478","","Kunsthistorie","Humaniora","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","18442","1919","","Taylor & Francis","","USA","Engelsk","0","http://www.tandfonline.com/loi/rcab20"
"447493","The Arts in Psychotherapy","18-Aug-2023 13:56:25","The Arts in Psychotherapy","1","0197-4556","1873-5878","","Psykologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18173","1980","","Elsevier","","Nederland","","0","http://www.sciencedirect.com/science/journal/01974556"
"447494","The Astronomy and Astrophysics Review","18-Aug-2023 13:56:25","The Astronomy and Astrophysics Review","1","0935-4956","1432-0754","","Fysikk","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1989","","","","","","0","http://www.springerlink.com/?MUD=MP"
"447495","The Australian journal of rural health","18-Aug-2023 13:56:25","The Australian journal of rural health","1","1038-5282","1440-1584","","Samfunnsmedisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1992","","","","Australia","","0","http://www.blackwellpublishing.com/submit.asp?ref=1038-5282"
"447496","The Banking law journal","18-Aug-2023 13:56:25","The Banking law journal","1","0005-5506","","","Rettsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1889","","","","","","0","NA"
"447497","The Behavior Analyst","08-Jun-2023 11:42:57","The Behavior Analyst","1","0738-6729","","","Psykologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1978","","","Association for Behavior Analysis International","USA","","0","http://www.abainternational.org/TBA.asp"
"447498","The Black scholar","18-Aug-2023 13:56:25","The Black scholar","1","0006-4246","2162-5387","","Sosialantropologi","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1969","","","","","","0","http://www.routledge.com/"
"447499","The Botanical review","18-Aug-2023 13:56:25","The Botanical review","1","0006-8101","1874-9372","","Biovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1935","","","","","","0","http://www.springerlink.com/?MUD=MP"
"447500","The British Accounting Review","18-Aug-2023 13:56:25","The British Accounting Review","1","0890-8389","1095-8347","","Økonomisk-administrative fag","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18173","1995","","Elsevier","","Storbritannia","Engelsk","0","http://www.sciencedirect.com/science/journal/08908389"
"447501","The Brookings review","15-Aug-2023 13:31:38","The Brookings review","1","0745-1253","2328-2959","","Økonomisk-administrative fag","Samfunnsvitenskap","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1982","","","","","","0","NA"
"447502","The Bryologist","18-Aug-2023 13:56:25","The Bryologist","1","0007-2745","1938-4378","","Biovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1898","","","","","","0","http://www.abls.org/"
"447503","The Business lawyer","18-Aug-2023 13:54:28","The Business lawyer","1","0007-6899","2164-1838","","Rettsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1946","","","","","","0","http://www.americanbar.org/aba.html"
"447504","The Canadian applied mathematics quarterly","08-Jun-2023 11:42:57","The Canadian applied mathematics quarterly","1","1073-1849","1938-2634","","Matematikk","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1993","","","","Canada","","0","http://www.math.ualberta.ca/ami/camq.html"
"447505","The Cancer Journal","18-Aug-2023 13:56:25","The Cancer Journal","1","1528-9117","1540-336X","","Onkologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18299","2000","","Lippincott Williams & Wilkins","","","","0","http://journals.lww.com/journalppo/pages/default.aspx"
"447506","Career Development Quarterly (CDQ)","18-Aug-2023 13:56:25","Career Development Quarterly (CDQ)","1","0889-4019","2161-0045","","Psykologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18270","1986","","John Wiley & Sons","National Career Development Association (NCDA)","USA","Engelsk","0","https://onlinelibrary.wiley.com/journal/21610045"
"447507","The Case manager","15-Aug-2023 13:31:38","The Case manager","1","1061-9259","1532-6527","","Økonomisk-administrative fag","Samfunnsvitenskap","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","0","http://www.sciencedirect.com/science/journal/10619259"
"447508","The Catholic Biblical Quarterly","08-Jun-2023 11:39:34","The Catholic Biblical Quarterly","1","0008-7912","2163-2529","","Teologi og religionsvitenskap","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1939","","","Catholic Biblical Association of America","USA","Engelsk","0","http://catholicbiblical.org/publications/cbq"
"447509","Catholic Historical Review","18-Aug-2023 13:56:25","Catholic Historical Review","1","0008-8080","1534-0708","","Historie og Idéhistorie","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18127","1915","","Catholic University of America Press","","USA","Engelsk","0","https://muse.jhu.edu/journals/kritika/"
"447510","The Cato Journal","18-Aug-2023 13:56:25","The Cato Journal","1","0273-3072","1943-3468","","Statsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1981","","","","","","0","NA"
"447511","The Chaucer Review A Journal of Medieval Studies and Literary Criticism","18-Aug-2023 13:56:25","The Chaucer Review A Journal of Medieval Studies and Literary Criticism","1","0009-2002","1528-4204","","Engelsk","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18371","1966","","Penn State University Press","","USA","Engelsk","0","https://www.psupress.org/Journals/jnls_chaucer.html"
"447512","The chemical record","18-Aug-2023 13:56:25","The chemical record","1","1527-8999","1528-0691","","Kjemi og materialteknologi","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","0","http://eu.wiley.com/WileyCDA/"
"447513","The Chronicle of higher education","15-Aug-2023 13:31:38","The Chronicle of higher education","1","0009-5982","1931-1362","","Pedagogikk og utdanning","Samfunnsvitenskap","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1966","","","","USA","","0","http://chronicle.com/"
