"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"494369","Eceee Industrial Summer Study Proceedings","08-Jun-2023 11:40:28","Eceee Industrial Summer Study Proceedings","1","2001-7979","2001-7987","","Tverrfaglig teknologi","Realfag og teknologi","","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","Sverige","Engelsk","1","https://www.eceee.org/library/conference_proceedings/eceee_Industrial_Summer_Study/"
"494370","Epidemiology Research International","06-Jun-2023 12:22:29","Epidemiology Research International","1","2090-2972","2090-2980","","Generell medisin","Medisin og helsefag","","0","0","0","0","0","0","","","","","","","","","","","","","","","","2010","","","","Egypt","","0","https://www.hindawi.com/journals/eri/"
"494371","European Neurological Review","18-Aug-2023 13:54:28","European Neurological Review","1","1758-3837","1758-3845","","Nevrologi","Medisin og helsefag","","1","1","1","1","1","1","","","","","","","","","","","","","","","","2006","","","Touch Medical Media Ltd.","Storbritannia","Engelsk","0","http://www.touchneurology.com/journals/european-neurological-review"
"494372","Hepatology International","18-Aug-2023 13:56:25","Hepatology International","1","1936-0533","1936-0541","","Endokrinologi","Medisin og helsefag","","1","1","1","1","1","1","","","","","","","","","","","","","","","22512","2007","","Springer","","Sveits","Engelsk","0","https://www.springer.com/journal/12072"
"494373","Invertebrate Zoology","18-Aug-2023 13:56:25","Invertebrate Zoology","1","1812-9250","1814-0815","","Biovitenskap","Realfag og teknologi","","0","0","0","0","0","0","","","","","","","","","","","","","","","22077","","","KMK Scientific Press Ltd.","","Russland","Flerspråklig","0","http://kmkjournals.com/journals/Inv_Zool"
"494374","Arabian Journal of Chemistry","18-Aug-2023 13:56:25","Arabian Journal of Chemistry","1","1878-5352","1878-5379","DOAJ","Kjemi og materialteknologi","Realfag og teknologi","","1","1","1","1","1","1","","","","","","","","","","","","","","","18725","2009","","King Saud University","","Nederland","Engelsk","0","https://www.journals.elsevier.com/arabian-journal-of-chemistry/"
"494375","Annals of Silvicultural Research (Ann. Silvic. Research)","18-Aug-2023 13:56:25","Annals of Silvicultural Research","1","","2284-354X","DOAJ","Biovitenskap","Realfag og teknologi","","1","1","1","1","1","1","","","","","","","","","","","","","","","","2013","","","Consiglio per la ricerca in agricoltura e l'analisi dell'economia agraria - Research Centre for Forestry and Wood","Italia","Flerspråklig","0","https://journals-crea.4science.it/index.php/asr"
"494376","Trends and Issues in Crime and Criminal Justice","18-Aug-2023 13:56:25","Trends and Issues in Crime and Criminal Justice","1","0817-8542","1836-2206","","Tverrfaglig samfunnsforskning","Samfunnsvitenskap","","0","0","0","0","0","0","","","","","","","","","","","","","","","","1986","","","Australian Institute of Criminology","Australia","Engelsk","0","https://aic.gov.au/publications/tandi"
"494377","Translational Animal Science","18-Aug-2023 13:56:25","Translational Animal Science","1","","2573-2102","DOAJ","Veterinærmedisin","Medisin og helsefag","","0","0","0","0","0","0","","","","","","","","","","","","","","","18364","2017","","Oxford University Press","","USA","Engelsk","0","https://academic.oup.com/tas"
"494378","Transactions of A. Razmadze Mathematical Institute","18-Aug-2023 13:56:25","Transactions of A. Razmadze Mathematical Institute","1","2346-8092","2588-9028","","Matematikk","Realfag og teknologi","","1","1","1","1","1","1","","","","","","","","","","","","","","","18173","1994","","Elsevier","Elsevier BV","Nederland","Engelsk","0","https://www.journals.elsevier.com/transactions-of-a-razmadze-mathematical-institute/"
