"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"486342","Green Letters. Studies in Ecocriticism","18-Aug-2023 13:56:25","Green Letters. Studies in Ecocriticism","1","1468-8417","2168-1414","","Litteraturvitenskap","Humaniora","","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","18402","2000","","Routledge","","Storbritannia","Engelsk","0","http://www.tandfonline.com/loi/rgrl20"
"486343","Journal of Insurance Issues","08-Jun-2023 11:42:57","Journal of Insurance Issues","1","1531-6076","2332-4244","","Matematikk","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","1991","","","Western Risk and Insurance Association","USA","Engelsk","0","http://insuranceissues.org/"
"486344","Journal of Actuarial Practice","08-Jun-2023 11:39:34","Journal of Actuarial Practice","1","","1064-6647","","Økonomisk-administrative fag","Samfunnsvitenskap","","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","1993","","","Absalom Press","USA","Engelsk","0","http://www.jofap.org"
"486345","Science China. Earth Sciences","18-Aug-2023 13:56:25","Science China. Earth Sciences","1","1674-7313","1869-1897","","Geovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","2010","","","Zhongguo Kexue Zazhishe","Kina","Engelsk","0","http://earth.scichina.com:8080/sciDe/EN/volumn/home.shtml"
"486346","Humanities","18-Aug-2023 13:56:25","Humanities","1","","2076-0787","DOAJ","Tverrfaglig humanistisk forskning","Humaniora","","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","26778","2012","","MDPI","","Sveits","Engelsk","0","http://www.mdpi.com/journal/humanities"
"486348","AIMS Neuroscience","18-Aug-2023 13:56:25","AIMS Neuroscience","1","","2373-7972","DOAJ","Nevrologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","2014","","","AIMS Press","USA","Engelsk","0","http://www.aimspress.com/aimsn/ch/index.aspx"
"486349","Societies","18-Aug-2023 13:56:25","Societies","1","","2075-4698","DOAJ","Tverrfaglig samfunnsforskning","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","26778","2011","","MDPI","","Internasjonal","Engelsk","0","http://www.mdpi.com/journal/societies"
"486358","Le Regioni","18-Aug-2023 13:56:25","Le Regioni","1","0391-7576","2612-050X","","Rettsvitenskap","Samfunnsvitenskap","","1","1","0","","","","","","","","","","","","","","","","","","14727","1973","","Il Mulino","","Italia","Italiensk","0","https://www.mulino.it/riviste/issn/0391-7576"
"486376","Sovremennye problemy servisa i turizma","15-Aug-2023 13:31:38","Service & Tourism: Current Challenges","1","1995-0411","2414-9063","","Tverrfaglig humanistisk forskning","Humaniora","0","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","2007","","","Russian State University of Tourism and Service","Russland","Russisk","0","http://stcc-journal.org/"
"486379","Psychologie du Travail et des Organisations","18-Aug-2023 13:56:25","Work and Organizational Psychology","1","1420-2530","1778-3631","","Psykologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","1994","","","Association Internationale de Psychologie du Travail de Langue Française","Frankrike","Fransk","0","http://revue-pto.com/"
