"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"504477","Human Genetics and Genomics Advances (HGG Advances)","18-Aug-2023 13:56:25","Human Genetics and Genomics Advances (HGG Advances)","1","","2666-2477","DOAJ","Tverrfaglig naturvitenskap og medisin","Realfag og teknologi","","1","1","","","","","","","","","","","","","","","","","","","","2020","","","Cell Press","USA","Engelsk","0","https://www.cell.com/hgg-advances/home"
"504478","Chronic Obstructive Pulmonary Diseases: Journal of the COPD Foundation","18-Aug-2023 13:56:25","Chronic Obstructive Pulmonary Diseases: Journal of the COPD Foundation","1","","2372-952X","","Hjerte, kar og luftveier","Medisin og helsefag","","1","1","","","","","","","","","","","","","","","","","","","","2014","","","COPD Foundation","USA","Engelsk","0","https://journal.copdfoundation.org/"
"504479","Proceedings of the Paris Institute for advanced study","06-Jun-2023 12:22:29","Proceedings of the Paris Institute for advanced study","1","","2826-2832","","Tverrfaglig samfunnsforskning","Samfunnsvitenskap","","0","0","","","","","","","","","","","","","","","","","","","","2022","","","Paris Institute for Advanced Study (Paris IAS)","Frankrike","Flerspråklig","1","https://paris.pias.science/"
"504480","IEEE Journal on Emerging and Selected Topics in Circuits and Systems","18-Aug-2023 13:56:25","IEEE Journal on Emerging and Selected Topics in Circuits and Systems","1","2156-3357","2156-3365","","IKT","Realfag og teknologi","","1","1","","","","","","","","","","","","","","","","","","","18231","2011","","IEEE (Institute of Electrical and Electronics Engineers)","","USA","Engelsk","0","https://ieee-cas.org/publication/JETCAS"
"504481","Forest and Society","18-Aug-2023 13:56:25","Forest and Society","1","2549-4724","2549-4333","DOAJ","Tverrfaglig naturvitenskap og medisin","Realfag og teknologi","","1","1","","","","","","","","","","","","","","","","","","","","2017","","","Fakultas Kehutanan, Universitas Hasanuddin","Indonesia","Engelsk","0","https://journal.unhas.ac.id/index.php/fs/index"
"504482","ELAD-SILDA : Études de Linguistique et d’Analyse des Discours","06-Jun-2023 12:22:29","ELAD-SILDA: Studies in Linguistics and Discourse Analysis","1","","2609-6609","DOAJ","Lingvistikk","Humaniora","","1","1","","","","","","","","","","","","","","","","","","","24020","2018","","Centre d'Etudes Linguistiques","","Frankrike","Flerspråklig","0","https://publications-prairial.fr/elad-silda/index.php?id=984"
"504489","Vietnam Journal of Science, Technology and Engineering","06-Jun-2023 12:22:29","Vietnam Journal of Science, Technology and Engineering","1","2525-2461","2615-9937","DOAJ","Tverrfaglig teknologi","Realfag og teknologi","","1","1","","","","","","","","","","","","","","","","","","","","2017","","","Ministry of Science and Technology","Vietnam","Engelsk","0","https://vietnamscience.vjst.vn/index.php/vjste/index"
"504490","European Research Studies Journal","06-Jun-2023 12:17:35","European Research Studies Journal","1","1108-2976","","","Økonomisk-administrative fag","Samfunnsvitenskap","","1","1","","","","","","","","","","","","","","","","","","","","1998","","","International Strategic Management Association (ISMA), E. Thalassinos","Hellas","Engelsk","1","https://ersj.eu/"
"504491","ACS Agricultural Science & Technology","18-Aug-2023 13:56:25","ACS Agricultural Science & Technology","1","","2692-1952","","Tverrfaglig teknologi","Realfag og teknologi","","1","1","","","","","","","","","","","","","","","","","","","18056","2021","","American Chemical Society (ACS)","","USA","Engelsk","0","https://pubs.acs.org/journal/aastgj"
"504492","Journal of Cognition and Neuroethics (JCN)","06-Jun-2023 12:22:29","Journal of Cognition and Neuroethics (JCN)","1","","2166-5087","","Filosofi","Humaniora","","0","0","","","","","","","","","","","","","","","","","","","","2013","","","Center for Cognition and Neuroethics University of Michigan-Flint","USA","Engelsk","0","https://www.cognethic.org/jcn"
"504497","MAUSAM","18-Aug-2023 13:56:25","MAUSAM","1","0252-9416","","","Geovitenskap","Realfag og teknologi","","0","0","","","","","","","","","","","","","","","","","","","","1979","","","India Meteorological Department","India","Flerspråklig","0","https://mausamjournal.imd.gov.in/index.php/MAUSAM/index"
