"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"442306","Journal des Maladies Vasculaires","15-Aug-2023 13:31:38","Journal des Maladies Vasculaires","1","0398-0499","2214-8116","","Hjerte, kar og luftveier","Medisin og helsefag","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1976","","","Masson Editeurs","Frankrike","Fransk","0","http://www.em-consulte.com/revue/JDMV/articlesarchives/journal-de-medecine-vasculaire"
"442307","Journal Electromagnetic Waves and Applications","18-Aug-2023 13:56:25","Journal Electromagnetic Waves and Applications","1","0920-5071","1569-3937","","IKT","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18109","1987","","Brill Academic Publishers","","Nederland","","0","http://www.brill.nl/journal-electromagnetic-waves-and-applications"
"442308","Journal for Christian Theological Research","06-Jun-2023 12:22:29","Journal for Christian Theological Research","1","","1087-1624","","Teologi og religionsvitenskap","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1996","","","Christian Theological Research Fellowship ","USA","","0","http://www.luthersem.edu/ctrf/"
"442309","Journal for Cultural and Religious Theory","08-Jun-2023 11:39:34","Journal for Cultural and Religious Theory","1","","1530-5228","","Teologi og religionsvitenskap","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1999","","","The Whitestone Foundation","USA","","0","http://www.jcrt.org/"
"442310","Journal for Cultural Research","18-Aug-2023 13:56:25","Journal for Cultural Research","1","1479-7585","1740-1666","","Sosialantropologi","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18442","2003","","Taylor & Francis","","Storbritannia","","0","http://www.tandf.co.uk/journals/titles/14797585.asp"
"442311","Journal for Research in Mathematics Education","18-Aug-2023 13:56:25","Journal for Research in Mathematics Education","1","0021-8251","1945-2306","","Matematikk","Realfag og teknologi","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","1970","","","National Council of Teachers of Mathematics","USA","Engelsk","0","http://www.nctm.org/publications/journal-for-research-in-mathematics-education/"
"442312","Journal for the Education of the Gifted","18-Aug-2023 13:56:25","Journal for the Education of the Gifted","1","0162-3532","2162-9501","","Pedagogikk og utdanning","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18411","1978","","Sage Publications","","USA","Engelsk","0","http://jeg.sagepub.com/"
"442313","Psychoanalysis, Culture & Society","18-Aug-2023 13:56:25","Psychoanalysis, Culture & Society","1","1088-0763","1543-3390","","Psykologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18370","1996","","Palgrave Macmillan","","USA","","0","http://www.palgrave-journals.com/pcs/index.html"
"442314","Journal for the Scientific Study of Religion","18-Aug-2023 13:56:25","Journal for the Scientific Study of Religion","1","0021-8294","1468-5906","","Teologi og religionsvitenskap","Humaniora","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","18270","1961","","John Wiley & Sons","The Society for the Scientific Study of Religion","USA","Engelsk","0","https://onlinelibrary.wiley.com/journal/14685906"
"442315","Journal for the Study of Judaism","18-Aug-2023 13:56:25","Journal for the Study of Judaism","1","0047-2212","1570-0631","","Teologi og religionsvitenskap","Humaniora","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","18109","1970","","Brill Academic Publishers","","Nederland","Flerspråklig","0","http://booksandjournals.brillonline.com/content/journals/15700631"
"442316","Journal for the Study of Religions and Ideologies","18-Aug-2023 13:56:25","Journal for the Study of Religions and Ideologies","1","","1583-0039","","Teologi og religionsvitenskap","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","2002","","","SCIRI (the Seminar for the Interdisciplinary Research of Religions and Ideologies) and SACRI (the Academic Society for the Research of Religions and Ideologies)","Romania","Flerspråklig","0","http://www.jsri.ro/"
"442317","Journal for the Study of the Old Testament","18-Aug-2023 13:56:25","Journal for the Study of the Old Testament","1","0309-0892","1476-6728","","Teologi og religionsvitenskap","Humaniora","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","18411","1976","","Sage Publications","","Storbritannia","Engelsk","0","http://jot.sagepub.com/"
"442318","Journal for the Study of the Pseudepigrapha","18-Aug-2023 13:56:25","Journal for the Study of the Pseudepigrapha","1","0951-8207","1745-5286","","Teologi og religionsvitenskap","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18411","1987","","Sage Publications","","Storbritannia","Engelsk","0","http://jsp.sagepub.com/"
"442319","Journal Francais d'Ophtalmologie","18-Aug-2023 13:56:25","Journal Francais d'Ophtalmologie","1","0181-5512","1773-0597","","Øyesykdommer","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1978","","","Masson Editeurs","Frankrike","Flerspråklig","0","http://www.em-consulte.com/revue/JFOO"
"442320","Journal of Ornithology = Journal fur Ornithologie","18-Aug-2023 13:56:25","Journal of Ornithology = Journal fur Ornithologie","1","0021-8375","1439-0361","","Biovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1853","","","","Tyskland","","0","http://www.springerlink.com/content/110831/"
"442321","Journal für Praktische Chemie - Chemiker-Zeitung","15-Feb-2016 14:02:49","Journal für Praktische Chemie - Chemiker-Zeitung","0","0941-1216","","","Kjemi og materialteknologi","Realfag og teknologi","","","","","","","","","","","","","","","","","","","","","1","","1992","1998","","Wiley-Interscience Publishers","Tyskland","","0","http://www3.interscience.wiley.com/cgi-bin/jhome/40004076"
"442322","Journal für Praktische Chemie - Practical Applications and Applied Chemistry","19-Aug-2019 16:03:43","Journal für Praktische Chemie - Practical Applications and Applied Chemistry","0","1436-9966","1521-3897","","Kjemi og materialteknologi","Realfag og teknologi","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1999","2001","","Wiley-Interscience Publishers","Tyskland","","0","http://www.worldcatlibraries.org/wcpa/top3mset/5064a8a03adf9ec3a19afeb4da09e526.html"
"442323","Journal für die Reine und Angewandte Mathematik","18-Aug-2023 13:56:25","Journal für die Reine und Angewandte Mathematik","1","0075-4102","1435-5345","","Matematikk","Realfag og teknologi","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","18493","","","Walter de Gruyter (De Gruyter)","","Tyskland","","0","http://www.degruyter.de/rs/278_3127_DEU_h.htm"
"442324","Journal für Entwicklungspolitik","18-Aug-2023 13:56:25","Journal für Entwicklungspolitik","1","0258-2384","","","Statsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1985","","","Mattersburger Kreis für Entwicklungspolitik an den","Østerrike","","0","http://www.mattersburgerkreis.at/jep/"
"442325","Journal International des Sciences de la Vigne et du Vin","08-Jun-2023 11:42:57","Journal International des Sciences de la Vigne et du Vin","1","1151-0285","","","Biovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1990","","","","Frankrike","","0","http://www.jisvv.com/"
"442326","Journal of AAPOS","18-Aug-2023 13:56:25","Journal of AAPOS","1","1091-8531","1528-3933","","Øyesykdommer","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1997","","","","USA","","0","http://www.sciencedirect.com/science/journal/10918531"
"442327","Journal of Access Services","18-Aug-2023 13:56:25","Journal of Access Services","1","1536-7967","1536-7975","","Biblioteks- og informasjonsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18216","2002","","Haworth Press","","USA","","0","http://www.haworthpressinc.com/store/product.asp?sku=J204"
"442328","Journal of Accident & Emergency Medicine","15-Feb-2016 14:02:49","Journal of Accident & Emergency Medicine","0","1351-0622","","","Anestesi, intensiv, akutt","Medisin og helsefag","","","","","","","","","","","","","","","","","","","","","1","","1994","2000","","BMJ Publishing Group","USA","","0","https://www.ncbi.nlm.nih.gov/pmc/journals/156/"
"442329","Journal of Accountancy","15-Aug-2023 13:31:38","Journal of Accountancy","1","0021-8448","1945-0729","","Økonomisk-administrative fag","Samfunnsvitenskap","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1905","","","American Institute of Certified Public Accountants","USA","","0","http://www.aicpa.org/pubs/jofa/index.htm"
"442330","Journal of Accounting and Economics","18-Aug-2023 13:56:25","Journal of Accounting and Economics","1","0165-4101","1879-1980","","Økonomisk-administrative fag","Samfunnsvitenskap","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","18173","1979","","Elsevier","","Nederland","Engelsk","0","https://www.sciencedirect.com/journal/journal-of-accounting-and-economics"
