"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"498685","Journal of the Intensive Care Society (JICS)","18-Aug-2023 13:56:25","Journal of the Intensive Care Society (JICS)","1","1751-1437","2057-360X","","Kirurgiske fag","Medisin og helsefag","","1","1","1","1","","","","","","","","","","","","","","","","","18411","2000","","Sage Publications","","Storbritannia","Engelsk","0","https://uk.sagepub.com/en-gb/eur/journal/journal-intensive-care-society"
"498686","Lowland Technology International (LTI)","06-Jun-2023 12:22:29","Lowland Technology International (LTI)","1","1344-9656","2187-8870","","Geovitenskap","Realfag og teknologi","","0","0","0","0","","","","","","","","","","","","","","","","","","1999","","","International Association of Lowland Technology (IALT)","Japan","Engelsk","0","http://cot.unhas.ac.id/journals/index.php/ialt_lti"
"498687","Nano-Micro Letters (NML)","18-Aug-2023 13:56:25","Nano-Micro Letters (NML)","1","2311-6706","2150-5551","DOAJ","Tverrfaglig teknologi","Realfag og teknologi","","1","1","1","1","","","","","","","","","","","","","","","","","22512","2009","","Springer","","Hongkong, USA","Engelsk","0","https://www.springer.com/journal/40820"
"498688","Oncology Research and Treatment","18-Aug-2023 13:56:25","Oncology Research and Treatment","1","2296-5270","2296-5262","","Onkologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","18410","2014","","S. Karger","","Sveits","Engelsk","0","https://www.karger.com/Journal/Home/224106"
"498689","Pediatriya - Zhurnal im G.N. Speranskogo","18-Aug-2023 13:56:25","Pediatriya - Zhurnal im G.N. Speranskogo","1","0031-403X","1990-2182","","Pediatri","Medisin og helsefag","","0","0","0","0","","","","","","","","","","","","","","","","","","1937","","","Mezhdunarodnyi Fond Okhrany Zdorov'ya Materi i Rebenka","Russland","Russisk","0","https://pediatriajournal.ru/"
"498690","Plant Gene","18-Aug-2023 13:56:25","Plant Gene","1","","2352-4073","","Biovitenskap","Realfag og teknologi","","1","1","1","1","","","","","","","","","","","","","","","","","18173","2015","","Elsevier","","Nederland","Engelsk","0","http://www.sciencedirect.com/science/journal/23524073"
"498691","Proceedings of the Workshop on Algorithm Engineering and Experiments (ALENEX)","06-Jun-2023 12:22:29","Proceedings of the Workshop on Algorithm Engineering and Experiments (ALENEX)","1","","2164-0300","","Matematikk","Realfag og teknologi","","0","0","0","0","","","","","","","","","","","","","","","","","18421","","","Society for Industrial and Applied Mathematics","","USA","Engelsk","1","https://www.siam.org/conferences/about-siam-conferences/proceedings"
"498692","Reproductive and Developmental Medicine","18-Aug-2023 13:56:25","Reproductive and Developmental Medicine","1","2096-2924","2589-8728","DOAJ","Biovitenskap","Realfag og teknologi","","1","1","1","1","","","","","","","","","","","","","","","","","19443","2017","","Medknow Publications","","Kina, India","Engelsk","0","http://www.repdevmed.org/"
"498705","Современа филологија","06-Jun-2023 12:22:29","Journal of Contemporary Philology (JCP)","1","2545-4765","2545-4773","DOAJ","Lingvistikk","Humaniora","","1","1","1","1","","","","","","","","","","","","","","","","","","2018","","","Blaže Koneski Faculty of Philology, Ss. Cyril and Methodius University in Skopje","Makedonia","Flerspråklig","0","https://journals.ukim.mk/index.php/jcp"
"498735","Asian Journal of Distance Education","06-Jun-2023 12:22:29","Asian Journal of Distance Education","1","1347-9008","","","Pedagogikk og utdanning","Samfunnsvitenskap","","0","0","0","","","","","","","","","","","","","","","","","","","2003","","","Asian Society of Open and Distance Education, EdTechReview (ETR)","Japan","Engelsk","0","http://asianjde.org/ojs/index.php/AsianJDE"
"498742","Ardeth","06-Jun-2023 12:22:29","Ardeth","1","2532-6457","2611-934X","DOAJ","Arkitektur og design","Humaniora","","1","1","","","","","","","","","","","","","","","","","","","","2017","","","Rosenberg & Sellier, Lexis Compagnia editoriale in Torino","Italia","Engelsk","0","http://www.ardeth.eu/"
"498770","Behavior Studies in Organizations","06-Jun-2023 12:22:29","Behavior Studies in Organizations","1","","2687-6272","","Psykologi","Medisin og helsefag","","1","1","1","","","","","","","","","","","","","","","","","","","2019","","","European Knowledge Development Institute (EUROKD)","Tyrkia","Engelsk","0","https://eurokd.com/journal/jd/9"
"498776","Slowakische Zeitschrift für Germanistik","06-Jun-2023 12:22:29","Slovak Journal of German Studies","1","1338-0796","","","Lingvistikk","Humaniora","","1","1","1","1","","","","","","","","","","","","","","","","","","2009","","","SUNG – Verband der Deutschlehrer und Germanisten der Slowakei","Slovakia","Tysk","0","https://sung.sk/szfg/"
"498864","Journal of European Landscapes","06-Jun-2023 12:28:56","Journal of European Landscapes","1","","2452-1051","","Tverrfaglig samfunnsforskning","Samfunnsvitenskap","","1","1","1","1","","","","","","","","","","","","","","","","","18067","2020","","Amsterdam University Press","","Nederland","Engelsk","0","https://journalofeuropeanlandscapes.eu/"
"498868","Journal of Digital Landscape Architecture (JoDLA)","18-Aug-2023 13:56:25","Journal of Digital Landscape Architecture (JoDLA)","1","2367-4253","2511-624X","DOAJ","Arkitektur og design","Humaniora","","1","1","1","1","","","","","","","","","","","","","","","","","","2016","","","Wichmann","Tyskland","Engelsk","0","https://gispoint.de/jodla.html"
"498885","Shuichan Xuebao","18-Aug-2023 13:56:25","Journal of Fisheries of China","1","1000-0615","","DOAJ","Biovitenskap","Realfag og teknologi","","0","0","0","0","","","","","","","","","","","","","","","","","","1964","","","Zhongguo Shuichan Xuehui","Kina","Kinesisk","0","http://en.cnki.com.cn/Journal_en/D-D052-SCKX.htm"
"498888","Neurology: Clinical Practice","18-Aug-2023 13:56:25","Neurology: Clinical Practice","1","2163-0402","2163-0933","","Nevrologi","Medisin og helsefag","","1","1","1","1","","","","","","","","","","","","","","","","","18299","2011","","Lippincott Williams & Wilkins","","USA","Engelsk","0","http://cp.neurology.org/"
"498890","Neuropsychopharmacologia Hungarica","18-Aug-2023 13:56:25","Neuropsychopharmacologia Hungarica","1","1419-8711","2064-2512","","Farmasi, farmakologi og toksikologi","Medisin og helsefag","","0","0","0","0","","","","","","","","","","","","","","","","","","1999","","","Neuroline","Ungarn","Flerspråklig","0","https://en.mppt.hu/journal/"
