"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"502803","Zdrowie Publiczne","06-Jun-2023 12:22:29","Polish Journal of Public Health","1","0044-2011","2083-4829","","Tverrfaglig samfunnsforskning","Samfunnsvitenskap","","1","1","1","","","","","","","","","","","","","","","","","","","1934","","","Medical University of Lublin, Sciendo","Polen","Flerspråklig","0","https://sciendo.com/journal/pjph"
"502804","Journal of Stochastic Analysis (JOSA)","06-Jun-2023 12:22:29","Journal of Stochastic Analysis (JOSA)","1","","2689-6931","","Matematikk","Realfag og teknologi","","0","0","0","","","","","","","","","","","","","","","","","","","2020","","","LSU Digital Commons","USA","Engelsk","0","https://digitalcommons.lsu.edu/josa/"
"502805","Revista História da Educação","18-Aug-2023 13:56:25","Revista História da Educação","1","1414-3518","2236-3459","DOAJ","Historie og Idéhistorie","Humaniora","","1","1","1","","","","","","","","","","","","","","","","","","","1997","","","Associação Sul-Rio-Grandense de Pesquisadores em História da Educação - Asphe","Brasil","Portugisisk","0","https://seer.ufrgs.br/asphe"
"502806","Frontiers in Communications and Networks","08-Jun-2023 11:39:34","Frontiers in Communications and Networks","1","","2673-530X","DOAJ","IKT","Realfag og teknologi","","1","1","1","","","","","","","","","","","","","","","","","","26841","2020","","Frontiers Media S.A.","","Sveits","Engelsk","0","https://www.frontiersin.org/journals/communications-and-networks"
"502807","Journal of Magnesium and Alloys","18-Aug-2023 13:56:25","Journal of Magnesium and Alloys","1","","2213-9567","DOAJ","Kjemi og materialteknologi","Realfag og teknologi","","1","1","1","","","","","","","","","","","","","","","","","","18173","2013","","Elsevier","","Nederland","Engelsk","0","https://www.sciencedirect.com/journal/journal-of-magnesium-and-alloys"
"502808","Australian Journal of Human Rights","18-Aug-2023 13:56:25","Australian Journal of Human Rights","1","1323-238X","2573-573X","","Rettsvitenskap","Samfunnsvitenskap","","1","1","1","","","","","","","","","","","","","","","","","","18442","1994","","Taylor & Francis","","Australia, Storbritannia","Engelsk","0","https://www.tandfonline.com/toc/rjhu20/current"
"502809","Teaching and Learning in Nursing","18-Aug-2023 13:56:25","Teaching and Learning in Nursing","1","1557-3087","1557-2013","","Sykepleie","Medisin og helsefag","","1","1","1","","","","","","","","","","","","","","","","","","18173","2006","","Elsevier","","USA","Engelsk","0","https://www.sciencedirect.com/journal/teaching-and-learning-in-nursing"
"502810","Rangelands","18-Aug-2023 13:56:25","Rangelands","1","0190-0528","1551-501X","","Biovitenskap","Realfag og teknologi","","1","1","1","","","","","","","","","","","","","","","","","","18173","1979","","Elsevier","","USA","Engelsk","0","https://www.sciencedirect.com/journal/rangelands"
"502811","Current Clinical Microbiology Reports","18-Aug-2023 13:56:25","Current Clinical Microbiology Reports","1","","2196-5471","","Biovitenskap","Realfag og teknologi","","1","1","1","","","","","","","","","","","","","","","","","","22512","2014","","Springer","","Tyskland","Engelsk","0","http://link.springer.com/journal/40588"
"502812","PEC Innovation","08-Jun-2023 11:40:28","PEC Innovation","1","","2772-6282","DOAJ","Samfunnsmedisin","Medisin og helsefag","","1","1","0","","","","","","","","","","","","","","","","","","18173","2021","","Elsevier","","Nederland","Engelsk","0","https://www.sciencedirect.com/journal/pec-innovation"
"502813","Burns and Trauma","18-Aug-2023 13:56:25","Burns and Trauma","1","","2321-3876","DOAJ","Kirurgiske fag","Medisin og helsefag","","1","1","1","","","","","","","","","","","","","","","","","","18364","2013","","Oxford University Press","","Storbritannia","Engelsk","0","http://www.burnstrauma.com/"
"502814","Green Chemical Engineering (GreenChE)","18-Aug-2023 13:56:25","Green Chemical Engineering (GreenChE)","1","2096-9147","2666-9528","DOAJ","Kjemi og materialteknologi","Realfag og teknologi","","1","1","1","","","","","","","","","","","","","","","","","","18173","2020","","Elsevier","","Kina","Engelsk","0","https://www.sciencedirect.com/journal/green-chemical-engineering"
"502820","Proceedings of the Conference on Principles of Knowledge Representation and Reasoning (KR)","08-Jun-2023 11:40:28","Proceedings of the Conference on Principles of Knowledge Representation and Reasoning (KR)","1","2334-1025","2334-1033","","IKT","Realfag og teknologi","","1","1","0","","","","","","","","","","","","","","","","","","19632","1989","","AAAI Press","International Joint Conferences on Artificial Intelligence (IJCAI)","USA","Engelsk","1","https://proceedings.kr.org/"
"502824","Palgrave Studies in Maritime Politics and Security","06-Jun-2023 12:22:29","Palgrave Studies in Maritime Politics and Security","1","2730-7972","2730-7980","","Statsvitenskap","Samfunnsvitenskap","","1","1","1","","","","","","","","","","","","","","","","","","18370","2018","","Palgrave Macmillan","","Sveits","Engelsk","0","https://www.palgrave.com/gp/series/16675"
"502825","Palgrave Studies in Governance, Leadership and Responsibility","18-Aug-2023 13:56:25","Palgrave Studies in Governance, Leadership and Responsibility","1","2662-1304","2662-1312","","Tverrfaglig samfunnsforskning","Samfunnsvitenskap","","1","1","1","","","","","","","","","","","","","","","","","","18370","2016","","Palgrave Macmillan","","","Engelsk","0","https://www.palgrave.com/gp/series/15192"
"502826","MusicoGuia Magazine","08-Jun-2023 11:40:28","MusicoGuia Magazine","1","","2445-3641","","Musikkvitenskap","Humaniora","","1","1","1","","","","","","","","","","","","","","","","","","","2014","","","Musicoguía","Spania","Spansk","0","https://www.musicoguia.com/"
"502829","La Revista Internacional de Derecho (RID)","06-Jun-2023 12:22:29","La Revista Internacional de Derecho (RID)","1","","2788-7448","","Rettsvitenskap","Samfunnsvitenskap","","1","1","1","","","","","","","","","","","","","","","","","","","2020","","","Fondo Editorial de la Universidad Privada Norbert Wiener","Peru","Spansk","0","https://revistadederecho.uwiener.edu.pe/index.php/rider/index"
"502830","Psychiatry International","06-Jun-2023 12:22:29","Psychiatry International","1","","2673-5318","DOAJ","Psykiatri","Medisin og helsefag","","1","1","1","","","","","","","","","","","","","","","","","","26778","2020","","MDPI","","Sveits","Engelsk","0","https://www.mdpi.com/journal/psychiatryint"
"502835","Journal of Psychosocial Oncology Research and Practice","06-Jun-2023 12:22:29","Journal of Psychosocial Oncology Research and Practice","1","","2637-5974","","Onkologi","Medisin og helsefag","","1","1","1","","","","","","","","","","","","","","","","","","15103","2019","","Wolters Kluwer","","USA","Engelsk","0","https://journals.lww.com/jporp/pages/default.aspx"
"502836","Energy Material Advances","18-Aug-2023 13:56:25","Energy Material Advances","1","","2692-7640","DOAJ","Kjemi og materialteknologi","Realfag og teknologi","","1","1","1","","","","","","","","","","","","","","","","","","","2020","","","American Association for the Advancement of Science (AAAS); Beijing Institute of Technology","USA","Engelsk","0","https://spj.sciencemag.org/journals/energymatadv/"
"502837","Foot & Ankle Orthopaedics","18-Aug-2023 13:56:25","Foot & Ankle Orthopaedics","1","","2473-0114","DOAJ","Kirurgiske fag","Medisin og helsefag","","1","1","1","","","","","","","","","","","","","","","","","","18411","2016","","Sage Publications","","USA","Engelsk","0","https://journals.sagepub.com/home/fao"
"502838","Future Drug Discovery","06-Jun-2023 12:22:29","Future Drug Discovery","1","","2631-3316","DOAJ","Generell medisin","Medisin og helsefag","","1","1","1","","","","","","","","","","","","","","","","","","","2019","","","Future Science Ltd","Storbritannia","Engelsk","0","https://www.future-science.com/journal/fdd"
