"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"442610","Journal of Clinical Pharmacy and Therapeutics","18-Aug-2023 13:56:25","Journal of Clinical Pharmacy and Therapeutics","1","0269-4727","1365-2710","","Farmasi, farmakologi og toksikologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18270","1987","","John Wiley & Sons","Hindawi","Storbritannia","Engelsk","0","https://www.hindawi.com/journals/jcpt/"
"442611","Journal of Clinical Psychiatry","18-Aug-2023 13:56:25","Journal of Clinical Psychiatry","1","0160-6689","1555-2101","","Psykiatri","Medisin og helsefag","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","1978","","","Physicians Postgraduate Press","USA","Engelsk","0","http://www.psychiatrist.com/jcp/pages/home.aspx"
"442612","Journal of Clinical Psychology","18-Aug-2023 13:56:25","Journal of Clinical Psychology","1","0021-9762","1097-4679","","Psykologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","1","1","1","1","1","18270","1945","","John Wiley & Sons","","USA","Engelsk","0","http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-4679"
"442613","Journal of clinical psychology in medical settings","18-Aug-2023 13:56:25","Journal of clinical psychology in medical settings","1","1068-9583","1573-3572","","Psykologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1994","","","","USA","","0","http://www.google.com/search?q=Journal%20of%20clinical%20psychology%20in%20medical%20settings&hl=no&lr="
"442614","Journal of Clinical Psychopharmacology","18-Aug-2023 13:56:25","Journal of Clinical Psychopharmacology","1","0271-0749","1533-712X","","Farmasi, farmakologi og toksikologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","","1981","","","Lippincott Williams & Wilkins","Storbritannia","","0","http://journals.lww.com/psychopharmacology/pages/default.aspx"
"442615","Journal of clinical rheumatology","18-Aug-2023 13:56:25","Journal of clinical rheumatology","1","1076-1608","1536-7355","","Revmatologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1995","","","","","","0","http://www.lww.com/"
"442616","Journal of Clinical Ultrasound","18-Aug-2023 13:56:25","Journal of Clinical Ultrasound","1","0091-2751","1097-0096","","Radiologi og billeddiagnostikk","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1973","","","","USA","","0","http://www.google.com/search?q=Journal%20of%20Clinical%20Ultrasound&hl=no&lr="
"442617","Journal of Clinical Virology","18-Aug-2023 13:56:25","Journal of Clinical Virology","1","1386-6532","1873-5967","","Infeksjoner","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18173","1998","","Elsevier","","Nederland","","0","http://www.sciencedirect.com/science/journal/13866532"
"442618","Journal of cluster science","18-Aug-2023 13:56:25","Journal of cluster science","1","1040-7278","1572-8862","","Kjemi og materialteknologi","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1990","","","","","","0","http://www.springerlink.com/?MUD=MP"
"442619","Journal of Cognition and Culture","18-Aug-2023 13:56:25","Journal of Cognition and Culture","1","1567-7095","1568-5373","","Psykologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18109","2001","","Brill Academic Publishers","","Nederland","Engelsk","0","http://www.brill.nl/journal-cognition-and-culture"
"442620","Journal of Cognition and Development","18-Aug-2023 13:56:25","Journal of Cognition and Development","1","1524-8372","1532-7647","","Psykologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","2000","","","","USA","","0","http://www.cogdevsoc.org/jcd/jcd-home.html"
"442621","Journal of Cognitive Neuroscience","18-Aug-2023 13:56:25","Journal of Cognitive Neuroscience","1","0898-929X","1530-8898","","Nevrologi","Medisin og helsefag","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","18330","1989","","MIT Press","","USA","Engelsk","0","http://www.mitpressjournals.org/loi/jocn"
"442622","Journal of cold regions engineering","18-Aug-2023 13:56:25","Journal of cold regions engineering","1","0887-381X","1943-5495","","Tverrfaglig teknologi","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1987","","","","","","0","http://www.asce.org/"
"442623","Journal of Cold War Studies","18-Aug-2023 13:56:25","Journal of Cold War Studies","1","1520-3972","1531-3298","","Historie og Idéhistorie","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18330","1999","","MIT Press","","USA","Engelsk","0","http://www.mitpressjournals.org/loi/jcws"
"442624","Journal of Collective Negotiations in The Public Sector","15-Aug-2023 13:31:38","Journal of Collective Negotiations in The Public Sector","1","0047-2301","1541-4175","","Samfunnsøkonomi","Samfunnsvitenskap","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1972","","","","","","0","NA"
"442625","Journal of College Student Development","18-Aug-2023 13:56:25","Journal of College Student Development","1","0897-5264","0021-9789","","Psykologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1988","","","ACPA—College Student Educators International","USA","Engelsk","0","http://www.myacpa.org/journal-college-student-development"
"442626","Journal of College Student Psychotherapy","18-Aug-2023 13:56:25","Journal of College Student Psychotherapy","1","8756-8225","1540-4730","","Psykologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1986","","","","USA","","0","http://www.routledge.com/"
"442627","Journal of College Student Retention","18-Aug-2023 13:56:25","Journal of College Student Retention","1","1521-0251","1541-4167","","Pedagogikk og utdanning","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","12641","1999","","Baywood Publishing Company, Inc.","","USA","","0","http://www.baywood.com/journals/PreviewJournals.asp?Id=1521-0251"
"442628","Journal of Colloid and Interface Science","18-Aug-2023 13:56:25","Journal of Colloid and Interface Science","1","0021-9797","1095-7103","","Kjemi og materialteknologi","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1966","","","","USA","","0","http://www.sciencedirect.com/science/journal/00219797"
"442629","Journal of Colonialism & Colonial History","08-Jun-2023 11:39:34","Journal of Colonialism & Colonial History","1","","1532-5768","","Historie og Idéhistorie","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18271","2000","","Johns Hopkins University Press","","USA","Engelsk","0","http://www.press.jhu.edu/journals/journal_of_colonialism_and_colonial_history/"
"442630","Journal of combinatorial chemistry","06-Jun-2023 12:22:29","Journal of combinatorial chemistry","1","1520-4766","1520-4774","","Kjemi og materialteknologi","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1999","","","","","","0","http://pubs.acs.org/"
"442631","Journal of combinatorial designs (Print)","18-Aug-2023 13:56:25","Journal of combinatorial designs (Print)","1","1063-8539","1520-6610","","Matematikk","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1993","","","","","","0","http://eu.wiley.com/WileyCDA/"
"442632","Journal of combinatorial optimization","18-Aug-2023 13:56:25","Journal of combinatorial optimization","1","1382-6905","1573-2886","","Matematikk","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1997","","","","","","0","http://www.springerlink.com/?MUD=MP"
"442633","Journal of combinatorial theory. Series A","18-Aug-2023 13:56:25","Journal of combinatorial theory. Series A","1","0097-3165","1096-0899","","Matematikk","Realfag og teknologi","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","1971","","","","USA","","0","http://www.sciencedirect.com/science/journal/00973165"
"442634","Journal of combinatorial theory. Series B (Print)","18-Aug-2023 13:56:25","Journal of combinatorial theory. Series B (Print)","1","0095-8956","1096-0902","","Matematikk","Realfag og teknologi","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","2","2","","1971","","","","","","0","http://www.sciencedirect.com/science/journal/00958956"
"442635","Journal of Commonwealth Literature","18-Aug-2023 13:56:25","Journal of Commonwealth Literature","1","0021-9894","1741-6442","","Engelsk","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18411","1965","","Sage Publications","","Storbritannia","Engelsk","0","http://jcl.sagepub.com/"
"442636","Journal of Communication","18-Aug-2023 13:56:25","Journal of Communication","1","0021-9916","1460-2466","","Medier og kommunikasjon","Humaniora","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","18364","1951","","Oxford University Press","","USA","Engelsk","0","https://academic.oup.com/joc"
"442637","Journal of Communication and Religion","08-Jun-2023 11:42:57","Journal of Communication and Religion","1","0894-2838","","","Medier og kommunikasjon","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1987","","","","USA","","0","http://cscc.scu.edu/trends/journals/jcr.html"
"442638","Journal of Communication Inquiry","18-Aug-2023 13:56:25","Journal of Communication Inquiry","1","0196-8599","1552-4612","","Medier og kommunikasjon","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18411","1974","","Sage Publications","","USA","","0","http://jci.sagepub.com/"
"442639","Journal of Communication Management","18-Aug-2023 13:56:25","Journal of Communication Management","1","1363-254X","1478-0852","","Økonomisk-administrative fag","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","17801","1996","","Emerald Group Publishing Limited","","Storbritannia","","0","http://www.emeraldinsight.com/products/journals/journals.htm?id=jcom"
"442640","Journal of Communications and Networks","18-Aug-2023 13:56:25","Journal of Communications and Networks","1","1229-2370","1976-5541","","IKT","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1999","","","Korean Institute of Communications Sciences","Sør-Korea","","0","http://jcn.or.kr/home/journal/"
"442641","Journal of communications technology & electronics","18-Aug-2023 13:56:25","Journal of communications technology & electronics","1","1064-2269","1555-6557","","IKT","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1993","","","","","","0","http://www.maik.rssi.ru/ru/journals/"
"442642","Journal of community health","18-Aug-2023 13:56:25","Journal of community health","1","0094-5145","1573-3610","","Samfunnsmedisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1975","","","","","","0","http://www.springer.com/gp/products/journals"
"442643","Journal of Community Health Nursing","18-Aug-2023 13:56:25","Journal of Community Health Nursing","1","0737-0016","1532-7655","","Sykepleie","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18292","1984","","Lawrence Erlbaum Associates","","USA","","0","https://www.erlbaum.com/shop/tek9.asp?pg=products&specific=0737-0016"
"442644","Journal of Community Practice","18-Aug-2023 13:56:25","Journal of Community Practice","1","1070-5422","1543-3706","","Samfunnsmedisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18402","1994","","Routledge","","USA","","0","http://www.tandfonline.com/loi/wcom20?genre=journal&issn=1070-5422"
"442645","Journal of Community Psychology","18-Aug-2023 13:56:25","Journal of Community Psychology","1","0090-4392","1520-6629","","Psykologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18270","1973","","John Wiley & Sons","","USA","Engelsk","0","https://onlinelibrary.wiley.com/journal/15206629"
"442646","Journal of Evolutionary Biochemistry and Physiology","08-Jun-2023 11:42:57","Journal of Evolutionary Biochemistry and Physiology","1","0022-0930","1608-3202","","Biomedisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","22512","1969","","Springer","","Russland","","0","http://www.springer.com/life+sciences/evolutionary+%26+developmental+biology/journal/10893"
"442647","Journal of comparative economics","18-Aug-2023 13:56:25","Journal of comparative economics","1","0147-5967","1095-7227","","Samfunnsøkonomi","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","2","2","2","2","2","2","1","1","1","1","1","1","18173","1977","","Elsevier","","USA","Engelsk","0","http://www.sciencedirect.com/science/journal/01475967"
"442648","Journal of Comparative Pathology","18-Aug-2023 13:56:25","Journal of Comparative Pathology","1","0021-9975","1532-3129","","Veterinærmedisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1965","","","","Storbritannia","","0","http://www.sciencedirect.com/science/journal/00219975"
"442649","Journal of Comparative Policy Analysis","18-Aug-2023 13:56:25","Journal of Comparative Policy Analysis","1","1387-6988","1572-5448","","Statsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1999","","","","Storbritannia","","0","http://www.tandf.co.uk/journals/titles/13876988.asp"
"442650","Journal of Comparative Psychology","18-Aug-2023 13:56:25","Journal of Comparative Psychology","1","0735-7036","1939-2087","","Psykologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1983","","","American Psychological Association","USA","Engelsk","0","http://apa.org/pubs/journals/com/"
"442651","Journal of composite materials","18-Aug-2023 13:56:25","Journal of composite materials","1","0021-9983","1530-793X","","Kjemi og materialteknologi","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1967","","","","","","0","http://www.uk.sagepub.com/home.nav"
