"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"501731","Science Insights Education Frontiers (SIEF)","06-Jun-2023 12:22:29","Science Insights Education Frontiers (SIEF)","1","2644-058X","2578-9813","","Pedagogikk og utdanning","Samfunnsvitenskap","","1","1","1","","","","","","","","","","","","","","","","","","","2018","","","Insights Publisher","USA","Engelsk","0","https://bonoi.org/index.php/sief/index"
"501732","Science Insights","06-Jun-2023 12:22:29","Science Insights","1","2372-8191","2329-5856","","Tverrfaglig naturvitenskap og medisin","Realfag og teknologi","","1","1","1","","","","","","","","","","","","","","","","","","","2013","","","Insights Publisher","USA","Engelsk","0","https://bonoi.org/index.php/si/index"
"501733","Best Evidence in Chinese Education (BECE)","06-Jun-2023 12:22:29","Best Evidence in Chinese Education (BECE)","1","2639-5312","2639-5320","","Pedagogikk og utdanning","Samfunnsvitenskap","","1","1","1","","","","","","","","","","","","","","","","","","","2019","","","Insights Publisher","USA","Engelsk","0","https://bonoi.org/index.php/bece/index"
"501734","Journal of Posthumanism","06-Jun-2023 12:22:29","Journal of Posthumanism","1","2634-3576","2634-3584","","Litteraturvitenskap","Humaniora","","0","0","0","","","","","","","","","","","","","","","","","","26760","2021","","Transnational Press London","","Storbritannia","Engelsk","0","https://journals.tplondon.com/jp"
"501735","Journal of Online Learning Research (JOLR)","08-Jun-2023 11:39:34","Journal of Online Learning Research (JOLR)","1","","2374-1473","","Pedagogikk og utdanning","Samfunnsvitenskap","","1","1","1","","","","","","","","","","","","","","","","","","18078","2015","","Association for the Advancement of Computing in Education (AACE)","LearnTechLib-The Learning and Technology Library","USA","Engelsk","0","https://www.aace.org/pubs/jolr/"
"501739","Public Health Research & Practice","18-Aug-2023 13:56:25","Public Health Research & Practice","1","2204-2091","","DOAJ","Samfunnsmedisin","Medisin og helsefag","","1","1","1","","","","","","","","","","","","","","","","","","","2014","","","Sax Institute","Australia","Engelsk","0","https://www.phrp.com.au/"
"501766","European Economic Review Plus","06-Jun-2023 12:22:29","European Economic Review Plus","1","","2666-5506","","Samfunnsøkonomi","Samfunnsvitenskap","","0","0","0","","","","","","","","","","","","","","","","","","18173","2020","","Elsevier","","Nederland","Engelsk","0","https://www.journals.elsevier.com/european-economic-review-plus"
"501776","Findings","06-Jun-2023 12:28:56","Findings","1","","2652-8800","DOAJ","Tverrfaglig samfunnsforskning","Samfunnsvitenskap","","1","1","1","1","","","","","","","","","","","","","","","","","","2020","","","Network Design Lab School of Civil Engineering University of Sydney","Australia","Engelsk","0","https://findingspress.org/"
"501792","BMC Ecology and Evolution","08-Jun-2023 11:39:34","BMC Ecology and Evolution","1","","2730-7182","DOAJ","Biovitenskap","Realfag og teknologi","2","2","2","2","","","","","","","","","","","","","","","","","","16994","2021","","BioMed Central (BMC)","","Storbritannia","Engelsk","0","https://bmcecolevol.biomedcentral.com/"
"501794","Belgrade English Language and Literature Studies","08-Jun-2023 11:40:28","Belgrade English Language and Literature Studies","1","1821-3138","1821-4827","","Engelsk","Humaniora","","1","1","1","","","","","","","","","","","","","","","","","","","2009","","","The Department of English Language and Literature, Faculty of Philology, University of Belgrade","Serbia","Engelsk","0","https://belgrade-bells.fil.bg.ac.rs/index.php/belgrade-bells"
