"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"487699","Annales de la Faculté des Sciences de Toulouse (AFST)","08-Jun-2023 11:42:57","Annales de la Faculté des Sciences de Toulouse (AFST)","1","0240-2963","2258-7519","","Matematikk","Realfag og teknologi","","1","1","1","1","1","0","0","0","0","","","","","","","","","","","","","1979","","","Universite de Toulouse III (Paul Sabatier)","Frankrike","Flerspråklig","0","https://afst.centre-mersenne.org"
"487700","Novatica","06-Jun-2023 12:22:29","Novatica","1","0211-2124","2444-6629","","IKT","Realfag og teknologi","","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","1975","","","ATI","Spania","Spansk","0","http://www.ati.es/novatica/"
"487701","Elementa: Science of the Anthropocene","18-Aug-2023 13:56:25","Elementa: Science of the Anthropocene","1","","2325-1026","DOAJ","Tverrfaglig teknologi","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","2013","","","BioOne","USA","Engelsk","0","http://www.elementascience.org/"
"487702","International Journal of Innovation in Education","08-Jun-2023 11:39:34","International Journal of Innovation in Education","1","1755-151X","1755-1528","","Pedagogikk og utdanning","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","17842","2009","","InderScience Publishers","","Storbritannia","Engelsk","0","http://www.inderscience.com/jhome.php?jcode=ijiie"
"487703","Mémoires publiés par les membres de l’Institut français d’archéologie orientale (MIFAO)","06-Jun-2023 12:22:29","Mémoires publiés par les membres de l’Institut français d’archéologie orientale (MIFAO)","1","0257-411X","","","Arkeologi og konservering","Humaniora","","1","1","1","1","1","1","1","0","0","","","","","","","","","","","","","1902","","","Institut Français d'Archéologie Orientale","Egypt","Fransk","0","http://www.ifao.egnet.net/publications/catalogue/MIFAO/"
"487704","Australasian physical & engineering sciences in medicine","20-Aug-2020 18:51:32","Australasian physical & engineering sciences in medicine","0","0158-9938","1879-5447","","Biovitenskap","Realfag og teknologi","","","","","","1","1","1","1","1","","","","","","","","","","","","22512","1980","2019","Springer","","Australia","Engelsk","0","http://www.springer.com/biomed/journal/13246"
"487705","Journal of Historical Sociolinguistics","18-Aug-2023 13:56:25","Journal of Historical Sociolinguistics","1","","2199-2908","","Lingvistikk","Humaniora","","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","18493","2015","","Walter de Gruyter (De Gruyter)","","Tyskland","Engelsk","0","http://www.degruyter.com/view/j/jhsl"
"487706","Cell & Bioscience","18-Aug-2023 13:56:25","Cell & Bioscience","1","","2045-3701","DOAJ","Biovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","16994","2011","","BioMed Central (BMC)","","USA","Engelsk","0","http://cellandbioscience.biomedcentral.com"
"487707","Translational Biomedicine","06-Jun-2023 12:22:29","Translational Biomedicine","1","","2172-0479","","Biomedisin","Medisin og helsefag","","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","2010","","","Insight Medical Publishing: iMedPub","Spania","Engelsk","0","http://www.transbiomedicine.com/"
"487708","Nordic Studies in Pragmatism","08-Jun-2023 11:39:34","Nordic Studies in Pragmatism","1","1799-3954","","","Filosofi","Humaniora","","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","2010","","","Nordic Pragmatism Network","Finland","Engelsk","0","http://www.nordprag.org/nsp/"
