"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"487828","Soziales Recht Wissenschafltliche Zeitschrift für Arbeits- und Sozialrecht","06-Jun-2023 12:22:29","Soziales Recht. Wissenschafltliche Zeitschrift für Arbeits- und Sozialrecht","1","2193-5157","","","Rettsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","2011","","","Bund-Verlag GmbH","Tyskland","Tysk","0","http://www.bund-verlag.de/zeitschriften/soziales-recht/"
"487829","Musicworks: Journal of the Australian Council of Orff Schulwerk","06-Jun-2023 12:22:29","Musicworks: Journal of the Australian Council of Orff Schulwerk","1","","1320-078X","","Musikkvitenskap","Humaniora","","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","1999","","","Australian Council of Orff Schulwerk","Australia","Engelsk","0","http://search.informit.com.au/browseJournalTitle;res=IELHSS;issn=1320-078X"
"487830","WMU Studies in Maritime Affairs","06-Jun-2023 12:22:29","WMU Studies in Maritime Affairs","1","2196-8772","2196-8780","","Rettsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","22512","2013","","Springer","","Tyskland","Engelsk","0","http://www.springer.com/series/11556"
"487831","European Journal of Taxonomy","18-Aug-2023 13:56:25","European Journal of Taxonomy","1","","2118-9773","DOAJ","Biovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","2011","","","Museum National d'Histoire Naturelle","Frankrike","Engelsk","0","http://www.europeanjournaloftaxonomy.eu/index.php/ejt"
"487832","Engaging Science, Technology, and Society","08-Jun-2023 11:39:34","Engaging Science, Technology, and Society","1","","2413-8053","DOAJ","Tverrfaglig teknologi","Realfag og teknologi","","1","1","1","1","0","0","0","0","0","","","","","","","","","","","","","2015","","","Society for Social Studies of Science","Internasjonal","Engelsk","0","https://estsjournal.org/index.php/ests"
"487833","Journal of Addiction Research & Therapy","08-Jun-2023 11:40:28","Journal of Addiction Research & Therapy","1","2155-6105","","","Samfunnsmedisin","Medisin og helsefag","","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","2010","","","Omics Publishing Group","USA","Engelsk","0","http://www.omicsonline.org/addiction-research-therapy.php"
"487834","dObra[s] - revista da Associação Brasileira de Estudos de Pesquisas em Moda","08-Jun-2023 11:39:34","dObra[s] - revista da Associação Brasileira de Estudos de Pesquisas em Moda Forslag om ny endret original tittel:","1","1982-0313","2358-0003","DOAJ","Arkitektur og design","Humaniora","","1","1","1","1","1","1","1","0","0","","","","","","","","","","","","","2007","","","Associação Brasileira de Estudos e Pesquisas em Moda","Brasil","Portugisisk","0","https://dobras.emnuvens.com.br/dobras/index"
"487835","AERA Open","18-Aug-2023 13:56:25","AERA Open","1","","2332-8584","DOAJ","Pedagogikk og utdanning","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","18411","2014","","Sage Publications","","USA","Engelsk","0","http://ero.sagepub.com/"
"487837","Studies on the Religious Historyof the North","06-Jun-2023 12:22:29","Studies on the Religious Historyof the North","1","2002-1984","","","Teologi og religionsvitenskap","Humaniora","","1","1","1","1","1","1","1","1","0","","","","","","","","","","","","","2015","","","Umeå universitet","Sverige","Svensk","0","https://www.umu.se/forskning/grupper/religious-history-of-the-north/skriftserien-studies-on-the-religious-history-of-the-north/"
"487838","Journal of Early Modern Studies","18-Aug-2023 13:56:25","Journal of Early Modern Studies","1","","2279-7149","DOAJ","Tverrfaglig humanistisk forskning","Humaniora","","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","19978","2012","","Firenze University Press (FUP)","","Italia","Engelsk","0","http://www.fupress.net/index.php/bsfm-jems/index"
