"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"447373","Tandlægebladet","08-Jun-2023 11:42:57","Tandlægebladet","1","0039-9353","2445-8112","","Odontologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","19177","1901","","Dansk Tandlægeforening","","Danmark","Dansk","0","https://www.tandlaegebladet.dk/"
"447374","Tandläkartidningen","08-Jun-2023 11:42:57","Tandläkartidningen","1","0039-6982","","","Odontologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1971","","","Sveriges tandläkarförbund","","Svensk","0","https://www.tandlakartidningen.se/vetenskaplig-artikel/"
"447375","TAPPI Journal","15-Feb-2016 14:02:49","TAPPI Journal","0","0734-1415","","","Kjemi og materialteknologi","Realfag og teknologi","","","","","","","","","","","","","","","","","","","","1","1","","1982","2001","","","","","0","http://www.tappi.org/index.asp?pid=16069&ch=1"
"447376","Tatt opp i: Physics reports ISSN 0370-1573","06-Jun-2023 12:22:29","Tatt opp i: Physics reports ISSN 0370-1573","1","0167-7977","1878-1004","","Tverrfaglig teknologi","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1983","","","","","","0","NA"
"447377","TC","08-Jun-2023 11:42:57","TC","1","","1089-7747","","Teologi og religionsvitenskap","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1996","","","","USA","","0","http://www.sbl-site.org/"
"447378","TDR: The Drama Review","15-Feb-2016 14:02:49","TDR: The Drama Review","0","0012-5962","2326-2060","","Engelsk","Humaniora","","","","","","","","","","","","","","","","","","","","","1","","1968","1987","","","","","0","NA"
"447379","Teachers and Teaching: theory and practice","18-Aug-2023 13:56:25","Teachers and Teaching: theory and practice","1","1354-0602","1470-1278","","Pedagogikk og utdanning","Samfunnsvitenskap","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","18442","1995","","Taylor & Francis","","Storbritannia","Engelsk","0","https://www.tandfonline.com/journals/ctat20"
"447380","Teachers College Record (TCR)","18-Aug-2023 13:56:25","Teachers College Record (TCR)","1","0161-4681","1467-9620","","Pedagogikk og utdanning","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1970","","","EBSCO Publishing","Storbritannia","Engelsk","0","http://www.tcrecord.org/"
"447381","Teaching and learning in medicine","18-Aug-2023 13:56:25","Teaching and learning in medicine","1","1040-1334","1532-8015","","Samfunnsmedisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18402","1989","","Routledge","","USA","Engelsk","0","http://www.tandfonline.com/loi/htlm20"
"447382","Teaching Artist Journal","18-Aug-2023 13:56:25","Teaching Artist Journal","1","1541-1796","1541-180X","","Kunsthistorie","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","2003","","","","","","0","http://www.teachingartists.com/journal8.htm"
"447383","Teaching Business Ethics","15-Aug-2023 13:31:38","Teaching Business Ethics","1","1382-6891","1573-1944","","Økonomisk-administrative fag","Samfunnsvitenskap","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1997","","","","Nederland","","0","http://springerlink.metapress.com/content/1573-1944/"
"447384","Teaching Education","18-Aug-2023 13:56:25","Teaching Education","1","1047-6210","1470-1286","","Pedagogikk og utdanning","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18402","1987","","Routledge","","Storbritannia","Engelsk","0","http://www.tandf.co.uk/journals/titles/10476210.asp"
"447385","Teaching in Higher Education","18-Aug-2023 13:56:25","Teaching in Higher Education","1","1356-2517","1470-1294","","Pedagogikk og utdanning","Samfunnsvitenskap","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","18402","1996","","Routledge","","Storbritannia","Engelsk","0","http://www.tandfonline.com/toc/cthe20/current"
"447386","Teaching Mathematics and its Applications","18-Aug-2023 13:56:25","Teaching Mathematics and its Applications","1","0268-3679","1471-6976","","Matematikk","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1982","","","","Storbritannia","","0","http://teamat.oxfordjournals.org/"
"447387","Teaching of psychology","18-Aug-2023 13:56:25","Teaching of psychology","1","0098-6283","1532-8023","","Psykologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18411","1974","","Sage Publications","","USA","Engelsk","0","http://top.sagepub.com/"
"447388","Teaching sociology","18-Aug-2023 13:56:25","Teaching sociology","1","0092-055X","1939-862X","","Sosiologi","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18411","1973","","Sage Publications","","USA","Engelsk","0","http://tso.sagepub.com/"
"447389","Teaching Statistics","18-Aug-2023 13:56:25","Teaching Statistics","1","0141-982X","1467-9639","","Pedagogikk og utdanning","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18270","1979","","John Wiley & Sons","Teaching Statistics Trust","Storbritannia","Engelsk","0","https://onlinelibrary.wiley.com/journal/14679639"
"447390","Teaching Theology and Religion","18-Aug-2023 13:56:25","Teaching Theology and Religion","1","1368-4868","1467-9647","","Teologi og religionsvitenskap","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1998","","","","Storbritannia","","0","http://www.blackwellpublishing.com/journal.asp?ref=1368-4868"
"447391","Techné: Research in Philosophy and Technology","08-Jun-2023 11:39:34","Techné: Research in Philosophy and Technology","1","","1091-8264","","Filosofi","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1995","","","Philosophy Documentation Center, Society for Philosophy and Technology","USA","Engelsk","0","https://www.pdcnet.org/techne"
"447392","Technical Bulletin - Canadian Conservation Institute","08-Jun-2023 11:39:34","Technical Bulletin - Canadian Conservation Institute","1","0706-4152","","","Arkeologi og konservering","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1975","","","","Canada","","0","http://www.cci-icc.gc.ca/bookstore/viewCategory-e.cfm?id=18"
"447393","Technical Communication","18-Aug-2023 13:56:25","Technical Communication","1","0049-3155","1938-369X","","Medier og kommunikasjon","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1971","","","Society for Technical Communication","USA","Engelsk","0","https://www.stc.org/techcomm/"
"447394","Technical physics","18-Aug-2023 13:56:25","Technical physics","1","1063-7842","1090-6525","","Fysikk","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1993","","","","","","0","http://www.maik.rssi.ru/ru/journals/"
"447395","Technical physics letters","18-Aug-2023 13:56:25","Technical physics letters","1","1063-7850","1090-6533","","Fysikk","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1993","","","","","","0","http://www.maik.rssi.ru/ru/journals/"
"447396","Technikgeschichte","15-Aug-2023 13:31:38","Technikgeschichte","1","0040-117X","","","Historie og Idéhistorie","Humaniora","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18347","1933","","Nomos","","Tyskland","Tysk","0","http://www.tg.nomos.de"
"447397","Techniques in Coloproctology","18-Aug-2023 13:56:25","Techniques in Coloproctology","1","1123-6337","1128-045X","","Gastroenterologi og hepatologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1995","","","","","","0","http://www.springerlink.com/?MUD=MP"
"447398","Techniques in neurosurgery (Print)","15-Aug-2023 13:31:38","Techniques in neurosurgery (Print)","1","1077-2855","1534-5017","","Kirurgiske fag","Medisin og helsefag","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1995","","","","","","0","http://www.lww.com/"
"447399","Technologia Artis","15-Feb-2016 14:02:49","Technologia Artis","0","1211-3018","","","Arkeologi og konservering","Humaniora","","","","","","","","","","","","","","","","","1","1","1","1","1","","1990","2008","","","","","0","http://www.technologiaartis.org/english.html"
"447400","Technological Forecasting and Social Change","18-Aug-2023 13:56:25","Technological Forecasting and Social Change","1","0040-1625","1873-5509","","Økonomisk-administrative fag","Samfunnsvitenskap","2","2","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","1","1","18173","1970","","Elsevier","","USA","Engelsk","0","http://www.sciencedirect.com/science/journal/00401625"
"447401","Technology & Conservation","15-Aug-2023 13:31:38","Technology & Conservation","1","0146-1214","","","Arkeologi og konservering","Humaniora","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1976","","","","USA","","0","NA"
"447402","Technology and Culture","18-Aug-2023 13:56:25","Technology and Culture","1","0040-165X","1097-3729","","Tverrfaglig samfunnsforskning","Samfunnsvitenskap","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","18271","1959","","Johns Hopkins University Press","","USA","Engelsk","0","https://www.press.jhu.edu/journals/technology_and_culture/"
"447403","Technology in Cancer Research & Treatment (TCRT)","18-Aug-2023 13:56:25","Technology in Cancer Research & Treatment (TCRT)","1","1533-0346","1533-0338","DOAJ","Onkologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18411","2002","","Sage Publications","","USA","Engelsk","0","https://journals.sagepub.com/home/TCT"
"447405","Technology in society","18-Aug-2023 13:56:25","Technology in society","1","0160-791X","1879-3274","","Tverrfaglig samfunnsforskning","Samfunnsvitenskap","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","","1979","","","","","","0","http://www.sciencedirect.com/science/journal/0160791X"
"447406","Technology, Pedagogy and Education","18-Aug-2023 13:56:25","Technology, Pedagogy and Education","1","1475-939X","1747-5139","","Pedagogikk og utdanning","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18442","2002","","Taylor & Francis","Association of Information Technology in Teacher Education (ITTE)","Storbritannia","Engelsk","0","http://www.tandfonline.com/toc/rtpe20/current"
"447407","Technology review (1998)","18-Aug-2023 13:56:25","Technology review (1998)","1","1099-274X","","","Tverrfaglig teknologi","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1998","","","","","","0","NA"
"447408","Technology source","15-Feb-2016 14:02:49","Technology source","0","","1532-0030","","Pedagogikk og utdanning","Samfunnsvitenskap","","","","","","","","","","","","","","","","","","","","","1","","1997","2003","","","","","0","NA"
"447409","Technometrics","18-Aug-2023 13:56:25","Technometrics","1","0040-1706","1537-2723","","Matematikk","Realfag og teknologi","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","1959","","","","","","0","http://www.tandf.co.uk/journals/default.asp"
"447410","Tectonics","18-Aug-2023 13:56:25","Tectonics","1","0278-7407","1944-9194","","Geovitenskap","Realfag og teknologi","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","1982","","","","USA","","0","http://sites.agu.org/"
"447411","Tectonophysics","18-Aug-2023 13:56:25","Tectonophysics","1","0040-1951","1879-3266","","Geovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1964","","","","","","0","http://www.sciencedirect.com/science/journal/00401951"
"447412","Tekstil","08-Jun-2023 11:39:34","Tekstil","1","0492-5882","","","Kjemi og materialteknologi","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1952","","","","","","0","NA"
"447413","Telecommunications (North American ed.)","15-Feb-2016 14:02:49","Telecommunications (North American ed.)","0","0278-4831","","","IKT","Realfag og teknologi","","","","","","","","","","","","","","","","","","","","","1","","1981","2001","","","","","0","NA"
"447414","Telecommunications Policy","18-Aug-2023 13:56:25","Telecommunications Policy","1","0308-5961","1879-3258","","Statsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","18173","1976","","Elsevier","","Nederland","","0","http://www.sciencedirect.com/science/journal/03085961"
"447415","Telecommunications reports international","06-Jun-2023 12:22:29","Telecommunications reports international","1","1054-1942","","","IKT","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1990","","","","","","0","NA"
"447416","Telecommunications Systems","18-Aug-2023 13:56:25","Telecommunications Systems","1","1018-4864","1572-9451","","IKT","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1992","","","","","","0","http://www.springerlink.com/?MUD=MP"
"447417","Telematics and informatics","18-Aug-2023 13:56:25","Telematics and informatics","1","0736-5853","1879-324X","","IKT","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1984","","","","","","0","http://www.sciencedirect.com/science/journal/07365853"
"447418","Telemedicine journal","15-Feb-2016 14:02:49","Telemedicine journal","0","1078-3024","","","Samfunnsmedisin","Medisin og helsefag","","","","","","","","","","","1","","","","","","","","","","1","","1995","2000","","","","","0","NA"
"447419","Telemedicine journal and e-health","18-Aug-2023 13:56:25","Telemedicine journal and e-health","1","1530-5627","1556-3669","","Samfunnsmedisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","2000","","","","","","0","http://www.liebertpub.com/"
"447420","Telephony","06-Jun-2023 12:22:29","Telephony","1","0040-2656","2161-8690","","IKT","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1901","","","","","","0","NA"
"447421","Television Quarterly","15-Aug-2023 13:31:38","Television Quarterly","1","0040-2796","1938-1565","","Medier og kommunikasjon","Humaniora","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1962","","","","USA","Engelsk","0","http://www.tvquarterly.net/index2.html"
"447422","Temas Americanistas","18-Aug-2023 13:56:25","Temas Americanistas","1","0212-4408","1988-7868","DOAJ","Geografi","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1982","","","Universidad de Sevilla","Spania","Flerspråklig","0","http://institucional.us.es/tamericanistas/"
"447423","Temple law review","18-Aug-2023 13:56:25","Temple law review","1","0899-8086","","","Rettsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1988","","","","","","0","NA"
"447424","Tempo","18-Aug-2023 13:56:25","Tempo","1","0040-2982","1478-2286","","Musikkvitenskap","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18118","1939","","Cambridge University Press","","Storbritannia","Engelsk","0","https://www.cambridge.org/core/journals/tempo"
"447425","Tenside Surfactants Detergents","18-Aug-2023 13:56:25","Tenside Surfactants Detergents","1","0932-3414","2195-8564","","Kjemi og materialteknologi","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1986","","","","","","0","http://www.hanser.de/"
"447426","Teoreticeskaâ i èksperimental'naâ himiâ","08-Jun-2023 11:39:34","Teoreticeskaâ i èksperimental'naâ himiâ","1","0497-2627","","","Kjemi og materialteknologi","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1965","","","","","","0","NA"
"447427","Terapevticeskij arhiv","18-Aug-2023 13:56:25","Terapevticeskij arhiv","1","0040-3660","2309-5342","DOAJ","Generell medisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1923","","","","","","0","NA"
"447428","Teratogenesis, carcinogenesis, and mutagenesis (Print)","15-Aug-2023 13:31:38","Teratogenesis, carcinogenesis, and mutagenesis (Print)","1","0270-3211","1520-6866","","Farmasi, farmakologi og toksikologi","Medisin og helsefag","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1980","","","","","","0","http://eu.wiley.com/WileyCDA/Brand/id-35.html"
"447429","Terceira margem","15-Aug-2023 13:31:38","Terceira margem","1","1413-0378","","","Romansk","Humaniora","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1993","","","","","","0","NA"
"447430","Terminology","18-Aug-2023 13:56:25","Terminology","1","0929-9971","1569-9994","","Lingvistikk","Humaniora","2","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","18269","1994","","John Benjamins Publishing Company","","Nederland","Engelsk","0","https://benjamins.com/"
"447431","Terra Nova","18-Aug-2023 13:56:25","Terra Nova","1","0954-4879","1365-3121","","Geovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1989","","","","Storbritannia","","0","http://eu.wiley.com/WileyCDA/"
"447432","Tertiary Education and Management","18-Aug-2023 13:56:25","Tertiary Education and Management","1","1358-3883","1573-1936","","Pedagogikk og utdanning","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","22512","1995","","Springer","The European Higher Education Society","Storbritannia","Engelsk","0","https://www.springer.com/journal/11233"
"447433","TESOL Quarterly","18-Aug-2023 13:56:25","TESOL Quarterly","1","0039-8322","1545-7249","","Engelsk","Humaniora","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","2","18270","1967","","John Wiley & Sons","TESOL International Association","USA","Engelsk","0","https://onlinelibrary.wiley.com/journal/15457249"
"447434","Test (Madrid)","18-Aug-2023 13:56:25","Test (Madrid)","1","1133-0686","1863-8260","","Matematikk","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1992","","","","","","0","http://www.springerlink.com/?MUD=MP"
"447435","Tetrahedron","18-Aug-2023 13:56:25","Tetrahedron","1","0040-4020","1464-5416","","Kjemi og materialteknologi","Realfag og teknologi","","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","1957","","","","Nederland","","0","http://www.sciencedirect.com/science/journal/00404020"
"447436","Tetrahedron: asymmetry","08-Jun-2023 11:42:57","Tetrahedron: asymmetry","1","0957-4166","1362-511X","","Kjemi og materialteknologi","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1990","","","","","","0","http://www.sciencedirect.com/science/journal/09574166"
"447437","Tetrahedron Letters","18-Aug-2023 13:56:25","Tetrahedron Letters","1","0040-4039","1359-8562","","Kjemi og materialteknologi","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1959","","","","","","0","http://www.sciencedirect.com/science/journal/00404039"
"447438","Tetsu to hagane","18-Aug-2023 13:56:25","Tetsu to hagane","1","0021-1575","1883-2954","DOAJ","Kjemi og materialteknologi","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1915","","","","","","0","NA"
"447439","Texas law review","18-Aug-2023 13:56:25","Texas law review","1","0040-4411","1942-857X","","Rettsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1922","","","","","","0","NA"
"447440","Texas Studies in Literature and Language","08-Jun-2023 11:42:57","Texas Studies in Literature and Language","1","0040-4691","1534-7303","","Litteraturvitenskap","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18472","1959","","University of Texas Press","","USA","Engelsk","0","http://utpress.utexas.edu/index.php/journals/texas-studies-in-literature-and-language"
"447441","Text & Kontext. Sonderreihe","15-Aug-2023 13:31:38","Text & Kontext. Sonderreihe","1","0105-7065","","","Tysk og nederlandsk","Humaniora","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1975","","","","Danmark","","0","NA"
"447442","Text + Kritik","18-Aug-2023 13:56:25","Text + Kritik","1","0040-5329","","","Tysk og nederlandsk","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1963","","","Edition Text und Kritik","Tyskland","Tysk","0","https://etk-muenchen.de/search/SeriesDetails.aspx?SeriesID=0040-5329"
"447443","Text and Performance Quarterly","18-Aug-2023 13:56:25","Text and Performance Quarterly","1","1046-2937","1479-5760","","Medier og kommunikasjon","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18402","1989","","Routledge","","Storbritannia","Engelsk","0","http://www.tandf.co.uk/journals/titles/10462937.asp"
"447444","Texte","15-Aug-2023 13:31:38","Texte","1","0715-8920","1480-817X","","Litteraturvitenskap","Humaniora","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1982","","","Editions Trintexte","Canada","Flerspråklig","0","http://N/A"
"447445","Texte und Arbeiten zum neutestamentlichen Zeitalter","15-Aug-2023 13:31:38","Texte und Arbeiten zum neutestamentlichen Zeitalter","1","0939-5199","","","Teologi og religionsvitenskap","Humaniora","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1989","","","","","","0","NA"
"447446","Texte und Studien zum antiken Judentum","08-Jun-2023 11:42:57","Texte und Studien zum antiken Judentum","1","0721-8753","","","Teologi og religionsvitenskap","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1981","","","","","","0","NA"
"447447","Texte zur Kunst","15-Aug-2023 13:31:38","Texte zur Kunst","1","0940-9459","","","Kunsthistorie","Humaniora","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1990","","","Texte-zur-Kunst-GmbH","Tyskland","Tysk","0","https://www.textezurkunst.de"
"447448","Textile chemist and colorist & American dyestuff reporter","06-Jun-2023 12:22:29","Textile chemist and colorist & American dyestuff reporter","1","1526-2847","","","Kjemi og materialteknologi","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1999","","","","","","0","NA"
"447449","Textile History","18-Aug-2023 13:56:25","Textile History","1","0040-4969","1743-2952","","Arkeologi og konservering","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18442","1968","","Taylor & Francis","","Storbritannia","Engelsk","0","http://www.tandfonline.com/toc/ytex20/current"
"447450","Textile research journal","18-Aug-2023 13:56:25","Textile research journal","1","0040-5175","1746-7748","","Kjemi og materialteknologi","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1945","","","","","","0","http://www.uk.sagepub.com/home.nav"
"447451","TFMS : Tidskrift för Mellanösternstudier","15-Aug-2023 13:31:38","TFMS : Tidskrift för Mellanösternstudier","1","1400-1195","","","Geografi","Samfunnsvitenskap","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1994","","","","","","0","NA"
"447452","Thalamus & Related Systems","15-Aug-2023 13:31:38","Thalamus & Related Systems","1","1472-9288","1744-8107","","Nevrologi","Medisin og helsefag","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","2001","","","","","","0","http://www.cambridge.org/uk/"
"447453","Thalia: Studies in Literary Humor","04-Jul-2017 15:58:23","Thalia: Studies in Literary Humor","0","0706-5604","","","Litteraturvitenskap","Humaniora","","","","","","","","","","","","","","","","","","","","","2","18843","1978","2004","University of Ottawa","","Canada","Engelsk","0","http://collections.chadwyck.com/html/lift/infopage/publ/tla.htm"
"447454","Thamyris/Intersecting: Place, Sex and Race","08-Jun-2023 11:42:57","Thamyris/Intersecting: Place, Sex and Race","1","1570-7253","1879-5846","","Kjønnsforskning","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18399","2001","","Brill|Rodopi","","Nederland","Engelsk","0","https://brill.com/view/serial/THAM"
"447455","The Acquisitions Librarian","15-Aug-2023 13:31:38","The Acquisitions Librarian","1","0896-3576","1544-435X","","Biblioteks- og informasjonsvitenskap","Samfunnsvitenskap","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18216","1989","","Haworth Press","","","","0","http://www.haworthpressinc.com/store/product.asp?sku=J101"
"447456","The Adam Smith Review","15-Aug-2023 13:31:38","The Adam Smith Review","1","1743-5285","2154-2457","","Historie og Idéhistorie","Humaniora","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","2004","","","","","","0","NA"
"447457","The Aging Male","18-Aug-2023 13:56:25","The Aging Male","1","1368-5538","1473-0790","DOAJ","Samfunnsmedisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1998","","","","","","0","http://www.tandf.co.uk/journals/titles/13685538.asp"
