"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"488220","Global Journal of Flexible Systems Management","18-Aug-2023 13:56:25","Global Journal of Flexible Systems Management","1","0972-2696","0974-0198","","Økonomisk-administrative fag","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","","","","","","","","","","","","","22512","2000","","Springer","","India","Engelsk","0","http://www.springer.com/business+&+management/journal/40171"
"488221","Complex Systems Informatics and Modeling Quarterly","08-Jun-2023 11:39:34","Complex Systems Informatics and Modeling Quarterly","1","","2255-9922","DOAJ","Biblioteks- og informasjonsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","2014","","","Riga Technical University","Latvia","Engelsk","0","https://csimq-journals.rtu.lv/"
"488222","Publications of the University of Eastern Finland. Reports and Studies in Education, Humanities, and Theology","08-Jun-2023 11:40:28","Publications of the University of Eastern Finland. Reports and Studies in Education, Humanities, and Theology","1","1798-5641","1798-565X","","Tverrfaglig humanistisk forskning","Humaniora","","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","2010","","","University of Eastern Finland","Finland","Engelsk","0","https://erepo.uef.fi/handle/123456789/8270/browse?type=series&value=Publications+of+the+University+of+Eastern+Finland.+Reports+and+Studies+in+Education%2C+Humanities%2C+and+Theology"
"488223","Global Journal of Environmental Science and Management","18-Aug-2023 13:56:25","Global Journal of Environmental Science and Management","1","2383-3572","2383-3866","DOAJ","Tverrfaglig teknologi","Realfag og teknologi","","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","2014","","","GJESM Publisher","Iran","Engelsk","0","https://www.gjesm.net"
"488224","Astrophysics and Space Science Library","06-Jun-2023 12:22:29","Astrophysics and Space Science Library","1","0067-0057","","","Fysikk","Realfag og teknologi","","1","1","1","1","1","1","1","1","","","","","","","","","","","","","22512","1965","","Springer","","Nederland","Engelsk","0","http://link.springer.com/bookseries/5664"
"488225","Economic: Jurnal Ekonomi dan Hukum Islam","15-Aug-2023 13:31:38","Economic ( Program Studi Ekonomi Syari'ah Sekolah Tinggi Agama Islam Darul Ulum Banyuwangi)","1","2088-6365","","","Økonomisk-administrative fag","Samfunnsvitenskap","0","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","2011","","","Islamic University Darul Ulum Banyuwangi","Indonesia","Flerspråklig","0","http://ejournal.kopertais4.or.id/index.php/economic/index"
"488226","Journal of Ocean Engineering and Marine Energy","18-Aug-2023 13:56:25","Journal of Ocean Engineering and Marine Energy","1","2198-6444","2198-6452","","Konstruksjonsfag","Realfag og teknologi","","1","1","1","1","1","1","1","1","","","","","","","","","","","","","22512","2015","","Springer","","Tyskland","Engelsk","0","http://www.springer.com/engineering/civil+engineering/journal/40722"
"488227","New Zealand journal of research in performing arts and education","06-Jun-2023 12:22:29","New Zealand journal of research in performing arts and education","1","","1178-7708","","Teatervitenskap og drama","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","2008","","","Drama New Zealand","New Zealand","Engelsk","0","http://www.drama.org.nz/publications/journals/"
"488228","In Situ Archaeologica","08-Jun-2023 11:42:57","In Situ Archaeologica","1","2000-4044","2002-7656","","Arkeologi og konservering","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","2010","","","In Situ Archeologica","Sverige","Svensk","0","http://ojs.ub.gu.se/ojs/index.php/insitu"
"488229","Middle East - Topics & Arguments","08-Jun-2023 11:39:34","Middle East - Topics & Arguments","1","","2196-629X","DOAJ","Asia- Midtøsten- og Nord-Afrikastudier","Humaniora","","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","2013","","","Center for near and Middle Eastern Studies, Philipps-Universität Marburg","Tyskland","Engelsk","0","http://meta-journal.net/"
