"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"489343","Breast Cancer","18-Aug-2023 13:56:25","Breast Cancer","1","1340-6868","1880-4233","","Onkologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","","","","","","","","","","","","","22512","1994","","Springer","","Japan","Flerspråklig","0","http://www.springer.com/medicine/oncology/journal/12282"
"489344","Chemical Modelling","06-Jun-2023 12:22:29","Chemical Modelling","1","1472-0965","1472-0973","","Kjemi og materialteknologi","Realfag og teknologi","","1","1","1","1","1","1","1","1","","","","","","","","","","","","","19875","2000","","Royal Society of Chemistry (RSC)","","Storbritannia","Engelsk","0","http://pubs.rsc.org/bookshop/collections/series?issn=1472-0965"
"489345","Clinical Nutrition ESPEN","18-Aug-2023 13:56:25","Clinical Nutrition ESPEN","1","2405-4577","","","Ernæring","Medisin og helsefag","","1","1","1","1","1","1","1","1","","","","","","","","","","","","","18173","2015","","Elsevier","","Nederland","Engelsk","0","http://www.sciencedirect.com/science/journal/24054577"
"489347","Clinical Ophthalmology","18-Aug-2023 13:56:25","Clinical Ophthalmology","1","1177-5467","1177-5483","DOAJ","Øyesykdommer","Medisin og helsefag","","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","2007","","","Dove Medical Press Ltd.","New Zealand","Engelsk","0","https://www.dovepress.com/clinical-ophthalmology-journal"
"489349","ClinicoEconomics and Outcomes Research","18-Aug-2023 13:56:25","ClinicoEconomics and Outcomes Research","1","","1178-6981","DOAJ","Sosialforskning","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","2009","","","Dove Medical Press Ltd.","Storbritannia","Engelsk","0","https://www.dovepress.com/clinicoeconomics-and-outcomes-research-journal"
"489350","Archives and records","18-Aug-2023 13:56:25","Archives and records","1","2325-7962","2325-7989","","Historie og Idéhistorie","Humaniora","2","2","2","2","2","2","1","1","1","1","1","1","","","","","","","","","","18402","2013","","Routledge","","Storbritannia","Engelsk","0","http://www.tandfonline.com/loi/cjsa21"
"489351","Communication Research Reports","18-Aug-2023 13:56:25","Communication Research Reports","1","0882-4096","1746-4099","","Sosiologi","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","","","","","","","","","","","","","18402","1984","","Routledge","","Storbritannia","Engelsk","0","http://www.tandfonline.com/loi/rcrr20"
"489352","Conference on Design and Architectures for Signal and Image Processing","08-Jun-2023 11:39:34","Conference on Design and Architectures for Signal and Image Processing","1","2164-9766","","","IKT","Realfag og teknologi","","1","1","1","1","1","1","1","1","","","","","","","","","","","","","18232","2000","","IEEE Press","","USA","Engelsk","1","https://ecsi.org/dasip"
"489355","Conference proceedings - IEEE Southeastcon","01-Jul-2017 14:05:22","Conference proceedings - IEEE Southeastcon","0","0734-7502","","","IKT","Realfag og teknologi","","","","","","","","","0","","","","","","","","","","","","","18232","1980","1988","IEEE Press","","USA","Engelsk","1","http://ieeexplore.ieee.org/xpl/conhome.jsp?reload=true&punumber=1000717"
"489357","Contemporary Issues in Entrepreneurship Research","18-Aug-2023 13:56:25","Contemporary Issues in Entrepreneurship Research","1","2040-7246","2040-7254","","Økonomisk-administrative fag","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","","","","","","","","","","","","","17801","2010","","Emerald Group Publishing Limited","","Storbritannia","Engelsk","0","http://www.emeraldinsight.com/series/cier"
"489359","Current Issues in Auditing","18-Aug-2023 13:56:25","Current Issues in Auditing","1","","1936-1270","","Økonomisk-administrative fag","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","2007","","","American Accounting Association","USA","Engelsk","0","http://aaajournals.org/loi/ciia"
"489361","Current Respiratory Medicine Reviews","18-Aug-2023 13:56:25","Current Respiratory Medicine Reviews","1","1573-398X","1875-6387","","Generell medisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","","","","","","","","","","","","","26744","2005","","Bentham Science Publishers","","Nederland","Engelsk","0","http://www.eurekaselect.com/624/journal/current-respiratory-medicine-reviews"
"489362","Diabetes, Metabolic Syndrome and Obesity","18-Aug-2023 13:56:25","Diabetes, Metabolic Syndrome and Obesity","1","","1178-7007","DOAJ","Endokrinologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","2008","","","Dove Medical Press Ltd.","New Zealand","Engelsk","0","https://www.dovepress.com/diabetes-metabolic-syndrome-and-obesity-targets-and-therapy-journal"
