"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"498107","Shoulder & Elbow","18-Aug-2023 13:56:25","Shoulder & Elbow","1","1758-5732","1758-5740","","Kirurgiske fag","Medisin og helsefag","","1","1","1","1","","","","","","","","","","","","","","","","","18411","2009","","Sage Publications","","Storbritannia, USA","Engelsk","0","https://journals.sagepub.com/home/sel"
"498108","Sains Malaysiana","18-Aug-2023 13:56:25","Sains Malaysiana","1","0126-6039","","","Matematikk","Realfag og teknologi","","1","1","1","1","1","","","","","","","","","","","","","","","","","1972","","","Jawatankuasa Penerbitan Universiti Kebangsaan Malaysia","Malaysia","Flerspråklig","0","http://www.ukm.my/jsm/"
"498109","SLAS Technology","18-Aug-2023 13:56:25","SLAS Technology","1","2472-6303","2472-6311","DOAJ","IKT","Realfag og teknologi","","1","1","1","1","1","","","","","","","","","","","","","","","","18411","2017","","Sage Publications","","USA","Engelsk","0","https://journals.sagepub.com/home/jla"
"498110","Springer Proceedings in Complexity","08-Jun-2023 11:40:28","Springer Proceedings in Complexity","1","2213-8684","2213-8692","","Tverrfaglig teknologi","Realfag og teknologi","","1","1","1","1","","","","","","","","","","","","","","","","","22512","2013","","Springer","","Nederland","Engelsk","1","https://www.springer.com/series/11637"
"498111","Ukrainian Journal of Physics (UJP)","18-Aug-2023 13:56:25","Ukrainian Journal of Physics (UJP)","1","2071-0186","2071-0194","","Fysikk","Realfag og teknologi","","1","1","1","1","1","","","","","","","","","","","","","","","","","1995","","","Bogolyubov Institute of Theoretical Physics","Ukraina","Engelsk","0","https://ujp.bitp.kiev.ua/index.php/ujp"
"498112","Ultrasound Journal","18-Aug-2023 13:56:25","Ultrasound Journal","1","","2524-8987","DOAJ","Radiologi og billeddiagnostikk","Medisin og helsefag","","1","1","1","1","1","","","","","","","","","","","","","","","","22512","2019","","Springer","","Italia","Engelsk","0","https://theultrasoundjournal.springeropen.com/"
"498113","Zoological Letters","18-Aug-2023 13:56:25","Zoological Letters","1","","2056-306X","DOAJ","Biovitenskap","Realfag og teknologi","","1","1","1","1","1","","","","","","","","","","","","","","","","16994","2015","","BioMed Central (BMC)","","Storbritannia","Engelsk","0","https://zoologicalletters.biomedcentral.com/"
"498117","Journal of Experimental Zoology – A (JEZ-A)","18-Aug-2023 13:56:25","Journal of Experimental Zoology – A (JEZ-A)","1","2471-5638","2471-5646","","Biovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","","","","","","","","","","","","","","18270","2017","","John Wiley & Sons","","USA","Engelsk","0","https://onlinelibrary.wiley.com/journal/24715646"
"498125","Energy Storage Materials","18-Aug-2023 13:56:25","Energy Storage Materials","1","2405-8297","2405-8289","","Energi","Realfag og teknologi","","1","1","1","1","","","","","","","","","","","","","","","","","18173","2015","","Elsevier","","Nederland","Engelsk","0","http://www.sciencedirect.com/science/journal/24058297"
"498128","ACS Energy Letters","18-Aug-2023 13:56:25","ACS Energy Letters","1","","2380-8195","","Energi","Realfag og teknologi","","1","1","1","1","","","","","","","","","","","","","","","","","18056","2016","","American Chemical Society (ACS)","","USA","Engelsk","0","https://pubs.acs.org/journal/aelccp"
"498129","المجلة العلمية المستقبل الاقتصادي","06-Jun-2023 12:22:29","Revue scientifique avenir économique","1","2352-9660","2676-2218","","Samfunnsøkonomi","Samfunnsvitenskap","","0","1","1","1","","","","","","","","","","","","","","","","","","2013","","","University of Boumerdes","Algerie","Arabisk","0","https://www.asjp.cerist.dz/en/PresentationRevue/583"
"498130","European Journal of Cultural Management and Policy","08-Jun-2023 11:39:34","European Journal of Cultural Management and Policy","1","","2663-5771","","Kulturvitenskap","Humaniora","","1","1","1","1","","","","","","","","","","","","","","","","","","2019","","","European Network of Cultural Administration Training Centers (ENCACT)","Internasjonal","Engelsk","0","https://www.encatc.org/en/resources/encatc-journal/"
"498131","Arkheion","06-Jun-2023 12:22:29","Arkheion","1","0809-1145","2387-2845","","Biblioteks- og informasjonsvitenskap","Samfunnsvitenskap","","0","0","0","0","","","","","","","","","","","","","","","","","","1997","","","Arkheion","Norge","Norsk (bokmål)","0","http://www.arkheion.no/"
"498134","Pakistan Journal of Medicine and Dentistry (PMJD)","06-Jun-2023 12:22:29","Pakistan Journal of Medicine and Dentistry (PMJD)","1","2313-7371","2308-2593","","Biomedisin","Medisin og helsefag","","1","1","1","1","","","","","","","","","","","","","","","","","","2012","","","Ziuaddin University","Pakistan","Engelsk","0","https://pjmd.zu.edu.pk/"
"498135","Textile & Leather Review","18-Aug-2023 13:56:25","Textile & Leather Review","1","2623-6257","2623-6281","DOAJ","Kjemi og materialteknologi","Realfag og teknologi","","1","1","1","1","","","","","","","","","","","","","","","","","","2018","","","idd3","Kroatia","Engelsk","0","http://www.textile-leather.com/"
