"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"479355","International Journal of Psychology and Behavioral Sciences","06-Jun-2023 12:22:29","International Journal of Psychology and Behavioral Sciences","1","2163-1948","2163-1956","","Psykologi","Medisin og helsefag","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","2011","","","Scientific & Academic Publishing Co.","USA","Engelsk","0","http://journal.sapub.org/ijpbs"
"479357","International Journal of Applied Sociology","06-Jun-2023 12:22:29","International Journal of Applied Sociology","1","2169-9704","2169-9739","","Sosiologi","Samfunnsvitenskap","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","2011","","","Scientific & Academic Publishing Co.","USA","Engelsk","0","http://journal.sapub.org/ijas"
"479358","International Journal of Arts","06-Jun-2023 12:22:29","International Journal of Arts","1","2168-4995","2168-5002","","Kunsthistorie","Humaniora","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","2011","","","Scientific & Academic Publishing Co.","USA","Engelsk","0","http://journal.sapub.org/arts"
"479359","International Journal of Sports Science","06-Jun-2023 12:22:29","International Journal of Sports Science","1","2169-8759","2169-8791","","Idrettsforskning","Medisin og helsefag","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","2011","","","Scientific & Academic Publishing Co.","USA","Engelsk","0","http://journal.sapub.org/sports"
"479360","Current Opinion in Endocrinology, Diabetes and Obesity","18-Aug-2023 13:56:25","Current Opinion in Endocrinology, Diabetes and Obesity","1","1752-296X","1752-2978","","Endokrinologi","Medisin og helsefag","","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","15103","2007","","Wolters Kluwer","","Storbritannia","Engelsk","0","https://journals.lww.com/co-endocrinology/pages/default.aspx"
"479361","Bariatric Nursing and Surgical Patient Care","04-Aug-2022 14:46:30","Bariatric Nursing and Surgical Patient Care","0","1557-1459","1557-1467","","Sosialforskning","Samfunnsvitenskap","","","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","18316","2006","2012","Mary Ann Liebert","","USA","Engelsk","0","http://www.liebertpub.com/BAR"
"479363","Journal of Continuing Education in Nursing: Continuing Competence for the Future","18-Aug-2023 13:56:25","Journal of Continuing Education in Nursing: Continuing Competence for the Future","1","0022-0124","1938-2472","","Sykepleie","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","1970","","","Slack Incorporated","USA","Engelsk","0","http://www.healio.com/journals/JCEN"
"479364","CORRESPONDANCES EN METABOLISMES HORMONES DIABETES ET NUTRITION","18-Aug-2023 13:56:25","CORRESPONDANCES EN METABOLISMES HORMONES DIABETES ET NUTRITION","1","2100-9619","","","Endokrinologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","2003","","","Edimark S.A.S.","Frankrike","Fransk","0","http://www.edimark.fr/"
"479365","Acta Metallurgica Sinica (English Letters)","18-Aug-2023 13:56:25","Acta Metallurgica Sinica (English Letters)","1","1006-7191","2194-1289","","Tverrfaglig teknologi","Realfag og teknologi","","1","1","0","0","0","0","0","0","0","0","0","0","","","","","","","","","22512","1994","","Springer","","Kina","Kinesisk","0","https://www.springer.com/journal/40195"
"479366","Mémoires du livre","06-Jun-2023 12:17:35","Studies in Book Culture","1","","1920-602X","DOAJ","Litteraturvitenskap","Humaniora","","1","1","1","1","1","1","1","1","1","0","0","0","","","","","","","","","","2009","","","Érudit","Canada","Engelsk","0","http://memoires.erudit.org/?lang=en"
