"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"341304","Journal of Indian Philosophy","18-Aug-2023 13:56:25","Journal of Indian Philosophy","1","0022-1791","1573-0395","","Filosofi","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","","1970","","","Kluwer Academic/Plenum Publishers","Nederland","Engelsk","0","http://www.wkap.nl/jrnltoc.htm/0022-1791"
"341308","Annals of Plastic Surgery","18-Aug-2023 13:56:25","Annals of Plastic Surgery","1","0148-7043","1536-3708","","Kirurgiske fag","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","1978","","","Lippincott Williams & Wilkins","USA","","0","http://www.annalsplasticsurgery.com/"
"341310","Sedimentology","18-Aug-2023 13:56:25","Sedimentology","1","0037-0746","1365-3091","","Geovitenskap","Realfag og teknologi","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","","1962","","","Blackwell Science Ltd.","Storbritannia","","0","http://www.blackwell-science.com/~cgilib/jnlpage.bin?Journal=SED&File=SED&Page=aims"
"341311","European Journal of Cognitive Psychology","08-Feb-2016 14:36:49","European Journal of Cognitive Psychology","0","0954-1446","1464-0635","","Psykologi","Medisin og helsefag","","","","","","","","","","","","","","","1","1","1","1","1","1","1","","1989","2010","","","Storbritannia","Engelsk","0","http://www.tandf.co.uk/journals/frameloader_pp.html?http://www.tandf.co.uk/journals/pp/09541446.html"
"341312","European Journal of Clinical Pharmacology","18-Aug-2023 13:56:25","European Journal of Clinical Pharmacology","1","0031-6970","1432-1041","","Farmasi, farmakologi og toksikologi","Medisin og helsefag","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","22512","1970","","Springer","","Tyskland","","0","http://link.springer.de/link/service/journals/00228/"
"341314","Journal of Sports Sciences","18-Aug-2023 13:56:25","Journal of Sports Sciences","1","0264-0414","1466-447X","","Idrettsforskning","Medisin og helsefag","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","18402","1983","","Routledge","","Storbritannia","","0","http://www.tandf.co.uk/journals/titles/02640414.html"
"341315","Journal of Pineal Research","18-Aug-2023 13:56:25","Journal of Pineal Research","1","0742-3098","1600-079X","","Biomedisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18270","1984","","John Wiley & Sons","","Danmark","Engelsk","0","http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1600-079X"
"341317","Pharmacological Research","18-Aug-2023 13:56:25","Pharmacological Research","1","1043-6618","1096-1186","DOAJ","Farmasi, farmakologi og toksikologi","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18042","1989","","Academic Press","","USA","","0","http://www.sciencedirect.com/science/journal/10436618"
"341319","NBS-nytt","06-Jun-2023 12:22:29","NBS-nytt","1","0801-3535","1894-051X","","Ikke tildelt","Ikke tildelt","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","","","","","","Norsk Biokjemisk Selskap","Norge","","0","http://www.biokjemisk.com/index.php?section=48"
"341320","FEBS Letters","18-Aug-2023 13:56:25","FEBS Letters","1","0014-5793","1873-3468","","Biomedisin","Medisin og helsefag","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","18270","1968","","John Wiley & Sons","","Nederland","Engelsk","0","https://febs.onlinelibrary.wiley.com/journal/18733468"
