"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"476070","Economia Politica","18-Aug-2023 13:56:25","Economia Politica","1","1120-2890","1973-820X","","Samfunnsøkonomi","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","14727","1984","","Il Mulino","","Italia","Engelsk","0","http://www.mulino.it/edizioni/riviste/scheda_rivista.php?issn=1120-2890"
"476071","Economic Computation and Economic Cybernetics Studies and Research","18-Aug-2023 13:56:25","Economic Computation and Economic Cybernetics Studies and Research","1","0424-267X","1842-3264","","Samfunnsøkonomi","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","1966","","","Editura ASE","Romania","Rumensk","0","http://www.ecocyb.ase.ro"
"476072","Sampling Theory in Signal and Image Processing","06-Jun-2023 12:22:29","Sampling Theory in Signal and Image Processing","1","1530-6429","","","Matematikk","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","2001","","","Sampling Publishing","USA","Engelsk","0","http://stsip.org/"
"476073","Journal of Information Technology Research","08-Jun-2023 11:40:28","Journal of Information Technology Research","1","1938-7857","1938-7865","","IKT","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","20555","2008","","IGI Global","","USA","Engelsk","0","http://www.igi-global.com/journals/details.asp?id=6913"
"476074","International Journal of Information Technology and Web Engineering","18-Aug-2023 13:56:25","International Journal of Information Technology and Web Engineering","1","1554-1045","1554-1053","","IKT","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","20555","2006","","IGI Global","","USA","Engelsk","0","http://www.igi-global.com/journals/details.asp?id=4768"
"476075","International Journal of Communication Networks and Information Security","18-Aug-2023 13:56:25","International Journal of Communication Networks and Information Security","1","2076-0930","2073-607X","","IKT","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","2009","","","Kohat University of Science and Technology","Pakistan","Engelsk","0","http://ijcnis.kust.edu.pk/"
"476076","IEEE Transactions on Industrial Informatics","18-Aug-2023 13:56:25","IEEE Transactions on Industrial Informatics","1","1551-3203","1941-0050","","IKT","Realfag og teknologi","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","","","","","","","2005","","","IEEE Geoscience and Remote Sensing Society","USA","Engelsk","1","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=9424"
"476077","International Journal of Data Warehousing and Mining","18-Aug-2023 13:56:25","International Journal of Data Warehousing and Mining","1","1548-3924","1548-3932","","IKT","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","20555","2005","","IGI Global","","USA","Engelsk","0","http://www.igi-global.com/journals/details.asp?id=4291"
"476078","Journal of Software Engineering and Applications","08-Jun-2023 11:40:28","Journal of Software Engineering and Applications","1","1945-3116","1945-3124","","IKT","Realfag og teknologi","","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","","","","","","22903","2008","","Scientific Research Publishing (SCIRP)","","USA","Engelsk","0","http://www.scirp.org/journal/jsea/"
"476079","International Journal of u- and e- Service, Science and Technology","06-Jun-2023 12:22:29","International Journal of u- and e- Service, Science and Technology","1","2005-4246","","","IKT","Realfag og teknologi","","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","","","","","","","2008","","","Science & Engineering Research Support Center","Sør-Korea","Engelsk","0","http://www.sersc.org/journals/IJUNESST/"
