"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"500581","Prism: Theory and Modern Chinese Literature","18-Aug-2023 13:56:25","Prism: Theory and Modern Chinese Literature","1","2578-3491","2578-3505","","Litteraturvitenskap","Humaniora","","0","0","0","","","","","","","","","","","","","","","","","","18151","2019","","Duke University Press","Lingnan College","USA","Engelsk","0","https://prism-journal.org/"
"500582","Phyllomedusa - Journal of Herpetology","18-Aug-2023 13:56:25","Phyllomedusa - Journal of Herpetology","1","1519-1397","2316-9079","DOAJ","Biovitenskap","Realfag og teknologi","","1","1","1","","","","","","","","","","","","","","","","","","","2002","","","University of Sao Paulo","Brasil","Engelsk","0","http://www.phyllomedusa.esalq.usp.br/index.php"
"500587","African Journal of Teacher Education (AJOTE)","06-Jun-2023 12:17:35","African Journal of Teacher Education (AJOTE)","1","","1916-7822","DOAJ","Pedagogikk og utdanning","Samfunnsvitenskap","","1","1","1","","","","","","","","","","","","","","","","","","","2010","","","Sustainable Programs to Reduce Educational and Avocational Disadvantages (SPREAD)","Canada","Engelsk","0","https://journal.lib.uoguelph.ca/index.php/ajote"
"500588","Journal of Information Technology and Its Utilization (JITU)","06-Jun-2023 12:22:29","Journal of Information Technology and Its Utilization (JITU)","1","","2654-802X","","Medier og kommunikasjon","Humaniora","","1","1","1","","","","","","","","","","","","","","","","","","","2018","","","Balai Besar Pengembangan SDM dan Penelitian Komunikasi dan Informasi Makassar","Indonesia","Engelsk","0","https://jurnal.kominfo.go.id/index.php/jitu/"
"500589","International Journal of Research Studies in Biosciences (IJRSB)","06-Jun-2023 12:22:29","International Journal of Research Studies in Biosciences (IJRSB)","1","2349-0357","2349-0365","","Biovitenskap","Realfag og teknologi","","0","0","0","","","","","","","","","","","","","","","","","","","2013","","","ARC Publications","India","Engelsk","0","https://www.arcjournals.org/international-journal-of-research-studies-in-bio-sciences/index"
"500590","Uluslararası Liderlik Çalışmaları Dergisi: Kuram ve Uygulama","06-Jun-2023 12:22:29","International Journal of Leadership Studies: Theory and Practice","1","","2651-2696","","Pedagogikk og utdanning","Samfunnsvitenskap","","1","1","1","","","","","","","","","","","","","","","","","","","2018","","","Dergipark Academic","","Flerspråklig","0","https://dergipark.org.tr/tr/pub/ijls"
"500591","Pakistan Journal of Ophthalmology (PJO)","18-Aug-2023 13:56:25","Pakistan Journal of Ophthalmology (PJO)","1","0886-3067","","DOAJ","Øyesykdommer","Medisin og helsefag","","1","1","1","","","","","","","","","","","","","","","","","","","","","","Ophthalmological Society of Pakistan, OSP House","Pakistan","Engelsk","0","http://www.pjo.org.pk/"
"500592","Interstices: Journal of Architecture and Related Arts","18-Aug-2023 13:56:25","Interstices: Journal of Architecture and Related Arts","1","1170-585X","2537-9194","DOAJ","Arkitektur og design","Humaniora","","0","0","0","","","","","","","","","","","","","","","","","","","1991","","","Enigma","New Zealand","Engelsk","0","https://interstices.ac.nz/"
"500593","International Journal of Standardization Research (IJSR)","18-Aug-2023 13:54:28","International Journal of Standardization Research (IJSR)","1","2470-8542","2470-8550","","Tverrfaglig teknologi","Realfag og teknologi","","1","1","1","","","","","","","","","","","","","","","","","","20555","2015","","IGI Global","","USA","Engelsk","0","https://www.igi-global.com/journal/international-journal-standardization-research/145878"
"500594","British Journal of English Linguistics (BJEL)","06-Jun-2023 12:22:29","British Journal of English Linguistics (BJEL)","1","2055-6063","2055-6071","","Lingvistikk","Humaniora","","0","0","0","","","","","","","","","","","","","","","","","","","2013","","","European Centre for Research Training and Development, United Kingdom","Storbritannia","Engelsk","0","https://www.eajournals.org/journals/british-journal-of-english-linguistics-bjel/"
"500595","The Law","06-Jun-2023 12:22:29","The Law","1","2788-4333","2788-4341","","Rettsvitenskap","Samfunnsvitenskap","","0","0","0","","","","","","","","","","","","","","","","","","","2021","","","Shariah & Law Research And Studies Group K.P Pakistan","Pakistan","Engelsk","0","https://slrsg.pk/tl/"
"500597","International Women Online Journal of Distance Education - intWOJDE","06-Jun-2023 12:22:29","International Women Online Journal of Distance Education - intWOJDE","1","","2147-0367","","Pedagogikk og utdanning","Samfunnsvitenskap","","1","1","1","","","","","","","","","","","","","","","","","","","2012","","","Anadolu University, Open Education Faculty","Tyrkia","Engelsk","0","http://www.wojde.org/"
"500598","The North African Journal of Food and Nutrition Research","06-Jun-2023 12:22:29","The North African Journal of Food and Nutrition Research","1","","2588-1582","","Ernæring","Medisin og helsefag","","0","0","0","","","","","","","","","","","","","","","","","","","2016","","","Université Djilali Liabes","Algerie","Engelsk","0","https://najfnr.com/"
"500599","Historie. Jahrbuch des Zentrums für Historische Forschung Berlin der Polnischen Akademie der Wissenschaften","06-Jun-2023 12:22:29","Historie. Jahrbuch des Zentrums für Historische Forschung Berlin der Polnischen Akademie der Wissenschaften","1","1865-5548","2196-1433","","Historie og Idéhistorie","Humaniora","","0","0","0","","","","","","","","","","","","","","","","","","","2007","","","Polska Vetenskapsakademi","Tyskland","Flerspråklig","0","https://journals.pan.pl/historie"
"500600","Journal of Social Inclusion (JoSI)","18-Aug-2023 13:56:25","Journal of Social Inclusion (JoSI)","1","","1836-8808","DOAJ","Sosialforskning","Samfunnsvitenskap","","1","1","1","","","","","","","","","","","","","","","","","","","2010","","","School of Human Services and Social Work, Griffith University ePress","Australia","Engelsk","0","https://josi.org.au/"
"500601","Journal of Social Inclusion Studies","06-Jun-2023 12:22:29","Journal of Social Inclusion Studies","1","2394-4811","2516-6123","","Tverrfaglig samfunnsforskning","Samfunnsvitenskap","","1","1","1","","","","","","","","","","","","","","","","","","18411","2014","","Sage Publications","","Storbritannia","Engelsk","0","https://journals.sagepub.com/home/sis"
"500602","Journal of the International Council for Small Business","18-Aug-2023 13:56:25","Journal of the International Council for Small Business","1","2643-7015","2643-7023","","Økonomisk-administrative fag","Samfunnsvitenskap","","1","1","1","","","","","","","","","","","","","","","","","","18442","2020","","Taylor & Francis","","USA","Engelsk","0","https://www.tandfonline.com/toc/ucsb20/current"
"500603","International Journal on Humanistic Ideology (IJHI)","06-Jun-2023 12:22:29","International Journal on Humanistic Ideology (IJHI)","1","1844-458X","2285-4517","","Filosofi","Humaniora","","1","1","1","","","","","","","","","","","","","","","","","","22037","2008","","Presa Universitară Clujeană","","Romania","Engelsk","0","http://www.socio.humanistica.ro/"
"500604","Kultūra ir visuomenė: socialinių tyrimų žurnalas","19-Sep-2023 08:34:05","Culture and Society. Journal of Social Research","1","2029-4573","2335-8777","","Sosiologi","Samfunnsvitenskap","","0","0","0","","","","","","","","","","","","","","","","","","","2010","","","Vytautas Magnus University","Litauen","Flerspråklig","0","http://culturesociety.vdu.lt/"
"500605","International Journal of Human Sciences","06-Jun-2023 12:22:29","International Journal of Human Sciences","1","","2458-9489","","Tverrfaglig humanistisk forskning","Humaniora","","1","1","1","","","","","","","","","","","","","","","","","","","2010","","","Sakarya Universitesi","Tyrkia","Flerspråklig","0","https://www.j-humansciences.com/ojs/index.php/IJHS/issue/view/55"
"500606","Journal of Economy Culture and Society","06-Jun-2023 12:22:29","Journal of Economy Culture and Society","1","","2645-8772","DOAJ","Tverrfaglig samfunnsforskning","Samfunnsvitenskap","","1","1","1","","","","","","","","","","","","","","","","","","","","","","Istanbul University Press","Tyrkia","Flerspråklig","0","https://iupress.istanbul.edu.tr/en/journal/jecs/home"
"500607","Journal of Social Studies Education Research (JSSER)","18-Aug-2023 13:56:25","Journal of Social Studies Education Research (JSSER)","1","","1309-9108","DOAJ","Pedagogikk og utdanning","Samfunnsvitenskap","","1","1","1","","","","","","","","","","","","","","","","","","","2010","","","Sosyal Bilimler Eğiticileri Birliği Derneği","Tyrkia","Engelsk","0","https://jsser.org/index.php/jsser/index"
"500608","Quaderni di «filosofia»","06-Jun-2023 12:22:29","Quaderni di «filosofia»","1","2724-4938","","","Filosofi","Humaniora","","0","0","0","","","","","","","","","","","","","","","","","","25915","2021","","Mimesis Edizioni","","","Engelsk","0","http://mimesisedizioni.it/riviste/quaderni-filosofia.html"
"500609","Nursing and Palliative Care","08-Jun-2023 11:40:28","Nursing and Palliative Care","1","","2397-9623","","Sykepleie","Medisin og helsefag","","1","1","1","","","","","","","","","","","","","","","","","","","2016","","","Open Access Text","Storbritannia","Engelsk","0","https://www.oatext.com/Nursing-and-Palliative-Care-NPC.php"
"500610","Aboriginal Policy Studies","06-Jun-2023 12:22:29","Aboriginal Policy Studies","1","","1923-3299","DOAJ","Statsvitenskap","Samfunnsvitenskap","","1","1","1","","","","","","","","","","","","","","","","","","","2011","","","Faculty of Native Studies University of Alberta","Canada","Engelsk","0","https://journals.library.ualberta.ca/aps/index.php/aps"
"500611","Post45","06-Jun-2023 12:22:29","Post45","1","","2168-8206","","Tverrfaglig humanistisk forskning","Humaniora","","1","1","1","","","","","","","","","","","","","","","","","","18952","2011","","Yale University","","USA","Engelsk","0","https://post45.org/journal/"
"500612","Frontiers in water","18-Aug-2023 13:56:25","Frontiers in water","1","","2624-9375","DOAJ","Tverrfaglig teknologi","Realfag og teknologi","","1","1","1","","","","","","","","","","","","","","","","","","26841","2019","","Frontiers Media S.A.","","Sveits","Engelsk","0","https://www.frontiersin.org/journals/water"
"500613","International Journal of Business Forecasting and Marketing Intelligence (IJBFMI)","08-Jun-2023 11:39:34","International Journal of Business Forecasting and Marketing Intelligence (IJBFMI)","1","1744-6635","1744-6643","","Økonomisk-administrative fag","Samfunnsvitenskap","","1","1","1","","","","","","","","","","","","","","","","","","17842","2008","","InderScience Publishers","","Storbritannia","Engelsk","0","https://www.inderscience.com/jhome.php?jcode=ijbfmi"
"500615","Journal of Childhood, Education & Society","18-Aug-2023 13:56:25","Journal of Childhood, Education & Society","1","","2717-638X","DOAJ","Tverrfaglig samfunnsforskning","Samfunnsvitenskap","","1","1","1","","","","","","","","","","","","","","","","","","","2020","","","Journal of Childhood, Education and Society","Tyrkia","Engelsk","0","https://www.j-ces.com/index.php/jces"
"500616","Journal of Psychodrama, Sociometry, and Group Psychotherapy","06-Jun-2023 12:22:29","Journal of Psychodrama, Sociometry, and Group Psychotherapy","1","0731-1273","","","Psykologi","Medisin og helsefag","","0","0","0","","","","","","","","","","","","","","","","","","","1981","","","The American Society of Group Psychotherapy and Psychodrama","","Engelsk","0","https://meridian.allenpress.com/jpsgp"
"500617","Charrette","06-Jun-2023 12:22:29","Charrette","1","","2054-6718","","Arkitektur og design","Humaniora","","1","1","1","","","","","","","","","","","","","","","","","","","2014","","","Association of Architectural Educators","Storbritannia","Engelsk","0","https://architecturaleducators.org/aae-journal/"
"500618","Azerbaijan Journal of High Performance Computing (AzJHPC)","06-Jun-2023 12:22:29","Azerbaijan Journal of High Performance Computing (AzJHPC)","1","2616-6127","2617-4383","","IKT","Realfag og teknologi","","1","1","1","","","","","","","","","","","","","","","","","","","2018","","","Azerbaijan State Oil and Industry University (ASOIU)","Aserbajdsjan","Engelsk","0","https://azjhpc.org/index.php"
"500619","BMC Measurement Instruments for the Social Sciences","08-Jun-2023 11:39:34","BMC Measurement Instruments for the Social Sciences","1","","2523-8930","DOAJ","Tverrfaglig samfunnsforskning","Samfunnsvitenskap","","1","1","1","","","","","","","","","","","","","","","","","","16994","2019","","BioMed Central (BMC)","","","Engelsk","0","https://measurementinstrumentssocialscience.biomedcentral.com/"
"500620","Frontiers in Conservation Science","18-Aug-2023 13:56:25","Frontiers in Conservation Science","1","","2673-611X","DOAJ","Tverrfaglig samfunnsforskning","Samfunnsvitenskap","","1","1","1","","","","","","","","","","","","","","","","","","26841","2020","","Frontiers Media S.A.","","Sveits","Engelsk","0","https://www.frontiersin.org/journals/conservation-science"
"500621","International Journal of Language Testing","18-Aug-2023 13:56:25","International Journal of Language Testing","1","","2476-5880","","Pedagogikk og utdanning","Samfunnsvitenskap","","1","1","1","","","","","","","","","","","","","","","","","","","2016","","","Tabaran Institute of Higher Education","Iran","Engelsk","0","http://www.ijlt.ir/"
