"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"474969","Veterinarija ir zootechnika","18-Aug-2023 13:56:25","Veterinarija ir zootechnika","1","1392-2130","","","Biovitenskap","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","Lietuvos veterinarijos akademija","Litauen","Litauisk","0","http://vetzoo.lva.lt/"
"474970","New Proposals: Journal of Marxism and Interdisciplinary Inquiry","06-Jun-2023 12:22:29","New Proposals: Journal of Marxism and Interdisciplinary Inquiry","1","","1715-6718","DOAJ","Statsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","University of British Columbia","Canada","Engelsk","0","http://ojs.library.ubc.ca/index.php/newproposals"
"474971","Ruralia","06-Jun-2023 12:22:29","Ruralia","1","1280-374X","1777-5434","","Statsvitenskap","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","1997","","","L'Association des ruralistes français","Frankrike","Fransk","0","http://ruralia.revues.org/"
"474972","Museology Journal","15-Aug-2023 13:31:38","Museology Journal","1","","1109-9348","","Kulturvitenskap","Humaniora","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","Department of Cultural Technology & Communication","Hellas","Gresk","0","http://museology.ct.aegean.gr/periodico_en1.html"
"474973","Writing Systems Research","18-Aug-2023 13:54:28","Writing Systems Research","1","1758-6801","1758-681X","","Lingvistikk","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","18442","2019","","Taylor & Francis","","Storbritannia","Engelsk","0","https://www.tandfonline.com/toc/pwsr20/current"
"474974","International Journal of Web Portals","18-Aug-2023 13:56:25","International Journal of Web Portals","1","1938-0194","1938-0208","","IKT","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","20555","","","IGI Global","","USA","Engelsk","0","http://www.igi-global.com/ijwp"
"474975","Journal of Baltic Science Education","18-Aug-2023 13:56:25","Journal of Baltic Science Education","1","1648-3898","2538-7138","","Pedagogikk og utdanning","Samfunnsvitenskap","","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","","","","","","","2002","","","SMC “Scientia Educologica”","Litauen","Engelsk","0","http://www.scientiasocialis.lt/jbse/"
"474976","Tourism Review International","18-Aug-2023 13:56:25","Tourism Review International","1","1544-2721","1943-4421","","Geografi","Samfunnsvitenskap","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","Cognizant Communication Corporation","USA","Engelsk","0","http://www.cognizantcommunication.com/filecabinet/Tri/tri.html"
"474977","Journal of Intelligent Transportation Systems: Technology, Planning, and Operations","18-Aug-2023 13:56:25","Journal of Intelligent Transportation Systems: Technology, Planning, and Operations","1","1547-2450","1547-2442","","Tverrfaglig teknologi","Realfag og teknologi","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","18442","2002","","Taylor & Francis","","USA","Engelsk","0","https://www.tandfonline.com/loi/gits20"
"474978","Neuroethics","18-Aug-2023 13:56:25","Neuroethics","1","1874-5490","1874-5504","","Filosofi","Humaniora","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","22512","","","Springer","","India","Engelsk","0","http://www.springer.com/philosophy/ethics/journal/12152"
"474979","Arizona Journal of Hispanic Cultural Studies","15-Aug-2023 13:31:38","Arizona Journal of Hispanic Cultural Studies","1","1096-2492","1934-9009","","Litteraturvitenskap","Humaniora","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","1997","","","University of Arizona","USA","Engelsk","0","http://www.u.arizona.edu/~compitel/AJHCS_home.htm"
