"Tidsskrift id","Original tittel","Sist endret","Internasjonal tittel","Aktiv","Print ISSN","Online ISSN","Open Access","NPI Fagfelt","NPI Fagområde","Nivå 2024","Nivå 2023","Nivå 2022","Nivå 2021","Nivå 2020","Nivå 2019","Nivå 2018","Nivå 2017","Nivå 2016","Nivå 2015","Nivå 2014","Nivå 2013","Nivå 2012","Nivå 2011","Nivå 2010","Nivå 2009","Nivå 2008","Nivå 2007","Nivå 2006","Nivå 2005","Nivå 2004","Forlag id","Etablert år","Nedlagt år","Forlag","Utgiver","Utgiverland","Språk","Konferanserapport","Url"
"497662","BMC Molecular and Cell Biology","18-Aug-2023 13:56:25","BMC Molecular and Cell Biology","1","","2661-8850","DOAJ","Biovitenskap","Realfag og teknologi","","1","1","1","1","1","","","","","","","","","","","","","","","","16994","2019","","BioMed Central (BMC)","","Storbritannia","Engelsk","0","https://bmcmolcellbiol.biomedcentral.com/"
"497663","Brazilian Journal of Geology (BJG)","18-Aug-2023 13:56:25","Brazilian Journal of Geology (BJG)","1","2317-4889","2317-4692","DOAJ","Geovitenskap","Realfag og teknologi","","1","1","1","1","1","","","","","","","","","","","","","","","","","2013","","","Sociedade Brasileira de Geologia (SBG)","Brasil","Flerspråklig","0","http://www.scielo.br/scielo.php?script=sci_serial&pid=2317-4889&lng=en&nrm=iso"
"497664","Canadian Journal of Infectious Diseases and Medical Microbiology","18-Aug-2023 13:56:25","Canadian Journal of Infectious Diseases and Medical Microbiology","1","1712-9532","1918-1493","DOAJ","Generell medisin","Medisin og helsefag","","1","1","1","1","1","","","","","","","","","","","","","","","","18220","2004","","Hindawi Limited","","Storbritannia","Engelsk","0","https://www.hindawi.com/journals/cjidmm/"
"497665","Chikei","18-Aug-2023 13:56:25","Transactions, Japanese Geomorphological Union (TJGU)","1","0389-1755","","","Geovitenskap","Realfag og teknologi","","0","0","0","0","0","","","","","","","","","","","","","","","","","1980","","","Nippon Chikeigaku Rengō","","Flerspråklig","0","http://www.jgu.jp/aboutus/chikei.htm"
"497666","Chinese Clinical Oncology (CCO)","18-Aug-2023 13:56:25","Chinese Clinical Oncology (CCO)","1","2304-3865","2304-3873","","Generell medisin","Medisin og helsefag","","1","1","1","1","1","","","","","","","","","","","","","","","","","2012","","","AME Publishing Company","Hongkong","Engelsk","0","http://cco.amegroups.com/"
"497670","Clinical Journal of Gastroenterology","18-Aug-2023 13:56:25","Clinical Journal of Gastroenterology","1","1865-7257","1865-7265","","Gastroenterologi og hepatologi","Medisin og helsefag","","1","1","1","1","1","","","","","","","","","","","","","","","","22512","2008","","Springer","Japanese Society of Gastroenterology (JSGE)","Japan","Engelsk","0","https://link.springer.com/journal/12328"
"497671","Cold Spring Harbor Molecular Case Studies","18-Aug-2023 13:56:25","Cold Spring Harbor Molecular Case Studies","1","","2373-2873","","Biovitenskap","Realfag og teknologi","","1","1","1","1","1","","","","","","","","","","","","","","","","18134","2015","","Cold Spring Harbor Laboratory Press (CSHL)","","USA","Engelsk","0","http://molecularcasestudies.cshlp.org/"
"497672","Computers, Materials and Continua (CMC)","18-Aug-2023 13:56:25","Computers, Materials and Continua (CMC)","1","1546-2218","1546-2226","","IKT","Realfag og teknologi","","1","1","1","1","1","","","","","","","","","","","","","","","","","2004","","","Tech Science Press","USA","Engelsk","0","http://www.techscience.com/cmc/"
"497673","Computer-Supported Collaborative Learning Series (CSCL)","08-Jun-2023 11:39:34","Computer-Supported Collaborative Learning Series (CSCL)","1","1573-4552","2543-0157","","Pedagogikk og utdanning","Samfunnsvitenskap","","1","1","1","1","1","","","","","","","","","","","","","","","","22512","2003","","Springer","International Society of the Learning Sciences","Nederland, Internasjonal","Engelsk","0","https://www.springer.com/series/5814"
"497674","Communications and Control Engineering","18-Aug-2023 13:56:25","Communications and Control Engineering","1","0178-5354","2197-7119","","Konstruksjonsfag","Realfag og teknologi","","1","1","1","1","1","","","","","","","","","","","","","","","","22512","1982","","Springer","","Tyskland","Engelsk","0","https://link.springer.com/bookseries/61"
"497675","Crop Breeding and Applied Biotechnology (CBAB)","18-Aug-2023 13:56:25","Crop Breeding and Applied Biotechnology (CBAB)","1","1518-7853","1984-7033","DOAJ","Biovitenskap","Realfag og teknologi","","1","1","1","1","1","","","","","","","","","","","","","","","","","2001","","","Sociedade Brasileira de Melhoramento de Plantas","Brasil","Engelsk","0","http://cbab.sbmp.org.br/"
"497676","Current Developments in Nutrition (CDN)","18-Aug-2023 13:56:25","Current Developments in Nutrition (CDN)","1","","2475-2991","DOAJ","Ernæring","Medisin og helsefag","","1","1","1","1","1","","","","","","","","","","","","","","","","18364","2017","","Oxford University Press","American Society for Nutrition","USA","Engelsk","0","https://academic.oup.com/cdn"
"497677","Current Forestry Reports","18-Aug-2023 13:56:25","Current Forestry Reports","1","","2198-6436","","Biovitenskap","Realfag og teknologi","","1","1","1","1","1","","","","","","","","","","","","","","","","22512","2015","","Springer","","Tyskland","Engelsk","0","https://link.springer.com/journal/40725"
